1561.41,850.827,-1.23828e+33
1590.56,836.273,-1.2469e+33
1619.33,820.998,-1.25557e+33
1647.68,805.012,-1.26431e+33
1675.61,788.325,-1.27311e+33
1703.1,770.947,-1.28197e+33
1730.14,752.89,-1.29089e+33
1756.69,734.164,-1.29987e+33
1782.76,714.782,-1.30892e+33
1808.31,694.756,-1.31803e+33
1833.34,674.099,-1.3272e+33
1857.83,652.824,-1.33644e+33
1881.76,630.944,-1.34574e+33
1905.12,608.473,-1.3551e+33
1927.9,585.426,-1.36453e+33
1950.07,561.818,-1.37403e+33
1971.63,537.662,-1.38359e+33
1992.56,512.976,-1.39322e+33
2012.85,487.773,-1.40291e+33
2032.49,462.071,-1.41268e+33
2051.45,435.886,-1.42251e+33
2069.74,409.234,-1.43241e+33
2087.34,382.132,-1.44238e+33
2104.24,354.598,-1.45241e+33
2120.42,326.649,-1.46252e+33
2135.88,298.303,-1.4727e+33
2150.61,269.579,-1.48295e+33
2164.6,240.493,-1.49327e+33
2177.83,211.066,-1.50366e+33
2190.31,181.315,-1.51412e+33
2202.01,151.259,-1.52466e+33
2212.94,120.919,-1.53527e+33
2223.09,90.3129,-1.54596e+33
2232.45,59.4606,-1.55671e+33
2241.01,28.3818,-1.56755e+33
2248.77,-2.9035,-1.57846e+33
2255.72,-34.3754,-1.58944e+33
2261.87,-66.0137,-1.6005e+33
2267.2,-97.7982,-1.61164e+33
2271.71,-129.708,-1.62286e+33
2275.39,-161.724,-1.63415e+33
2278.26,-193.824,-1.64552e+33
2280.29,-225.989,-1.65697e+33
2281.5,-258.197,-1.6685e+33
2281.88,-290.428,-1.68011e+33
2281.43,-322.661,-1.69181e+33
2280.15,-354.875,-1.70358e+33
2278.04,-387.05,-1.71544e+33
2275.1,-419.165,-1.72737e+33
2271.33,-451.2,-1.73939e+33
2266.74,-483.132,-1.7515e+33
2261.33,-514.943,-1.76369e+33
2255.09,-546.611,-1.77596e+33
2248.04,-578.117,-1.78832e+33
2240.18,-609.438,-1.80077e+33
2231.52,-640.557,-1.8133e+33
2222.05,-671.451,-1.82592e+33
2211.78,-702.101,-1.83862e+33
2200.72,-732.488,-1.85142e+33
2188.88,-762.591,-1.8643e+33
2176.27,-792.391,-1.87728e+33
2162.88,-821.869,-1.89034e+33
2148.74,-851.005,-1.9035e+33
2133.84,-879.78,-1.91674e+33
2118.2,-908.176,-1.93008e+33
2101.82,-936.174,-1.94351e+33
2084.72,-963.756,-1.95704e+33
2066.91,-990.903,-1.97066e+33
2048.39,-1017.6,-1.98437e+33
2029.19,-1043.82,-1.99818e+33
2009.3,-1069.56,-2.01209e+33
1988.75,-1094.8,-2.02609e+33
1967.54,-1119.51,-2.04019e+33
1945.69,-1143.69,-2.05439e+33
1923.21,-1167.31,-2.06868e+33
1900.12,-1190.37,-2.08308e+33
1876.43,-1212.84,-2.09758e+33
1852.15,-1234.71,-2.11217e+33
1827.3,-1255.97,-2.12687e+33
1801.9,-1276.6,-2.14167e+33
1775.96,-1296.59,-2.15658e+33
1749.49,-1315.93,-2.17158e+33
1722.52,-1334.59,-2.1867e+33
1695.06,-1352.58,-2.20191e+33
1667.12,-1369.87,-2.21724e+33
1638.73,-1386.46,-2.23267e+33
1609.9,-1402.34,-2.24821e+33
1580.64,-1417.48,-2.26385e+33
1550.99,-1431.89,-2.27961e+33
1520.95,-1445.55,-2.29547e+33
1490.55,-1458.45,-2.31144e+33
1459.8,-1470.59,-2.32753e+33
1428.73,-1481.95,-2.34373e+33
1397.34,-1492.53,-2.36004e+33
1365.67,-1502.32,-2.37646e+33
1333.73,-1511.31,-2.393e+33
1301.55,-1519.5,-2.40965e+33
1269.13,-1526.87,-2.42642e+33
1236.51,-1533.43,-2.44331e+33
1203.7,-1539.17,-2.46031e+33
1170.72,-1544.08,-2.47743e+33
1137.59,-1548.17,-2.49467e+33
1104.34,-1551.41,-2.51203e+33
1070.99,-1553.83,-2.52951e+33
1037.55,-1555.4,-2.54712e+33
1004.05,-1556.13,-2.56484e+33
970.506,-1556.02,-2.58269e+33
936.943,-1555.06,-2.60067e+33
903.38,-1553.26,-2.61876e+33
869.838,-1550.61,-2.63699e+33
836.34,-1547.13,-2.65534e+33
802.905,-1542.79,-2.67382e+33
769.555,-1537.62,-2.69242e+33
736.311,-1531.61,-2.71116e+33
703.193,-1524.76,-2.73003e+33
670.224,-1517.08,-2.74903e+33
637.423,-1508.57,-2.76816e+33
604.812,-1499.23,-2.78742e+33
572.41,-1489.08,-2.80682e+33
540.239,-1478.11,-2.82635e+33
508.318,-1466.33,-2.84602e+33
476.669,-1453.74,-2.86583e+33
445.311,-1440.36,-2.88577e+33
414.264,-1426.2,-2.90585e+33
383.547,-1411.25,-2.92608e+33
353.181,-1395.53,-2.94644e+33
323.185,-1379.04,-2.96694e+33
293.577,-1361.8,-2.98759e+33
264.376,-1343.82,-3.00838e+33
235.602,-1325.1,-3.02932e+33
207.272,-1305.66,-3.0504e+33
179.405,-1285.5,-3.07163e+33
152.018,-1264.65,-3.093e+33
125.129,-1243.1,-3.11453e+33
98.7548,-1220.88,-3.1362e+33
72.9128,-1197.99,-3.15803e+33
47.6193,-1174.46,-3.18e+33
22.8907,-1150.29,-3.20213e+33
-1.25715,-1125.49,-3.22442e+33
-24.8088,-1100.09,-3.24686e+33
-47.7489,-1074.09,-3.26945e+33
-70.0629,-1047.52,-3.2922e+33
-91.7361,-1020.39,-3.31512e+33
-112.755,-992.708,-3.33819e+33
-133.105,-964.499,-3.36142e+33
-152.774,-935.778,-3.38481e+33
-171.748,-906.561,-3.40836e+33
-190.015,-876.865,-3.43208e+33
-207.564,-846.71,-3.45597e+33
-224.383,-816.112,-3.48002e+33
-240.461,-785.09,-3.50424e+33
-255.787,-753.662,-3.52862e+33
-270.35,-721.848,-3.55318e+33
-284.143,-689.666,-3.5779e+33
-297.154,-657.136,-3.6028e+33
-309.377,-624.277,-3.62788e+33
-320.801,-591.11,-3.65312e+33
-331.421,-557.653,-3.67855e+33
-341.227,-523.928,-3.70414e+33
-350.215,-489.954,-3.72992e+33
-358.377,-455.752,-3.75588e+33
-365.709,-421.343,-3.78202e+33
-372.203,-386.748,-3.80834e+33
-377.857,-351.987,-3.83484e+33
-382.667,-317.082,-3.86153e+33
-386.627,-282.053,-3.8884e+33
-389.736,-246.922,-3.91546e+33
-391.991,-211.711,-3.94271e+33
-393.389,-176.441,-3.97014e+33
-393.93,-141.132,-3.99777e+33
-393.612,-105.807,-4.02559e+33
-392.436,-70.4874,-4.05361e+33
-390.4,-35.1943,-4.08182e+33
-387.507,0.0508251,-4.11022e+33
-383.757,35.2263,-4.13883e+33
-379.151,70.3108,-4.16763e+33
-373.693,105.283,-4.19663e+33
-367.385,140.121,-4.22584e+33
-360.23,174.804,-4.25525e+33
-352.232,209.311,-4.28486e+33
-343.397,243.621,-4.31468e+33
-333.728,277.712,-4.3447e+33
-323.231,311.564,-4.37494e+33
-311.912,345.156,-4.40538e+33
-299.778,378.468,-4.43604e+33
-286.836,411.479,-4.46691e+33
-273.093,444.168,-4.498e+33
-258.557,476.517,-4.5293e+33
-243.237,508.504,-4.56082e+33
-227.143,540.111,-4.59256e+33
-210.282,571.318,-4.62452e+33
-192.667,602.105,-4.6567e+33
-174.306,632.455,-4.68911e+33
-155.211,662.348,-4.72174e+33
-135.394,691.766,-4.7546e+33
-114.865,720.69,-4.78769e+33
-93.6391,749.104,-4.82101e+33
-71.7272,776.989,-4.85456e+33
-49.143,804.328,-4.88834e+33
-25.9002,831.105,-4.92236e+33
-2.01284,857.303,-4.95661e+33
22.5045,882.907,-4.99111e+33
47.6371,907.899,-5.02584e+33
73.3694,932.265,-5.06081e+33
99.686,955.99,-5.09603e+33
126.571,979.059,-5.1315e+33
154.007,1001.46,-5.16721e+33
181.978,1023.17,-5.20317e+33
210.467,1044.19,-5.23938e+33
239.457,1064.5,-5.27584e+33
268.929,1084.08,-5.31255e+33
298.866,1102.93,-5.34952e+33
329.248,1121.04,-5.38675e+33
360.058,1138.38,-5.42424e+33
391.277,1154.96,-5.46199e+33
422.885,1170.76,-5.5e+33
454.862,1185.77,-5.53827e+33
487.19,1199.99,-5.57681e+33
519.848,1213.39,-5.61562e+33
552.815,1225.99,-5.6547e+33
586.072,1237.76,-5.69405e+33
619.599,1248.7,-5.73368e+33
653.373,1258.8,-5.77358e+33
687.375,1268.07,-5.81376e+33
721.582,1276.48,-5.85422e+33
755.975,1284.04,-5.89496e+33
790.532,1290.75,-5.93598e+33
825.23,1296.59,-5.97729e+33
860.05,1301.56,-6.01889e+33
894.968,1305.67,-6.06077e+33
929.963,1308.91,-6.10295e+33
965.014,1311.27,-6.14542e+33
1000.1,1312.76,-6.18819e+33
1035.19,1313.37,-6.23125e+33
1070.28,1313.11,-6.27462e+33
1105.34,1311.97,-6.31828e+33
1140.34,1309.96,-6.36225e+33
1175.26,1307.07,-6.40653e+33
1210.09,1303.32,-6.45111e+33
1244.79,1298.69,-6.49601e+33
1279.36,1293.2,-6.54121e+33
1313.76,1286.85,-6.58673e+33
1347.98,1279.63,-6.63257e+33
1381.99,1271.57,-6.67873e+33
1415.78,1262.65,-6.72521e+33
1449.32,1252.9,-6.77201e+33
1482.59,1242.3,-6.81913e+33
1515.56,1230.88,-6.86659e+33
1548.23,1218.63,-6.91438e+33
1580.57,1205.57,-6.96249e+33
1612.55,1191.71,-7.01095e+33
1644.16,1177.04,-7.05974e+33
1675.38,1161.59,-7.10887e+33
1706.18,1145.36,-7.15834e+33
1736.56,1128.36,-7.20815e+33
1766.48,1110.6,-7.25831e+33
1795.94,1092.09,-7.30883e+33
1824.9,1072.85,-7.35969e+33
1853.36,1052.89,-7.41091e+33
1881.3,1032.22,-7.46248e+33
1908.69,1010.85,-7.51441e+33
1935.53,988.804,-7.5667e+33
1961.78,966.084,-7.61936e+33
1987.45,942.71,-7.67239e+33
2012.5,918.696,-7.72578e+33
2036.93,894.057,-7.77954e+33
2060.71,868.81,-7.83368e+33
2083.84,842.969,-7.8882e+33
2106.3,816.552,-7.94309e+33
2128.07,789.576,-7.99837e+33
2149.14,762.056,-8.05403e+33
2169.5,734.012,-8.11008e+33
2189.13,705.461,-8.16652e+33
2208.03,676.42,-8.22335e+33
2226.17,646.909,-8.28058e+33
2243.55,616.946,-8.3382e+33
2260.15,586.551,-8.39623e+33
2275.97,555.742,-8.45466e+33
2290.99,524.539,-8.5135e+33
2305.21,492.963,-8.57274e+33
2318.61,461.032,-8.6324e+33
2331.19,428.768,-8.69248e+33
2342.94,396.192,-8.75297e+33
2353.85,363.323,-8.81388e+33
2363.91,330.184,-8.87522e+33
2373.11,296.794,-8.93698e+33
2381.46,263.176,-8.99917e+33
2388.94,229.351,-9.0618e+33
2395.55,195.341,-9.12486e+33
2401.29,161.167,-9.18836e+33
2406.14,126.851,-9.25231e+33
2410.11,92.4154,-9.31669e+33
2413.2,57.882,-9.38153e+33
2415.4,23.273,-9.44682e+33
2416.7,-11.3894,-9.51256e+33
2417.12,-46.083,-9.57876e+33
2416.64,-80.7854,-9.64542e+33
2415.27,-115.474,-9.71254e+33
2413.01,-150.128,-9.78013e+33
2409.86,-184.723,-9.84819e+33
2405.81,-219.238,-9.91673e+33
2400.88,-253.651,-9.98574e+33
2395.07,-287.939,-1.00552e+34
2388.37,-322.08,-1.01252e+34
2380.79,-356.052,-1.01957e+34
2372.34,-389.834,-1.02666e+34
2363.02,-423.403,-1.03381e+34
2352.84,-456.737,-1.041e+34
2341.8,-489.816,-1.04825e+34
2329.9,-522.618,-1.05554e+34
2317.16,-555.12,-1.06289e+34
2303.59,-587.304,-1.07028e+34
2289.18,-619.146,-1.07773e+34
2273.95,-650.627,-1.08523e+34
2257.92,-681.727,-1.09278e+34
2241.08,-712.424,-1.10039e+34
2223.44,-742.7,-1.10805e+34
2205.03,-772.533,-1.11576e+34
2185.85,-801.905,-1.12352e+34
2165.9,-830.797,-1.13134e+34
2145.21,-859.188,-1.13921e+34
2123.79,-887.062,-1.14714e+34
2101.64,-914.399,-1.15512e+34
2078.79,-941.182,-1.16316e+34
2055.24,-967.392,-1.17126e+34
2031.01,-993.013,-1.17941e+34
2006.12,-1018.03,-1.18762e+34
1980.58,-1042.42,-1.19588e+34
1954.4,-1066.17,-1.2042e+34
1927.61,-1089.27,-1.21258e+34
1900.21,-1111.69,-1.22102e+34
1872.23,-1133.44,-1.22952e+34
1843.68,-1154.48,-1.23808e+34
1814.58,-1174.8,-1.24669e+34
1784.95,-1194.4,-1.25537e+34
1754.8,-1213.26,-1.2641e+34
1724.16,-1231.36,-1.2729e+34
1693.04,-1248.7,-1.28176e+34
1661.47,-1265.26,-1.29068e+34
1629.45,-1281.03,-1.29966e+34
1597.02,-1295.99,-1.3087e+34
1564.19,-1310.15,-1.31781e+34
1530.98,-1323.49,-1.32698e+34
1497.42,-1335.99,-1.33622e+34
1463.51,-1347.66,-1.34552e+34
1429.29,-1358.48,-1.35488e+34
1394.78,-1368.44,-1.36431e+34
1359.99,-1377.54,-1.3738e+34
1324.96,-1385.77,-1.38336e+34
1289.69,-1393.12,-1.39299e+34
1254.21,-1399.6,-1.40268e+34
1218.55,-1405.18,-1.41245e+34
1182.72,-1409.88,-1.42228e+34
1146.76,-1413.68,-1.43217e+34
1110.67,-1416.58,-1.44214e+34
1074.49,-1418.58,-1.45218e+34
1038.24,-1419.67,-1.46228e+34
1001.93,-1419.86,-1.47246e+34
965.592,-1419.14,-1.4827e+34
929.251,-1417.51,-1.49302e+34
892.926,-1414.98,-1.50341e+34
856.64,-1411.54,-1.51388e+34
820.417,-1407.19,-1.52441e+34
784.278,-1401.93,-1.53502e+34
748.248,-1395.78,-1.5457e+34
712.347,-1388.72,-1.55646e+34
676.598,-1380.77,-1.56729e+34
641.025,-1371.92,-1.5782e+34
605.649,-1362.19,-1.58918e+34
570.492,-1351.57,-1.60024e+34
535.577,-1340.08,-1.61138e+34
500.926,-1327.71,-1.62259e+34
466.56,-1314.47,-1.63388e+34
432.501,-1300.38,-1.64525e+34
398.771,-1285.44,-1.6567e+34
365.39,-1269.66,-1.66823e+34
332.38,-1253.04,-1.67984e+34
299.761,-1235.6,-1.69153e+34
267.555,-1217.35,-1.7033e+34
235.781,-1198.29,-1.71515e+34
204.46,-1178.44,-1.72709e+34
173.611,-1157.81,-1.73911e+34
143.254,-1136.41,-1.75121e+34
113.409,-1114.25,-1.7634e+34
84.0932,-1091.34,-1.77567e+34
55.3266,-1067.71,-1.78803e+34
27.1269,-1043.35,-1.80047e+34
-0.487714,-1018.3,-1.813e+34
-27.4998,-992.553,-1.82562e+34
-53.8922,-966.136,-1.83832e+34
-79.648,-939.06,-1.85111e+34
-104.751,-911.342,-1.864e+34
-129.185,-882.999,-1.87697e+34
-152.934,-854.047,-1.89003e+34
-175.983,-824.503,-1.90318e+34
-198.317,-794.386,-1.91643e+34
-219.923,-763.712,-1.92976e+34
-240.785,-732.5,-1.94319e+34
-260.891,-700.769,-1.95672e+34
-280.228,-668.537,-1.97033e+34
-298.783,-635.824,-1.98405e+34
-316.545,-602.65,-1.99785e+34
-333.501,-569.035,-2.01176e+34
-349.64,-534.998,-2.02576e+34
-364.953,-500.559,-2.03985e+34
-379.428,-465.741,-2.05405e+34
-393.058,-430.563,-2.06834e+34
-405.831,-395.048,-2.08274e+34
-417.742,-359.215,-2.09723e+34
-428.78,-323.088,-2.11183e+34
-438.939,-286.687,-2.12652e+34
-448.213,-250.035,-2.14132e+34
-456.594,-213.154,-2.15622e+34
-464.077,-176.067,-2.17123e+34
-470.658,-138.795,-2.18634e+34
-476.33,-101.362,-2.20155e+34
-481.091,-63.7896,-2.21687e+34
-484.938,-26.1014,-2.2323e+34
-487.866,11.6799,-2.24784e+34
-489.873,49.5313,-2.26348e+34
-490.959,87.4299,-2.27923e+34
