Particle,vx,vy,vz
0,325.161,608.563,1.93329e+20
1,717.738,-347.396,-2.2689e+19
0,340.367,600.66,1.94675e+20
1,709.174,-365.21,-2.28469e+19
0,355.374,592.378,1.9603e+20
1,700.165,-382.809,-2.30058e+19
0,370.174,583.72,1.97394e+20
1,690.716,-400.182,-2.31659e+19
0,384.757,574.692,1.98767e+20
1,680.832,-417.318,-2.33272e+19
0,399.114,565.3,2.00151e+20
1,670.52,-434.207,-2.34895e+19
0,413.235,555.549,2.01544e+20
1,659.786,-450.837,-2.3653e+19
0,427.111,545.445,2.02946e+20
1,648.636,-467.198,-2.38176e+19
0,440.735,534.994,2.04358e+20
1,637.076,-483.28,-2.39833e+19
0,454.096,524.203,2.05781e+20
1,625.115,-499.073,-2.41502e+19
0,467.187,513.078,2.07213e+20
1,612.759,-514.565,-2.43183e+19
0,480,501.626,2.08655e+20
1,600.016,-529.748,-2.44875e+19
0,492.525,489.853,2.10107e+20
1,586.893,-544.612,-2.46579e+19
0,504.755,477.768,2.11569e+20
1,573.399,-559.148,-2.48295e+19
0,516.683,465.377,2.13041e+20
1,559.541,-573.345,-2.50023e+19
0,528.3,452.688,2.14524e+20
1,545.328,-587.195,-2.51763e+19
0,539.6,439.708,2.16017e+20
1,530.769,-600.69,-2.53515e+19
0,550.574,426.447,2.1752e+20
1,515.873,-613.82,-2.55279e+19
0,561.216,412.911,2.19034e+20
1,500.649,-626.577,-2.57056e+19
0,571.52,399.109,2.20558e+20
1,485.106,-638.952,-2.58845e+19
0,581.477,385.05,2.22093e+20
1,469.254,-650.939,-2.60646e+19
0,591.083,370.743,2.23638e+20
1,453.102,-662.529,-2.6246e+19
0,600.33,356.195,2.25195e+20
1,436.661,-673.714,-2.64286e+19
0,609.213,341.417,2.26762e+20
1,419.94,-684.488,-2.66126e+19
0,617.726,326.416,2.2834e+20
1,402.95,-694.843,-2.67978e+19
0,625.863,311.203,2.29929e+20
1,385.701,-704.773,-2.69843e+19
0,633.62,295.787,2.31529e+20
1,368.204,-714.272,-2.7172e+19
0,640.99,280.178,2.3314e+20
1,350.47,-723.332,-2.73611e+19
0,647.97,264.384,2.34763e+20
1,332.51,-731.948,-2.75515e+19
0,654.554,248.416,2.36397e+20
1,314.334,-740.116,-2.77433e+19
0,660.739,232.284,2.38042e+20
1,295.955,-747.828,-2.79363e+19
0,666.52,215.998,2.39698e+20
1,277.383,-755.08,-2.81308e+19
0,671.893,199.567,2.41366e+20
1,258.629,-761.867,-2.83265e+19
0,676.855,183.002,2.43046e+20
1,239.707,-768.185,-2.85236e+19
0,681.402,166.314,2.44737e+20
1,220.627,-774.03,-2.87221e+19
0,685.532,149.512,2.46441e+20
1,201.4,-779.397,-2.8922e+19
0,689.241,132.607,2.48156e+20
1,182.04,-784.283,-2.91233e+19
0,692.527,115.61,2.49882e+20
1,162.558,-788.685,-2.9326e+19
0,695.387,98.5314,2.51621e+20
1,142.967,-792.599,-2.95301e+19
0,697.821,81.3814,2.53372e+20
1,123.277,-796.023,-2.97356e+19
0,699.824,64.1709,2.55136e+20
1,103.503,-798.955,-2.99425e+19
0,701.398,46.9107,2.56911e+20
1,83.6552,-801.392,-3.01509e+19
0,702.539,29.6115,2.58699e+20
1,63.7471,-803.332,-3.03607e+19
0,703.248,12.2842,2.60499e+20
1,43.7907,-804.774,-3.0572e+19
0,703.522,-5.06049,2.62312e+20
1,23.7986,-805.717,-3.07847e+19
0,703.363,-22.4116,2.64138e+20
1,3.7833,-806.159,-3.0999e+19
0,702.77,-39.7584,2.65976e+20
1,-16.2428,-806.101,-3.12147e+19
0,701.743,-57.09,2.67827e+20
1,-36.267,-805.543,-3.14319e+19
0,700.282,-74.3955,2.69691e+20
1,-56.277,-804.483,-3.16506e+19
0,698.388,-91.664,2.71568e+20
1,-76.2602,-802.922,-3.18709e+19
0,696.062,-108.885,2.73457e+20
1,-96.2039,-800.862,-3.20927e+19
0,693.305,-126.047,2.7536e+20
1,-116.096,-798.303,-3.2316e+19
0,690.119,-143.14,2.77277e+20
1,-135.923,-795.247,-3.25409e+19
0,686.505,-160.153,2.79206e+20
1,-155.674,-791.694,-3.27674e+19
0,682.465,-177.075,2.81149e+20
1,-175.336,-787.648,-3.29954e+19
0,678.002,-193.896,2.83106e+20
1,-194.896,-783.109,-3.3225e+19
0,673.119,-210.605,2.85076e+20
1,-214.342,-778.082,-3.34562e+19
0,667.817,-227.191,2.8706e+20
1,-233.663,-772.568,-3.36891e+19
0,662.101,-243.644,2.89058e+20
1,-252.845,-766.571,-3.39235e+19
0,655.972,-259.954,2.91069e+20
1,-271.876,-760.094,-3.41596e+19
0,649.436,-276.11,2.93095e+20
1,-290.746,-753.142,-3.43973e+19
0,642.496,-292.103,2.95134e+20
1,-309.441,-745.717,-3.46367e+19
0,635.156,-307.921,2.97188e+20
1,-327.95,-737.825,-3.48777e+19
0,627.42,-323.556,2.99256e+20
1,-346.262,-729.47,-3.51204e+19
0,619.293,-338.997,3.01339e+20
1,-364.364,-720.658,-3.53649e+19
0,610.78,-354.234,3.03436e+20
1,-382.246,-711.392,-3.5611e+19
0,601.885,-369.258,3.05548e+20
1,-399.896,-701.68,-3.58588e+19
0,592.615,-384.06,3.07674e+20
1,-417.302,-691.526,-3.61083e+19
0,582.975,-398.629,3.09815e+20
1,-434.455,-680.937,-3.63596e+19
0,572.97,-412.957,3.11971e+20
1,-451.342,-669.919,-3.66126e+19
0,562.608,-427.034,3.14142e+20
1,-467.954,-658.479,-3.68674e+19
0,551.893,-440.852,3.16328e+20
1,-484.279,-646.624,-3.7124e+19
0,540.832,-454.401,3.1853e+20
1,-500.307,-634.361,-3.73823e+19
0,529.433,-467.674,3.20746e+20
1,-516.028,-621.696,-3.76425e+19
0,517.701,-480.661,3.22979e+20
1,-531.433,-608.639,-3.79045e+19
0,505.645,-493.354,3.25226e+20
1,-546.511,-595.197,-3.81682e+19
0,493.272,-505.746,3.27489e+20
1,-561.252,-581.378,-3.84338e+19
0,480.589,-517.828,3.29768e+20
1,-575.648,-567.19,-3.87013e+19
0,467.603,-529.593,3.32063e+20
1,-589.688,-552.643,-3.89706e+19
0,454.324,-541.033,3.34374e+20
1,-603.365,-537.745,-3.92418e+19
0,440.758,-552.14,3.36701e+20
1,-616.668,-522.505,-3.95149e+19
0,426.915,-562.908,3.39044e+20
1,-629.591,-506.932,-3.97899e+19
0,412.803,-573.329,3.41404e+20
1,-642.124,-491.037,-4.00668e+19
0,398.43,-583.397,3.4378e+20
1,-654.259,-474.828,-4.03456e+19
0,383.805,-593.106,3.46172e+20
1,-665.988,-458.316,-4.06264e+19
0,368.938,-602.448,3.48581e+20
1,-677.305,-441.511,-4.09091e+19
0,353.837,-611.419,3.51007e+20
1,-688.201,-424.423,-4.11938e+19
0,338.512,-620.012,3.5345e+20
1,-698.67,-407.063,-4.14805e+19
0,322.972,-628.221,3.55909e+20
1,-708.704,-389.441,-4.17692e+19
0,307.227,-636.042,3.58386e+20
1,-718.298,-371.569,-4.20598e+19
0,291.286,-643.468,3.6088e+20
1,-727.444,-353.457,-4.23525e+19
0,275.16,-650.496,3.63392e+20
1,-736.138,-335.117,-4.26473e+19
0,258.858,-657.12,3.6592e+20
1,-744.372,-316.56,-4.29441e+19
0,242.391,-663.337,3.68467e+20
1,-752.143,-297.797,-4.32429e+19
0,225.769,-669.142,3.71031e+20
1,-759.444,-278.839,-4.35439e+19
0,209.001,-674.53,3.73613e+20
1,-766.272,-259.7,-4.38469e+19
0,192.099,-679.5,3.76213e+20
1,-772.62,-240.39,-4.4152e+19
0,175.073,-684.046,3.78831e+20
1,-778.486,-220.922,-4.44593e+19
0,157.933,-688.167,3.81468e+20
1,-783.865,-201.308,-4.47687e+19
0,140.69,-691.859,3.84122e+20
1,-788.753,-181.559,-4.50802e+19
0,123.355,-695.12,3.86795e+20
1,-793.147,-161.688,-4.53939e+19
0,105.939,-697.947,3.89487e+20
1,-797.045,-141.708,-4.57098e+19
0,88.452,-700.338,3.92198e+20
1,-800.442,-121.63,-4.60279e+19
0,70.9055,-702.292,3.94927e+20
1,-803.338,-101.468,-4.63483e+19
0,53.3104,-703.808,3.97675e+20
1,-805.73,-81.2343,-4.66708e+19
0,35.6775,-704.883,4.00443e+20
1,-807.615,-60.9408,-4.69956e+19
0,18.0179,-705.517,4.0323e+20
1,-808.994,-40.6004,-4.73226e+19
0,0.342628,-705.71,4.06036e+20
1,-809.863,-20.2259,-4.7652e+19
0,-17.3373,-705.461,4.08861e+20
1,-810.223,0.169932,-4.79836e+19
0,-35.0108,-704.769,4.11707e+20
1,-810.074,20.5745,-4.83175e+19
0,-52.6668,-703.636,4.14572e+20
1,-809.414,40.9749,-4.86537e+19
0,-70.2943,-702.061,4.17457e+20
1,-808.244,61.3585,-4.89923e+19
0,-87.8823,-700.046,4.20362e+20
1,-806.564,81.7125,-4.93333e+19
0,-105.42,-697.59,4.23287e+20
1,-804.376,102.024,-4.96766e+19
0,-122.895,-694.696,4.26233e+20
1,-801.68,122.281,-5.00223e+19
0,-140.299,-691.365,4.29199e+20
1,-798.477,142.469,-5.03704e+19
0,-157.618,-687.599,4.32186e+20
1,-794.77,162.578,-5.07209e+19
0,-174.844,-683.4,4.35194e+20
1,-790.56,182.593,-5.10739e+19
0,-191.964,-678.771,4.38222e+20
1,-785.85,202.503,-5.14293e+19
0,-208.968,-673.713,4.41272e+20
1,-780.642,222.294,-5.17872e+19
0,-225.846,-668.23,4.44343e+20
1,-774.939,241.955,-5.21476e+19
0,-242.586,-662.325,4.47435e+20
1,-768.745,261.473,-5.25105e+19
0,-259.179,-656.002,4.50549e+20
1,-762.064,280.836,-5.2876e+19
0,-275.613,-649.264,4.53684e+20
1,-754.898,300.031,-5.32439e+19
0,-291.879,-642.115,4.56841e+20
1,-747.252,319.047,-5.36145e+19
0,-307.966,-634.56,4.6002e+20
1,-739.131,337.871,-5.39876e+19
0,-323.863,-626.603,4.63222e+20
1,-730.54,356.492,-5.43633e+19
0,-339.562,-618.248,4.66445e+20
1,-721.484,374.898,-5.47416e+19
0,-355.051,-609.5,4.69691e+20
1,-711.967,393.077,-5.51225e+19
0,-370.321,-600.366,4.7296e+20
1,-701.996,411.017,-5.55061e+19
0,-385.363,-590.85,4.76251e+20
1,-691.577,428.708,-5.58924e+19
0,-400.167,-580.958,4.79566e+20
1,-680.716,446.138,-5.62814e+19
0,-414.723,-570.696,4.82903e+20
1,-669.419,463.296,-5.6673e+19
0,-429.023,-560.071,4.86264e+20
1,-657.694,480.172,-5.70674e+19
0,-443.057,-549.088,4.89648e+20
1,-645.547,496.753,-5.74646e+19
0,-456.816,-537.754,4.93055e+20
1,-632.985,513.031,-5.78645e+19
0,-470.291,-526.077,4.96486e+20
1,-620.018,528.995,-5.82672e+19
0,-483.474,-514.062,4.99941e+20
1,-606.651,544.633,-5.86727e+19
0,-496.357,-501.719,5.03421e+20
1,-592.893,559.938,-5.9081e+19
0,-508.931,-489.053,5.06924e+20
1,-578.754,574.898,-5.94921e+19
0,-521.188,-476.074,5.10452e+20
1,-564.24,589.504,-5.99061e+19
0,-533.121,-462.788,5.14004e+20
1,-549.362,603.747,-6.0323e+19
0,-544.721,-449.204,5.17581e+20
1,-534.128,617.618,-6.07428e+19
0,-555.982,-435.331,5.21183e+20
1,-518.548,631.107,-6.11655e+19
0,-566.895,-421.176,5.2481e+20
1,-502.631,644.207,-6.15912e+19
0,-577.455,-406.749,5.28462e+20
1,-486.387,656.908,-6.20198e+19
0,-587.653,-392.058,5.3214e+20
1,-469.826,669.203,-6.24514e+19
0,-597.485,-377.112,5.35843e+20
1,-452.957,681.084,-6.2886e+19
0,-606.942,-361.92,5.39572e+20
1,-435.792,692.542,-6.33236e+19
0,-616.02,-346.493,5.43327e+20
1,-418.341,703.572,-6.37643e+19
0,-624.712,-330.839,5.47108e+20
1,-400.615,714.164,-6.42081e+19
0,-633.012,-314.968,5.50915e+20
1,-382.625,724.313,-6.46549e+19
0,-640.915,-298.89,5.54749e+20
1,-364.381,734.013,-6.51048e+19
0,-648.417,-282.615,5.5861e+20
1,-345.895,743.255,-6.55579e+19
0,-655.511,-266.152,5.62497e+20
1,-327.179,752.036,-6.60141e+19
0,-662.194,-249.512,5.66412e+20
1,-308.243,760.348,-6.64735e+19
0,-668.461,-232.706,5.70353e+20
1,-289.101,768.187,-6.69361e+19
0,-674.307,-215.744,5.74322e+20
1,-269.762,775.546,-6.74019e+19
0,-679.73,-198.635,5.78319e+20
1,-250.241,782.423,-6.7871e+19
0,-684.724,-181.392,5.82344e+20
1,-230.548,788.81,-6.83433e+19
0,-689.288,-164.024,5.86396e+20
1,-210.696,794.706,-6.88189e+19
0,-693.417,-146.542,5.90477e+20
1,-190.697,800.105,-6.92978e+19
0,-697.109,-128.958,5.94586e+20
1,-170.563,805.003,-6.97801e+19
0,-700.362,-111.281,5.98724e+20
1,-150.308,809.398,-7.02657e+19
0,-703.173,-93.5239,6.02891e+20
1,-129.943,813.287,-7.07547e+19
0,-705.539,-75.6967,6.07086e+20
1,-109.482,816.666,-7.12471e+19
0,-707.461,-57.8109,6.11311e+20
1,-88.9371,819.534,-7.17429e+19
0,-708.935,-39.8774,6.15565e+20
1,-68.3209,821.888,-7.22422e+19
0,-709.96,-21.9076,6.19849e+20
1,-47.6464,823.726,-7.27449e+19
0,-710.537,-3.91255,6.24163e+20
1,-26.9266,825.048,-7.32511e+19
0,-710.663,14.0964,6.28506e+20
1,-6.17433,825.851,-7.37609e+19
0,-710.34,32.1082,6.3288e+20
1,14.5974,826.136,-7.42742e+19
0,-709.566,50.1113,6.37284e+20
1,35.3756,825.901,-7.47911e+19
0,-708.343,68.0947,6.41719e+20
1,56.1473,825.146,-7.53116e+19
0,-706.67,86.0469,6.46185e+20
1,76.8995,823.872,-7.58357e+19
0,-704.548,103.957,6.50682e+20
1,97.6192,822.08,-7.63634e+19
0,-701.978,121.813,6.5521e+20
1,118.294,819.769,-7.68948e+19
0,-698.962,139.605,6.5977e+20
1,138.909,816.941,-7.743e+19
0,-695.502,157.321,6.64361e+20
1,159.454,813.599,-7.79688e+19
0,-691.599,174.95,6.68985e+20
1,179.914,809.742,-7.85114e+19
0,-687.255,192.481,6.7364e+20
1,200.277,805.374,-7.90578e+19
0,-682.473,209.902,6.78328e+20
1,220.531,800.497,-7.96079e+19
0,-677.256,227.204,6.83049e+20
1,240.662,795.113,-8.01619e+19
0,-671.607,244.375,6.87802e+20
1,260.657,789.227,-8.07198e+19
0,-665.528,261.404,6.92589e+20
1,280.505,782.841,-8.12815e+19
0,-659.024,278.28,6.97408e+20
1,300.192,775.958,-8.18472e+19
0,-652.098,294.994,7.02262e+20
1,319.707,768.583,-8.24168e+19
0,-644.755,311.534,7.07149e+20
1,339.037,760.721,-8.29903e+19
0,-636.998,327.889,7.1207e+20
1,358.169,752.376,-8.35678e+19
0,-628.833,344.051,7.17025e+20
1,377.092,743.552,-8.41494e+19
0,-620.264,360.007,7.22015e+20
1,395.794,734.255,-8.4735e+19
0,-611.297,375.749,7.2704e+20
1,414.263,724.491,-8.53247e+19
0,-601.936,391.267,7.32099e+20
1,432.487,714.266,-8.59185e+19
0,-592.187,406.55,7.37194e+20
1,450.455,703.585,-8.65164e+19
0,-582.057,421.588,7.42324e+20
1,468.155,692.455,-8.71185e+19
0,-571.551,436.373,7.4749e+20
1,485.576,680.883,-8.77247e+19
0,-560.676,450.895,7.52692e+20
1,502.707,668.875,-8.83352e+19
0,-549.438,465.144,7.5793e+20
1,519.538,656.44,-8.895e+19
0,-537.845,479.112,7.63205e+20
1,536.057,643.584,-8.9569e+19
0,-525.902,492.79,7.68516e+20
1,552.253,630.315,-9.01923e+19
0,-513.618,506.168,7.73864e+20
1,568.118,616.642,-9.08199e+19
0,-501,519.239,7.79249e+20
1,583.64,602.572,-9.1452e+19
0,-488.055,531.994,7.84672e+20
1,598.81,588.114,-9.20884e+19
0,-474.792,544.426,7.90133e+20
1,613.617,573.278,-9.27292e+19
0,-461.219,556.525,7.95632e+20
1,628.053,558.072,-9.33746e+19
0,-447.344,568.284,8.01168e+20
1,642.108,542.505,-9.40244e+19
0,-433.175,579.696,8.06744e+20
1,655.774,526.587,-9.46787e+19
0,-418.721,590.753,8.12358e+20
1,669.041,510.328,-9.53376e+19
0,-403.991,601.448,8.18011e+20
1,681.901,493.737,-9.6001e+19
0,-388.995,611.775,8.23704e+20
1,694.345,476.826,-9.66691e+19
0,-373.741,621.727,8.29436e+20
1,706.366,459.603,-9.73418e+19
0,-358.238,631.296,8.35208e+20
1,717.956,442.081,-9.80193e+19
0,-342.497,640.478,8.41021e+20
1,729.108,424.269,-9.87014e+19
0,-326.526,649.266,8.46873e+20
1,739.813,406.179,-9.93883e+19
0,-310.337,657.654,8.52767e+20
1,750.066,387.822,-1.0008e+20
0,-293.938,665.637,8.58701e+20
1,759.859,369.209,-1.00776e+20
0,-277.34,673.209,8.64677e+20
1,769.186,350.351,-1.01478e+20
0,-260.554,680.367,8.70695e+20
1,778.042,331.261,-1.02184e+20
0,-243.589,687.104,8.76754e+20
1,786.419,311.949,-1.02895e+20
0,-226.456,693.417,8.82855e+20
1,794.314,292.429,-1.03611e+20
0,-209.166,699.301,8.88999e+20
1,801.719,272.712,-1.04332e+20
0,-191.73,704.752,8.95186e+20
1,808.632,252.81,-1.05058e+20
0,-174.157,709.768,9.01415e+20
1,815.046,232.736,-1.05789e+20
0,-156.46,714.343,9.07688e+20
1,820.958,212.503,-1.06525e+20
0,-138.649,718.476,9.14005e+20
1,826.364,192.121,-1.07267e+20
0,-120.736,722.164,9.20366e+20
1,831.259,171.606,-1.08013e+20
0,-102.731,725.403,9.26771e+20
1,835.642,150.968,-1.08765e+20
0,-84.6453,728.192,9.3322e+20
1,839.508,130.222,-1.09522e+20
0,-66.4907,730.528,9.39715e+20
1,842.855,109.379,-1.10284e+20
0,-48.2783,732.41,9.46254e+20
1,845.68,88.453,-1.11051e+20
0,-30.0195,733.837,9.52839e+20
1,847.982,67.4571,-1.11824e+20
0,-11.7257,734.807,9.5947e+20
1,849.759,46.4042,-1.12603e+20
0,6.5917,735.319,9.66147e+20
1,851.009,25.3075,-1.13386e+20
0,24.9213,735.373,9.72871e+20
1,851.731,4.18012,-1.14175e+20
0,43.2516,734.969,9.79641e+20
1,851.925,-16.9647,-1.1497e+20
0,61.5711,734.106,9.86458e+20
1,851.589,-38.1138,-1.1577e+20
0,79.8684,732.785,9.93323e+20
1,850.725,-59.2539,-1.16575e+20
0,98.132,731.007,1.00024e+21
1,849.332,-80.3718,-1.17387e+20
0,116.351,728.771,1.0072e+21
1,847.41,-101.454,-1.18204e+20
0,134.512,726.081,1.01421e+21
1,844.961,-122.488,-1.19026e+20
0,152.606,722.935,1.02126e+21
1,841.986,-143.46,-1.19855e+20
0,170.621,719.338,1.02837e+21
1,838.487,-164.357,-1.20689e+20
0,188.545,715.29,1.03553e+21
1,834.465,-185.166,-1.21529e+20
0,206.367,710.793,1.04273e+21
1,829.922,-205.874,-1.22374e+20
0,224.076,705.851,1.04999e+21
1,824.861,-226.467,-1.23226e+20
0,241.661,700.466,1.0573e+21
1,819.286,-246.934,-1.24083e+20
0,259.111,694.642,1.06466e+21
1,813.198,-267.26,-1.24947e+20
0,276.414,688.381,1.07206e+21
1,806.602,-287.434,-1.25816e+20
0,293.56,681.687,1.07952e+21
1,799.502,-307.442,-1.26692e+20
0,310.538,674.565,1.08704e+21
1,791.901,-327.271,-1.27574e+20
0,327.338,667.018,1.0946e+21
1,783.805,-346.911,-1.28461e+20
0,343.948,659.051,1.10222e+21
1,775.217,-366.347,-1.29355e+20
0,360.358,650.669,1.10989e+21
1,766.143,-385.568,-1.30256e+20
0,376.558,641.877,1.11761e+21
1,756.589,-404.561,-1.31162e+20
0,392.537,632.68,1.12539e+21
1,746.56,-423.315,-1.32075e+20
0,408.286,623.083,1.13322e+21
1,736.061,-441.818,-1.32994e+20
0,423.794,613.093,1.14111e+21
1,725.1,-460.057,-1.3392e+20
0,439.052,602.714,1.14905e+21
1,713.683,-478.022,-1.34851e+20
0,454.049,591.955,1.15705e+21
1,701.817,-495.701,-1.3579e+20
0,468.777,580.82,1.1651e+21
1,689.509,-513.082,-1.36735e+20
0,483.226,569.318,1.17321e+21
1,676.767,-530.156,-1.37686e+20
0,497.387,557.454,1.18137e+21
1,663.597,-546.91,-1.38645e+20
0,511.251,545.237,1.18959e+21
1,650.009,-563.334,-1.39609e+20
0,524.808,532.672,1.19787e+21
1,636.01,-579.418,-1.40581e+20
0,538.051,519.769,1.20621e+21
1,621.609,-595.151,-1.41559e+20
0,550.97,506.536,1.2146e+21
1,606.814,-610.524,-1.42544e+20
0,563.558,492.979,1.22305e+21
1,591.636,-625.526,-1.43536e+20
0,575.806,479.107,1.23157e+21
1,576.082,-640.148,-1.44535e+20
0,587.707,464.93,1.24014e+21
1,560.163,-654.381,-1.45541e+20
0,599.253,450.455,1.24877e+21
1,543.889,-668.215,-1.46554e+20
0,610.436,435.692,1.25746e+21
1,527.268,-681.642,-1.47574e+20
0,621.25,420.649,1.26621e+21
1,510.312,-694.653,-1.48601e+20
0,631.687,405.337,1.27502e+21
1,493.031,-707.239,-1.49635e+20
0,641.741,389.763,1.28389e+21
1,475.435,-719.393,-1.50676e+20
0,651.405,373.938,1.29283e+21
1,457.536,-731.106,-1.51725e+20
0,660.672,357.872,1.30182e+21
1,439.343,-742.372,-1.52781e+20
0,669.537,341.575,1.31088e+21
1,420.87,-753.182,-1.53844e+20
0,677.995,325.056,1.32001e+21
1,402.126,-763.529,-1.54915e+20
0,686.038,308.326,1.32919e+21
1,383.124,-773.408,-1.55993e+20
0,693.663,291.395,1.33844e+21
1,363.875,-782.811,-1.57078e+20
0,700.864,274.274,1.34776e+21
1,344.391,-791.732,-1.58171e+20
0,707.637,256.973,1.35714e+21
1,324.685,-800.166,-1.59272e+20
0,713.976,239.503,1.36658e+21
1,304.768,-808.106,-1.60381e+20
0,719.878,221.874,1.37609e+21
1,284.652,-815.549,-1.61497e+20
0,725.339,204.099,1.38567e+21
1,264.351,-822.488,-1.6262e+20
0,730.355,186.187,1.39531e+21
1,243.876,-828.918,-1.63752e+20
0,734.923,168.15,1.40502e+21
1,223.241,-834.837,-1.64892e+20
0,739.039,149.999,1.4148e+21
1,202.459,-840.239,-1.66039e+20
0,742.701,131.746,1.42464e+21
1,181.541,-845.122,-1.67195e+20
0,745.907,113.401,1.43456e+21
1,160.502,-849.481,-1.68358e+20
0,748.653,94.9768,1.44454e+21
1,139.354,-853.313,-1.6953e+20
0,750.938,76.4841,1.45459e+21
1,118.11,-856.617,-1.7071e+20
0,752.761,57.9345,1.46472e+21
1,96.7846,-859.389,-1.71898e+20
0,754.119,39.3398,1.47491e+21
1,75.3899,-861.628,-1.73094e+20
0,755.012,20.7114,1.48517e+21
1,53.9395,-863.331,-1.74298e+20
0,755.439,2.06112,1.49551e+21
1,32.4469,-864.498,-1.75511e+20
0,755.399,-16.5995,1.50592e+21
1,10.9254,-865.127,-1.76733e+20
0,754.892,-35.2588,1.5164e+21
1,-10.6115,-865.218,-1.77963e+20
0,753.918,-53.905,1.52695e+21
1,-32.1503,-864.77,-1.79201e+20
0,752.478,-72.5266,1.53757e+21
1,-53.6776,-863.784,-1.80448e+20
0,750.572,-91.1117,1.54827e+21
1,-75.1798,-862.259,-1.81704e+20
0,748.201,-109.649,1.55905e+21
1,-96.6436,-860.196,-1.82969e+20
0,745.367,-128.126,1.5699e+21
1,-118.055,-857.596,-1.84242e+20
0,742.07,-146.533,1.58082e+21
1,-139.402,-854.461,-1.85524e+20
0,738.312,-164.856,1.59183e+21
1,-160.67,-850.792,-1.86815e+20
0,734.096,-183.085,1.6029e+21
1,-181.845,-846.591,-1.88115e+20
0,729.425,-201.208,1.61406e+21
1,-202.916,-841.861,-1.89424e+20
0,724.299,-219.215,1.62529e+21
1,-223.867,-836.603,-1.90742e+20
0,718.724,-237.092,1.6366e+21
1,-244.687,-830.822,-1.9207e+20
0,712.701,-254.83,1.64799e+21
1,-265.362,-824.52,-1.93407e+20
0,706.235,-272.417,1.65946e+21
1,-285.879,-817.701,-1.94752e+20
0,699.328,-289.842,1.67101e+21
1,-306.225,-810.369,-1.96108e+20
0,691.986,-307.094,1.68264e+21
1,-326.388,-802.528,-1.97472e+20
0,684.212,-324.161,1.69434e+21
1,-346.354,-794.183,-1.98847e+20
0,676.012,-341.035,1.70614e+21
1,-366.111,-785.339,-2.00231e+20
0,667.389,-357.702,1.71801e+21
1,-385.646,-776.001,-2.01624e+20
0,658.35,-374.154,1.72997e+21
1,-404.948,-766.174,-2.03027e+20
0,648.899,-390.379,1.742e+21
1,-424.004,-755.865,-2.0444e+20
0,639.042,-406.368,1.75413e+21
1,-442.801,-745.08,-2.05863e+20
0,628.785,-422.11,1.76633e+21
1,-461.329,-733.824,-2.07295e+20
0,618.135,-437.595,1.77863e+21
1,-479.575,-722.105,-2.08738e+20
0,607.098,-452.814,1.791e+21
1,-497.527,-709.93,-2.1019e+20
0,595.68,-467.756,1.80347e+21
1,-515.175,-697.307,-2.11653e+20
0,583.888,-482.412,1.81602e+21
1,-532.507,-684.242,-2.13126e+20
0,571.73,-496.773,1.82866e+21
1,-549.511,-670.744,-2.14609e+20
0,559.213,-510.83,1.84138e+21
1,-566.179,-656.821,-2.16103e+20
0,546.344,-524.574,1.8542e+21
1,-582.497,-642.481,-2.17607e+20
0,533.131,-537.996,1.8671e+21
1,-598.457,-627.734,-2.19121e+20
0,519.584,-551.086,1.88009e+21
1,-614.048,-612.588,-2.20646e+20
0,505.708,-563.838,1.89318e+21
1,-629.259,-597.051,-2.22181e+20
0,491.514,-576.243,1.90635e+21
1,-644.082,-581.135,-2.23728e+20
0,477.01,-588.292,1.91962e+21
1,-658.507,-564.849,-2.25285e+20
0,462.205,-599.979,1.93298e+21
1,-672.524,-548.202,-2.26852e+20
0,447.107,-611.295,1.94643e+21
1,-686.125,-531.204,-2.28431e+20
0,431.727,-622.233,1.95997e+21
1,-699.301,-513.867,-2.30021e+20
0,416.073,-632.787,1.97361e+21
1,-712.043,-496.201,-2.31621e+20
0,400.155,-642.949,1.98735e+21
1,-724.343,-478.216,-2.33233e+20
0,383.984,-652.712,2.00118e+21
1,-736.193,-459.924,-2.34856e+20
0,367.568,-662.071,2.0151e+21
1,-747.585,-441.336,-2.36491e+20
0,350.919,-671.019,2.02913e+21
1,-758.512,-422.463,-2.38137e+20
0,334.046,-679.551,2.04325e+21
1,-768.968,-403.318,-2.39794e+20
0,316.959,-687.661,2.05747e+21
1,-778.944,-383.911,-2.41463e+20
0,299.67,-695.343,2.07179e+21
1,-788.435,-364.255,-2.43143e+20
0,282.189,-702.593,2.0862e+21
1,-797.435,-344.363,-2.44835e+20
0,264.527,-709.406,2.10072e+21
1,-805.937,-324.245,-2.46539e+20
0,246.695,-715.777,2.11534e+21
1,-813.935,-303.916,-2.48254e+20
0,228.704,-721.701,2.13006e+21
1,-821.426,-283.386,-2.49982e+20
0,210.565,-727.176,2.14489e+21
1,-828.403,-262.67,-2.51722e+20
0,192.288,-732.197,2.15981e+21
1,-834.861,-241.78,-2.53474e+20
0,173.887,-736.761,2.17484e+21
1,-840.798,-220.728,-2.55237e+20
0,155.372,-740.865,2.18998e+21
1,-846.208,-199.528,-2.57014e+20
0,136.754,-744.506,2.20522e+21
1,-851.087,-178.194,-2.58802e+20
0,118.045,-747.681,2.22056e+21
1,-855.434,-156.738,-2.60603e+20
0,99.2576,-750.388,2.23602e+21
1,-859.244,-135.174,-2.62417e+20
0,80.4023,-752.626,2.25158e+21
1,-862.514,-113.514,-2.64243e+20
0,61.4913,-754.392,2.26725e+21
