Particle,x,y,z
0,-244.215,63.3142,2.72222e+17
1,59.3541,212.233,-3.19477e+16
0,-241.126,67.3788,2.74116e+17
1,64.2213,208.814,-3.217e+16
0,-237.932,71.3675,2.76024e+17
1,69.0047,205.273,-3.23939e+16
0,-234.638,75.2778,2.77945e+17
1,73.7013,201.611,-3.26193e+16
0,-231.243,79.1069,2.79879e+17
1,78.3081,197.833,-3.28463e+16
0,-227.751,82.8525,2.81827e+17
1,82.8222,193.938,-3.30749e+16
0,-224.163,86.5122,2.83788e+17
1,87.2406,189.931,-3.33051e+16
0,-220.482,90.0835,2.85763e+17
1,91.5606,185.812,-3.35369e+16
0,-216.71,93.5641,2.87752e+17
1,95.7793,181.586,-3.37702e+16
0,-212.849,96.9518,2.89754e+17
1,99.8941,177.253,-3.40053e+16
0,-208.901,100.244,2.9177e+17
1,103.902,172.817,-3.42419e+16
0,-204.869,103.439,2.93801e+17
1,107.801,168.281,-3.44802e+16
0,-200.755,106.535,2.95845e+17
1,111.589,163.647,-3.47201e+16
0,-196.562,109.529,2.97904e+17
1,115.262,158.918,-3.49618e+16
0,-192.292,112.42,2.99977e+17
1,118.819,154.096,-3.52051e+16
0,-187.948,115.205,3.02065e+17
1,122.256,149.186,-3.54501e+16
0,-183.533,117.884,3.04167e+17
1,125.573,144.189,-3.56968e+16
0,-179.049,120.453,3.06284e+17
1,128.767,139.109,-3.59452e+16
0,-174.498,122.911,3.08415e+17
1,131.836,133.949,-3.61953e+16
0,-169.885,125.257,3.10562e+17
1,134.777,128.712,-3.64472e+16
0,-165.211,127.489,3.12723e+17
1,137.589,123.401,-3.67009e+16
0,-160.479,129.606,3.14899e+17
1,140.27,118.019,-3.69563e+16
0,-155.693,131.605,3.17091e+17
1,142.818,112.57,-3.72134e+16
0,-150.854,133.487,3.19297e+17
1,145.232,107.057,-3.74724e+16
0,-145.967,135.249,3.21519e+17
1,147.509,101.484,-3.77332e+16
0,-141.034,136.89,3.23757e+17
1,149.65,95.8532,-3.79958e+16
0,-136.058,138.409,3.2601e+17
1,151.651,90.1687,-3.82602e+16
0,-131.042,139.805,3.28279e+17
1,153.511,84.4339,-3.85265e+16
0,-125.99,141.077,3.30563e+17
1,155.231,78.6524,-3.87946e+16
0,-120.904,142.225,3.32863e+17
1,156.807,72.8276,-3.90645e+16
0,-115.787,143.246,3.3518e+17
1,158.24,66.9632,-3.93364e+16
0,-110.643,144.141,3.37512e+17
1,159.527,61.0627,-3.96101e+16
0,-105.475,144.909,3.39861e+17
1,160.669,55.1298,-3.98858e+16
0,-100.286,145.549,3.42226e+17
1,161.665,49.1681,-4.01634e+16
0,-95.079,146.061,3.44608e+17
1,162.513,43.1812,-4.04429e+16
0,-89.8575,146.444,3.47006e+17
1,163.213,37.173,-4.07243e+16
0,-84.6246,146.699,3.49421e+17
1,163.765,31.147,-4.10077e+16
0,-79.3835,146.823,3.51853e+17
1,164.169,25.1069,-4.12931e+16
0,-74.1376,146.818,3.54301e+17
1,164.422,19.0566,-4.15805e+16
0,-68.8899,146.684,3.56767e+17
1,164.527,12.9997,-4.18698e+16
0,-63.6439,146.42,3.5925e+17
1,164.482,6.93999,-4.21612e+16
0,-58.4027,146.026,3.6175e+17
1,164.287,0.881197,-4.24546e+16
0,-53.1695,145.502,3.64267e+17
1,163.942,-5.17294,-4.275e+16
0,-47.9477,144.849,3.66802e+17
1,163.448,-11.2187,-4.30475e+16
0,-42.7404,144.068,3.69355e+17
1,162.805,-17.2522,-4.33471e+16
0,-37.5509,143.157,3.71925e+17
1,162.013,-23.2699,-4.36488e+16
0,-32.3824,142.118,3.74513e+17
1,161.072,-29.268,-4.39525e+16
0,-27.238,140.952,3.7712e+17
1,159.983,-35.2428,-4.42584e+16
0,-22.1211,139.658,3.79744e+17
1,158.746,-41.1905,-4.45664e+16
0,-17.0347,138.238,3.82387e+17
1,157.363,-47.1075,-4.48765e+16
0,-11.9821,136.693,3.85048e+17
1,155.834,-52.99,-4.51888e+16
0,-6.96638,135.022,3.87727e+17
1,154.159,-58.8346,-4.55033e+16
0,-1.99064,133.228,3.90426e+17
1,152.34,-64.6374,-4.582e+16
0,2.94199,131.311,3.93143e+17
1,150.378,-70.395,-4.61388e+16
0,7.82846,129.272,3.95879e+17
1,148.274,-76.1037,-4.64599e+16
0,12.6657,127.112,3.98633e+17
1,146.029,-81.7599,-4.67832e+16
0,17.4507,124.833,4.01408e+17
1,143.644,-87.3602,-4.71088e+16
0,22.1805,122.436,4.04201e+17
1,141.121,-92.901,-4.74367e+16
0,26.8521,119.923,4.07014e+17
1,138.462,-98.379,-4.77668e+16
0,31.4626,117.294,4.09846e+17
1,135.668,-103.791,-4.80992e+16
0,36.0092,114.551,4.12699e+17
1,132.74,-109.133,-4.84339e+16
0,40.4889,111.697,4.15571e+17
1,129.68,-114.401,-4.8771e+16
0,44.899,108.732,4.18463e+17
1,126.491,-119.594,-4.91104e+16
0,49.2368,105.658,4.21375e+17
1,123.174,-124.707,-4.94521e+16
0,53.4994,102.477,4.24307e+17
1,119.731,-129.737,-4.97963e+16
0,57.6843,99.1916,4.2726e+17
1,116.164,-134.682,-5.01428e+16
0,61.7887,95.8031,4.30233e+17
1,112.475,-139.537,-5.04918e+16
0,65.8102,92.3135,4.33227e+17
1,108.667,-144.3,-5.08431e+16
0,69.7462,88.725,4.36242e+17
1,104.742,-148.969,-5.1197e+16
0,73.5943,85.0397,4.39278e+17
1,100.702,-153.539,-5.15532e+16
0,77.3519,81.2598,4.42335e+17
1,96.5496,-158.008,-5.1912e+16
0,81.0168,77.3877,4.45413e+17
1,92.2874,-162.374,-5.22733e+16
0,84.5866,73.4255,4.48513e+17
1,87.9181,-166.633,-5.2637e+16
0,88.0591,69.3757,4.51634e+17
1,83.4442,-170.784,-5.30034e+16
0,91.4321,65.2407,4.54777e+17
1,78.8685,-174.822,-5.33722e+16
0,94.7035,61.0231,4.57942e+17
1,74.1938,-178.747,-5.37436e+16
0,97.8711,56.7253,4.61129e+17
1,69.4229,-182.554,-5.41176e+16
0,100.933,52.35,4.64338e+17
1,64.5588,-186.243,-5.44943e+16
0,103.887,47.8998,4.67569e+17
1,59.6045,-189.81,-5.48735e+16
0,106.732,43.3774,4.70823e+17
1,54.5629,-193.253,-5.52554e+16
0,109.466,38.7856,4.741e+17
1,49.4373,-196.571,-5.56399e+16
0,112.086,34.1271,4.77399e+17
1,44.2306,-199.76,-5.60271e+16
0,114.592,29.4047,4.80721e+17
1,38.9462,-202.82,-5.6417e+16
0,116.981,24.6214,4.84067e+17
1,33.5873,-205.747,-5.68096e+16
0,119.253,19.7801,4.87435e+17
1,28.1572,-208.541,-5.72049e+16
0,121.405,14.8836,4.90827e+17
1,22.6592,-211.199,-5.7603e+16
0,123.437,9.93503,4.94243e+17
1,17.0968,-213.72,-5.80039e+16
0,125.346,4.93736,4.97683e+17
1,11.4733,-216.102,-5.84076e+16
0,127.133,-0.106344,5.01146e+17
1,5.79232,-218.343,-5.8814e+16
0,128.795,-5.19301,5.04634e+17
1,0.05725,-220.443,-5.92233e+16
0,130.332,-10.3195,5.08145e+17
1,-5.72831,-222.399,-5.96355e+16
0,131.742,-15.4827,5.11682e+17
1,-11.5608,-224.211,-6.00505e+16
0,133.025,-20.6795,5.15242e+17
1,-17.4365,-225.878,-6.04684e+16
0,134.18,-25.9066,5.18828e+17
1,-23.352,-227.397,-6.08892e+16
0,135.205,-31.1609,5.22439e+17
1,-29.3033,-228.769,-6.13129e+16
0,136.102,-36.439,5.26074e+17
1,-35.287,-229.993,-6.17396e+16
0,136.868,-41.7379,5.29735e+17
1,-41.2993,-231.066,-6.21692e+16
0,137.503,-47.0541,5.33422e+17
1,-47.3363,-231.99,-6.26019e+16
0,138.007,-52.3846,5.37134e+17
1,-53.3945,-232.763,-6.30375e+16
0,138.38,-57.7258,5.40872e+17
1,-59.47,-233.385,-6.34762e+16
0,138.621,-63.0747,5.44636e+17
1,-65.5589,-233.855,-6.3918e+16
0,138.73,-68.4278,5.48426e+17
1,-71.6576,-234.173,-6.43628e+16
0,138.707,-73.7819,5.52243e+17
1,-77.7622,-234.338,-6.48107e+16
0,138.552,-79.1337,5.56086e+17
1,-83.869,-234.351,-6.52617e+16
0,138.264,-84.4799,5.59956e+17
1,-89.974,-234.212,-6.57159e+16
0,137.845,-89.8171,5.63852e+17
1,-96.0735,-233.92,-6.61732e+16
0,137.295,-95.142,5.67776e+17
1,-102.164,-233.476,-6.66337e+16
0,136.612,-100.451,5.71728e+17
1,-108.241,-232.88,-6.70974e+16
0,135.799,-105.742,5.75706e+17
1,-114.301,-232.132,-6.75643e+16
0,134.856,-111.011,5.79713e+17
1,-120.34,-231.233,-6.80345e+16
0,133.782,-116.254,5.83747e+17
1,-126.355,-230.183,-6.8508e+16
0,132.58,-121.468,5.87809e+17
1,-132.342,-228.983,-6.89847e+16
0,131.248,-126.651,5.919e+17
1,-138.296,-227.634,-6.94648e+16
0,129.789,-131.799,5.96019e+17
1,-144.215,-226.135,-6.99482e+16
0,128.203,-136.908,6.00167e+17
1,-150.094,-224.489,-7.0435e+16
0,126.491,-141.976,6.04343e+17
1,-155.93,-222.697,-7.09252e+16
0,124.654,-146.999,6.08549e+17
1,-161.72,-220.758,-7.14187e+16
0,122.693,-151.975,6.12784e+17
1,-167.458,-218.675,-7.19158e+16
0,120.61,-156.9,6.17048e+17
1,-173.143,-216.449,-7.24162e+16
0,118.405,-161.771,6.21343e+17
1,-178.77,-214.081,-7.29202e+16
0,116.081,-166.585,6.25667e+17
1,-184.336,-211.572,-7.34276e+16
0,113.637,-171.339,6.30021e+17
1,-189.836,-208.924,-7.39386e+16
0,111.077,-176.03,6.34405e+17
1,-195.269,-206.14,-7.44532e+16
0,108.401,-180.656,6.3882e+17
1,-200.63,-203.219,-7.49713e+16
0,105.612,-185.213,6.43266e+17
1,-205.916,-200.165,-7.5493e+16
0,102.71,-189.698,6.47742e+17
1,-211.124,-196.979,-7.60184e+16
0,99.698,-194.109,6.5225e+17
1,-216.249,-193.662,-7.65474e+16
0,96.5775,-198.443,6.56789e+17
1,-221.29,-190.218,-7.70801e+16
0,93.3505,-202.697,6.6136e+17
1,-226.243,-186.649,-7.76165e+16
0,90.0189,-206.868,6.65962e+17
1,-231.105,-182.955,-7.81567e+16
0,86.5848,-210.955,6.70597e+17
1,-235.872,-179.14,-7.87006e+16
0,83.0504,-214.954,6.75263e+17
1,-240.541,-175.207,-7.92483e+16
0,79.4179,-218.862,6.79962e+17
1,-245.111,-171.156,-7.97998e+16
0,75.6894,-222.678,6.84694e+17
1,-249.577,-166.992,-8.03551e+16
0,71.8674,-226.399,6.89459e+17
1,-253.937,-162.717,-8.09143e+16
0,67.9541,-230.023,6.94257e+17
1,-258.188,-158.332,-8.14774e+16
0,63.9521,-233.547,6.99089e+17
1,-262.327,-153.842,-8.20444e+16
0,59.8638,-236.969,7.03954e+17
1,-266.352,-149.248,-8.26153e+16
0,55.6917,-240.287,7.08853e+17
1,-270.26,-144.554,-8.31903e+16
0,51.4385,-243.499,7.13786e+17
1,-274.049,-139.763,-8.37692e+16
0,47.1069,-246.603,7.18753e+17
1,-277.716,-134.877,-8.43522e+16
0,42.6994,-249.597,7.23755e+17
1,-281.259,-129.899,-8.49392e+16
0,38.219,-252.479,7.28791e+17
1,-284.675,-124.834,-8.55303e+16
0,33.6683,-255.247,7.33863e+17
1,-287.963,-119.683,-8.61255e+16
0,29.0503,-257.899,7.3897e+17
1,-291.12,-114.45,-8.67248e+16
0,24.3678,-260.435,7.44113e+17
1,-294.144,-109.139,-8.73284e+16
0,19.6237,-262.851,7.49291e+17
1,-297.033,-103.752,-8.79361e+16
0,14.821,-265.147,7.54506e+17
1,-299.785,-98.2929,-8.85481e+16
0,9.96281,-267.321,7.59756e+17
1,-302.4,-92.7656,-8.91643e+16
0,5.05207,-269.372,7.65043e+17
1,-304.873,-87.1732,-8.97848e+16
0,0.091887,-271.298,7.70368e+17
1,-307.206,-81.5192,-9.04096e+16
0,-4.91462,-273.099,7.75729e+17
1,-309.394,-75.8071,-9.10388e+16
0,-9.9643,-274.772,7.81127e+17
1,-311.438,-70.0406,-9.16723e+16
0,-15.054,-276.317,7.86563e+17
1,-313.336,-64.2233,-9.23103e+16
0,-20.1805,-277.734,7.92037e+17
1,-315.086,-58.3588,-9.29527e+16
0,-25.3405,-279.02,7.97549e+17
1,-316.688,-52.4507,-9.35995e+16
0,-30.5309,-280.176,8.03099e+17
1,-318.14,-46.5029,-9.42509e+16
0,-35.7484,-281.2,8.08688e+17
1,-319.442,-40.5191,-9.49068e+16
0,-40.9896,-282.092,8.14315e+17
1,-320.591,-34.503,-9.55673e+16
0,-46.2512,-282.851,8.19982e+17
1,-321.589,-28.4584,-9.62323e+16
0,-51.53,-283.477,8.25689e+17
1,-322.433,-22.3892,-9.6902e+16
0,-56.8227,-283.969,8.31435e+17
1,-323.124,-16.2991,-9.75764e+16
0,-62.1258,-284.327,8.37221e+17
1,-323.66,-10.192,-9.82554e+16
0,-67.4359,-284.55,8.43047e+17
1,-324.042,-4.07174,-9.89392e+16
0,-72.7499,-284.639,8.48914e+17
1,-324.269,2.05778,-9.96277e+16
0,-78.0642,-284.593,8.54822e+17
1,-324.341,8.1927,-1.00321e+17
0,-83.3756,-284.413,8.6077e+17
1,-324.257,14.3292,-1.01019e+17
0,-88.6806,-284.098,8.66761e+17
1,-324.018,20.4632,-1.01722e+17
0,-93.9759,-283.649,8.72792e+17
1,-323.623,26.5911,-1.0243e+17
0,-99.2582,-283.066,8.78866e+17
1,-323.074,32.7088,-1.03143e+17
0,-104.524,-282.348,8.84982e+17
1,-322.37,38.8126,-1.03861e+17
0,-109.77,-281.498,8.91141e+17
1,-321.511,44.8984,-1.04583e+17
0,-114.993,-280.514,8.97343e+17
1,-320.498,50.9625,-1.05311e+17
0,-120.19,-279.398,9.03587e+17
1,-319.331,57.0011,-1.06044e+17
0,-125.357,-278.15,9.09875e+17
1,-318.012,63.0102,-1.06782e+17
0,-130.49,-276.772,9.16207e+17
1,-316.54,68.9861,-1.07525e+17
0,-135.588,-275.263,9.22583e+17
1,-314.917,74.9249,-1.08274e+17
0,-140.646,-273.625,9.29004e+17
1,-313.144,80.8229,-1.09027e+17
0,-145.661,-271.859,9.35469e+17
1,-311.221,86.6763,-1.09786e+17
0,-150.63,-269.966,9.41979e+17
1,-309.151,92.4814,-1.1055e+17
0,-155.55,-267.947,9.48534e+17
1,-306.933,98.2345,-1.11319e+17
0,-160.418,-265.803,9.55135e+17
1,-304.569,103.932,-1.12094e+17
0,-165.231,-263.536,9.61782e+17
1,-302.061,109.57,-1.12874e+17
0,-169.985,-261.146,9.68475e+17
1,-299.41,115.145,-1.13659e+17
0,-174.677,-258.636,9.75215e+17
1,-296.618,120.654,-1.1445e+17
0,-179.305,-256.007,9.82001e+17
1,-293.687,126.092,-1.15247e+17
0,-183.865,-253.26,9.88835e+17
1,-290.617,131.457,-1.16049e+17
0,-188.355,-250.398,9.95717e+17
1,-287.412,136.745,-1.16856e+17
0,-192.771,-247.422,1.00265e+18
1,-284.072,141.953,-1.1767e+17
0,-197.111,-244.333,1.00962e+18
1,-280.6,147.077,-1.18488e+17
0,-201.373,-241.134,1.01665e+18
1,-276.999,152.114,-1.19313e+17
0,-205.552,-237.827,1.02372e+18
1,-273.269,157.06,-1.20143e+17
0,-209.647,-234.414,1.03085e+18
1,-269.414,161.913,-1.20979e+17
0,-213.655,-230.897,1.03802e+18
1,-265.436,166.67,-1.21821e+17
0,-217.573,-227.278,1.04525e+18
1,-261.337,171.327,-1.22669e+17
0,-221.399,-223.559,1.05252e+18
1,-257.12,175.881,-1.23523e+17
0,-225.13,-219.742,1.05984e+18
1,-252.787,180.33,-1.24382e+17
0,-228.764,-215.831,1.06722e+18
1,-248.342,184.67,-1.25248e+17
0,-232.298,-211.827,1.07465e+18
1,-243.785,188.899,-1.2612e+17
0,-235.731,-207.733,1.08213e+18
1,-239.121,193.013,-1.26997e+17
0,-239.059,-203.552,1.08966e+18
1,-234.353,197.011,-1.27881e+17
0,-242.281,-199.285,1.09724e+18
1,-229.483,200.89,-1.28771e+17
0,-245.395,-194.937,1.10488e+18
1,-224.514,204.646,-1.29667e+17
0,-248.398,-190.508,1.11256e+18
1,-219.449,208.278,-1.30569e+17
0,-251.289,-186.003,1.12031e+18
1,-214.292,211.783,-1.31478e+17
0,-254.065,-181.424,1.1281e+18
1,-209.045,215.159,-1.32393e+17
0,-256.725,-176.774,1.13595e+18
1,-203.712,218.404,-1.33314e+17
0,-259.267,-172.056,1.14386e+18
1,-198.296,221.516,-1.34242e+17
0,-261.69,-167.272,1.15182e+18
1,-192.8,224.491,-1.35176e+17
0,-263.991,-162.426,1.15983e+18
1,-187.228,227.329,-1.36117e+17
0,-266.169,-157.521,1.16791e+18
1,-181.584,230.028,-1.37064e+17
0,-268.223,-152.559,1.17603e+18
1,-175.87,232.586,-1.38018e+17
0,-270.151,-147.545,1.18422e+18
1,-170.091,235,-1.38979e+17
0,-271.952,-142.481,1.19246e+18
1,-164.249,237.27,-1.39946e+17
0,-273.625,-137.369,1.20076e+18
1,-158.349,239.394,-1.4092e+17
0,-275.168,-132.215,1.20911e+18
1,-152.394,241.37,-1.419e+17
0,-276.581,-127.02,1.21753e+18
1,-146.388,243.197,-1.42888e+17
0,-277.862,-121.788,1.226e+18
1,-140.334,244.873,-1.43882e+17
0,-279.01,-116.522,1.23453e+18
1,-134.236,246.399,-1.44884e+17
0,-280.026,-111.226,1.24312e+18
1,-128.099,247.771,-1.45892e+17
0,-280.907,-105.903,1.25178e+18
1,-121.926,248.99,-1.46907e+17
0,-281.653,-100.556,1.26049e+18
1,-115.72,250.055,-1.47929e+17
0,-282.264,-95.189,1.26926e+18
1,-109.486,250.965,-1.48959e+17
0,-282.739,-89.8048,1.27809e+18
1,-103.228,251.718,-1.49996e+17
0,-283.078,-84.4069,1.28699e+18
1,-96.9484,252.315,-1.51039e+17
0,-283.281,-78.9989,1.29594e+18
1,-90.6526,252.755,-1.5209e+17
0,-283.346,-73.5841,1.30496e+18
1,-84.344,253.038,-1.53149e+17
0,-283.275,-68.166,1.31404e+18
1,-78.0267,253.162,-1.54215e+17
0,-283.066,-62.748,1.32319e+18
1,-71.7044,253.129,-1.55288e+17
0,-282.72,-57.3334,1.33239e+18
1,-65.3812,252.937,-1.56369e+17
0,-282.237,-51.9258,1.34167e+18
1,-59.061,252.588,-1.57457e+17
0,-281.618,-46.5286,1.351e+18
1,-52.7479,252.08,-1.58552e+17
0,-280.861,-41.1451,1.36041e+18
1,-46.4456,251.415,-1.59656e+17
0,-279.969,-35.7789,1.36987e+18
1,-40.1583,250.592,-1.60767e+17
0,-278.941,-30.4332,1.37941e+18
1,-33.8898,249.611,-1.61886e+17
0,-277.778,-25.1115,1.389e+18
1,-27.644,248.474,-1.63012e+17
0,-276.479,-19.8173,1.39867e+18
1,-21.4249,247.181,-1.64147e+17
0,-275.047,-14.5537,1.4084e+18
1,-15.2364,245.732,-1.65289e+17
0,-273.482,-9.32423,1.41821e+18
1,-9.08239,244.129,-1.66439e+17
0,-271.785,-4.13217,1.42808e+18
1,-2.96671,242.371,-1.67598e+17
0,-269.956,1.01917,1.43801e+18
1,3.10679,240.461,-1.68764e+17
0,-267.996,6.12649,1.44802e+18
1,9.13427,238.399,-1.69938e+17
0,-265.908,11.1866,1.4581e+18
1,15.112,236.186,-1.71121e+17
0,-263.691,16.1961,1.46824e+18
1,21.0361,233.824,-1.72312e+17
0,-261.348,21.152,1.47846e+18
1,26.9029,231.314,-1.73511e+17
0,-258.879,26.051,1.48875e+18
1,32.7086,228.657,-1.74718e+17
0,-256.286,30.89,1.49911e+18
1,38.4497,225.855,-1.75934e+17
0,-253.57,35.666,1.50954e+18
1,44.1225,222.909,-1.77159e+17
0,-250.734,40.3757,1.52005e+18
1,49.7235,219.822,-1.78392e+17
0,-247.778,45.0163,1.53063e+18
1,55.2489,216.595,-1.79633e+17
0,-244.705,49.5848,1.54128e+18
1,60.6955,213.23,-1.80883e+17
0,-241.516,54.0781,1.55201e+18
1,66.0596,209.728,-1.82142e+17
0,-238.213,58.4934,1.56281e+18
1,71.338,206.093,-1.83409e+17
0,-234.799,62.828,1.57368e+18
1,76.5272,202.325,-1.84686e+17
0,-231.274,67.0788,1.58463e+18
1,81.624,198.428,-1.85971e+17
0,-227.641,71.2434,1.59566e+18
1,86.6251,194.404,-1.87265e+17
0,-223.903,75.3188,1.60676e+18
1,91.5274,190.255,-1.88568e+17
0,-220.062,79.3026,1.61795e+18
1,96.3277,185.983,-1.89881e+17
0,-216.119,83.192,1.62921e+18
1,101.023,181.591,-1.91202e+17
0,-212.078,86.9847,1.64054e+18
1,105.61,177.083,-1.92533e+17
0,-207.941,90.6781,1.65196e+18
1,110.086,172.459,-1.93873e+17
0,-203.709,94.2698,1.66346e+18
1,114.449,167.724,-1.95222e+17
0,-199.387,97.7575,1.67503e+18
1,118.695,162.88,-1.9658e+17
0,-194.975,101.139,1.68669e+18
1,122.821,157.929,-1.97948e+17
0,-190.478,104.412,1.69843e+18
1,126.825,152.876,-1.99326e+17
0,-185.897,107.574,1.71025e+18
1,130.705,147.723,-2.00713e+17
0,-181.236,110.624,1.72215e+18
1,134.458,142.473,-2.0211e+17
0,-176.498,113.558,1.73413e+18
1,138.081,137.129,-2.03516e+17
0,-171.684,116.376,1.7462e+18
1,141.573,131.695,-2.04933e+17
0,-166.798,119.076,1.75835e+18
1,144.93,126.174,-2.06359e+17
0,-161.844,121.655,1.77059e+18
1,148.152,120.569,-2.07795e+17
0,-156.824,124.112,1.78291e+18
1,151.234,114.883,-2.09241e+17
0,-151.741,126.445,1.79532e+18
1,154.177,109.121,-2.10697e+17
0,-146.598,128.654,1.80781e+18
1,156.977,103.285,-2.12163e+17
0,-141.398,130.735,1.82039e+18
1,159.633,97.3795,-2.1364e+17
0,-136.145,132.688,1.83306e+18
1,162.143,91.4078,-2.15126e+17
0,-130.842,134.512,1.84582e+18
1,164.506,85.3735,-2.16623e+17
0,-125.491,136.205,1.85866e+18
1,166.72,79.2803,-2.18131e+17
0,-120.097,137.766,1.8716e+18
1,168.783,73.132,-2.19649e+17
0,-114.663,139.193,1.88462e+18
1,170.694,66.9323,-2.21178e+17
0,-109.191,140.487,1.89774e+18
1,172.452,60.685,-2.22717e+17
0,-103.686,141.646,1.91094e+18
1,174.056,54.394,-2.24267e+17
0,-98.1505,142.669,1.92424e+18
1,175.504,48.0632,-2.25827e+17
0,-92.5879,143.556,1.93763e+18
1,176.796,41.6963,-2.27399e+17
0,-87.0018,144.305,1.95112e+18
1,177.93,35.2974,-2.28981e+17
0,-81.3956,144.917,1.9647e+18
1,178.906,28.8704,-2.30575e+17
0,-75.7726,145.39,1.97837e+18
1,179.724,22.4192,-2.3218e+17
0,-70.1365,145.725,1.99214e+18
1,180.382,15.9478,-2.33795e+17
0,-64.4907,145.92,2.006e+18
1,180.88,9.46016,-2.35422e+17
0,-58.8386,145.977,2.01996e+18
1,181.217,2.96035,-2.37061e+17
0,-53.1837,145.894,2.03402e+18
1,181.394,-3.54765,-2.3871e+17
0,-47.5296,145.671,2.04817e+18
1,181.41,-10.0598,-2.40372e+17
0,-41.8796,145.309,2.06243e+18
1,181.265,-16.5721,-2.42044e+17
0,-36.2374,144.807,2.07678e+18
1,180.96,-23.0806,-2.43729e+17
0,-30.6063,144.167,2.09123e+18
1,180.493,-29.5811,-2.45425e+17
0,-24.99,143.387,2.10578e+18
1,179.865,-36.0697,-2.47133e+17
0,-19.3917,142.469,2.12044e+18
1,179.078,-42.5423,-2.48853e+17
0,-13.8151,141.413,2.13519e+18
1,178.13,-48.995,-2.50584e+17
0,-8.26354,140.219,2.15005e+18
1,177.023,-55.4237,-2.52328e+17
0,-2.74049,138.889,2.16502e+18
1,175.757,-61.8244,-2.54084e+17
0,2.75064,137.422,2.18008e+18
1,174.333,-68.1932,-2.55852e+17
0,8.20644,135.82,2.19525e+18
1,172.751,-74.5261,-2.57633e+17
0,13.6235,134.084,2.21053e+18
1,171.013,-80.8192,-2.59426e+17
0,18.9985,132.214,2.22591e+18
1,169.12,-87.0686,-2.61231e+17
0,24.3281,130.212,2.2414e+18
1,167.072,-93.2704,-2.63049e+17
0,29.6089,128.078,2.257e+18
1,164.872,-99.4206,-2.6488e+17
0,34.8377,125.814,2.27271e+18
1,162.519,-105.516,-2.66723e+17
0,40.0112,123.422,2.28853e+18
1,160.016,-111.551,-2.68579e+17
0,45.1263,120.902,2.30445e+18
1,157.363,-117.524,-2.70448e+17
0,50.1797,118.256,2.32049e+18
1,154.564,-123.431,-2.7233e+17
0,55.1682,115.486,2.33664e+18
1,151.618,-129.267,-2.74226e+17
0,60.0888,112.593,2.3529e+18
1,148.529,-135.029,-2.76134e+17
0,64.9384,109.579,2.36927e+18
1,145.298,-140.713,-2.78056e+17
0,69.7139,106.446,2.38576e+18
1,141.926,-146.317,-2.79991e+17
0,74.4124,103.196,2.40236e+18
1,138.416,-151.836,-2.81939e+17
0,79.031,99.8296,2.41908e+18
1,134.77,-157.267,-2.83901e+17
0,83.5667,96.3501,2.43592e+18
1,130.991,-162.606,-2.85877e+17
0,88.0168,92.7592,2.45287e+18
1,127.079,-167.851,-2.87866e+17
0,92.3783,89.0591,2.46994e+18
1,123.039,-172.997,-2.8987e+17
0,96.6487,85.252,2.48713e+18
1,118.872,-178.042,-2.91887e+17
0,100.825,81.3401,2.50443e+18
1,114.58,-182.983,-2.93918e+17
0,104.905,77.3258,2.52186e+18
1,110.167,-187.816,-2.95963e+17
0,108.886,73.2116,2.53941e+18
1,105.636,-192.539,-2.98023e+17
0,112.766,68.9998,2.55708e+18
1,100.988,-197.147,-3.00097e+17
0,116.541,64.6932,2.57488e+18
1,96.2267,-201.64,-3.02185e+17
0,120.21,60.2941,2.5928e+18
1,91.3553,-206.013,-3.04288e+17
0,123.77,55.8054,2.61084e+18
1,86.3764,-210.264,-3.06406e+17
0,127.22,51.2298,2.62901e+18
1,81.2933,-214.39,-3.08538e+17
0,130.556,46.5699,2.64731e+18
1,76.109,-218.388,-3.10685e+17
0,133.777,41.8287,2.66573e+18
1,70.8267,-222.257,-3.12848e+17
0,136.881,37.0091,2.68428e+18
1,65.4497,-225.994,-3.15025e+17
0,139.866,32.1139,2.70296e+18
1,59.9813,-229.595,-3.17217e+17
0,142.73,27.1462,2.72177e+18
1,54.4247,-233.06,-3.19424e+17
0,145.47,22.1089,2.74071e+18
1,48.7836,-236.386,-3.21647e+17
0,148.087,17.0052,2.75979e+18
1,43.0613,-239.57,-3.23886e+17
0,150.576,11.8382,2.77899e+18
1,37.2615,-242.61,-3.2614e+17
0,152.938,6.61103,2.79833e+18
1,31.3876,-245.506,-3.28409e+17
0,155.171,1.3269,2.8178e+18
1,25.4433,-248.254,-3.30695e+17
0,157.273,-4.01095,2.83741e+18
1,19.4323,-250.854,-3.32996e+17
0,159.242,-9.39925,2.85716e+18
1,13.3584,-253.302,-3.35314e+17
0,161.079,-14.8347,2.87704e+18
1,7.22522,-255.599,-3.37647e+17
0,162.78,-20.3139,2.89706e+18
1,1.03666,-257.742,-3.39997e+17
0,164.346,-25.8336,2.91723e+18
1,-5.20345,-259.73,-3.42363e+17
0,165.776,-31.3903,2.93753e+18
1,-11.4913,-261.562,-3.44745e+17
0,167.067,-36.9806,2.95797e+18
1,-17.8228,-263.236,-3.47144e+17
0,168.221,-42.6011,2.97855e+18
1,-24.1942,-264.751,-3.4956e+17
0,169.235,-48.2483,2.99928e+18
1,-30.6015,-266.108,-3.51993e+17
0,170.109,-53.9187,3.02015e+18
1,-37.0406,-267.303,-3.54442e+17
0,170.843,-59.6089,3.04117e+18
