Particle,vx,vy,vz
1,4339.28,-2686.58,-6.69911e+15
0,2506.77,3576.67,5.74794e+16
1,4273.44,-2796.28,-6.74573e+15
0,2598.57,3514.26,5.78794e+16
1,4204.86,-2904.32,-6.79267e+15
0,2688.81,3449.56,5.82822e+16
1,4133.57,-3010.65,-6.83994e+15
0,2777.43,3382.61,5.86878e+16
1,4059.64,-3115.19,-6.88754e+15
0,2864.36,3313.44,5.90962e+16
1,3983.08,-3217.88,-6.93548e+15
0,2949.57,3242.1,5.95075e+16
1,3903.97,-3318.65,-6.98374e+15
0,3032.99,3168.64,5.99216e+16
1,3822.34,-3417.43,-7.03234e+15
0,3114.57,3093.09,6.03386e+16
1,3738.23,-3514.17,-7.08128e+15
0,3194.26,3015.51,6.07585e+16
1,3651.72,-3608.81,-7.13056e+15
0,3272.01,2935.94,6.11813e+16
1,3562.84,-3701.28,-7.18018e+15
0,3347.76,2854.43,6.16071e+16
1,3471.65,-3791.52,-7.23015e+15
0,3421.48,2771.03,6.20358e+16
1,3378.2,-3879.47,-7.28046e+15
0,3493.1,2685.79,6.24675e+16
1,3282.57,-3965.09,-7.33113e+15
0,3562.59,2598.76,6.29022e+16
1,3184.79,-4048.31,-7.38215e+15
0,3629.91,2510,6.334e+16
1,3084.93,-4129.08,-7.43352e+15
0,3695,2419.56,6.37808e+16
1,2983.06,-4207.36,-7.48525e+15
0,3757.83,2327.49,6.42246e+16
1,2879.24,-4283.08,-7.53734e+15
0,3818.35,2233.86,6.46716e+16
1,2773.52,-4356.2,-7.5898e+15
0,3876.53,2138.72,6.51216e+16
1,2665.98,-4426.67,-7.64261e+15
0,3932.33,2042.13,6.55748e+16
1,2556.68,-4494.46,-7.6958e+15
0,3985.72,1944.15,6.60312e+16
1,2445.69,-4559.5,-7.74936e+15
0,4036.65,1844.84,6.64907e+16
1,2333.07,-4621.77,-7.80328e+15
0,4085.09,1744.25,6.69534e+16
1,2218.91,-4681.22,-7.85759e+15
0,4131.02,1642.47,6.74193e+16
1,2103.26,-4737.81,-7.91227e+15
0,4174.4,1539.53,6.78885e+16
1,1986.19,-4791.5,-7.96733e+15
0,4215.21,1435.52,6.8361e+16
1,1867.79,-4842.27,-8.02278e+15
0,4253.41,1330.49,6.88367e+16
1,1748.13,-4890.07,-8.07861e+15
0,4288.98,1224.52,6.93157e+16
1,1627.27,-4934.87,-8.13483e+15
0,4321.91,1117.65,6.97981e+16
1,1505.29,-4976.65,-8.19144e+15
0,4352.16,1009.97,7.02838e+16
1,1382.28,-5015.38,-8.24844e+15
0,4379.71,901.536,7.0773e+16
1,1258.3,-5051.03,-8.30585e+15
0,4404.55,792.418,7.12655e+16
1,1133.43,-5083.58,-8.36365e+15
0,4426.67,682.683,7.17614e+16
1,1007.75,-5113,-8.42185e+15
0,4446.03,572.4,7.22608e+16
1,881.345,-5139.27,-8.48046e+15
0,4462.64,461.638,7.27637e+16
1,754.282,-5162.39,-8.53948e+15
0,4476.48,350.465,7.32701e+16
1,626.646,-5182.32,-8.5989e+15
0,4487.54,238.951,7.37799e+16
1,498.516,-5199.06,-8.65874e+15
0,4495.8,127.166,7.42934e+16
1,369.971,-5212.59,-8.719e+15
0,4501.28,15.1782,7.48104e+16
1,241.091,-5222.91,-8.77968e+15
0,4503.95,-96.9412,7.5331e+16
1,111.958,-5230,-8.84078e+15
0,4503.81,-209.123,7.58553e+16
1,-17.3487,-5233.86,-8.9023e+15
0,4500.87,-321.296,7.63831e+16
1,-146.748,-5234.49,-8.96425e+15
0,4495.12,-433.39,7.69147e+16
1,-276.158,-5231.87,-9.02664e+15
0,4486.57,-545.336,7.745e+16
1,-405.499,-5226.02,-9.08945e+15
0,4475.22,-657.063,7.79889e+16
1,-534.69,-5216.94,-9.15271e+15
0,4461.08,-768.502,7.85317e+16
1,-663.649,-5204.62,-9.2164e+15
0,4444.15,-879.582,7.90782e+16
1,-792.296,-5189.08,-9.28054e+15
0,4424.44,-990.233,7.96285e+16
1,-920.55,-5170.31,-9.34512e+15
0,4401.96,-1100.39,8.01826e+16
1,-1048.33,-5148.34,-9.41016e+15
0,4376.73,-1209.97,8.07406e+16
1,-1175.56,-5123.17,-9.47564e+15
0,4348.76,-1318.92,8.13025e+16
1,-1302.15,-5094.82,-9.54159e+15
0,4318.06,-1427.17,8.18683e+16
1,-1428.03,-5063.31,-9.60799e+15
0,4284.66,-1534.65,8.2438e+16
1,-1553.12,-5028.64,-9.67485e+15
0,4248.57,-1641.28,8.30117e+16
1,-1677.34,-4990.84,-9.74218e+15
0,4209.81,-1747.01,8.35894e+16
1,-1800.61,-4949.94,-9.80997e+15
0,4168.41,-1851.76,8.41711e+16
1,-1922.85,-4905.96,-9.87824e+15
0,4124.39,-1955.47,8.47569e+16
1,-2043.99,-4858.91,-9.94699e+15
0,4077.78,-2058.08,8.53467e+16
1,-2163.94,-4808.84,-1.00162e+16
0,4028.6,-2159.52,8.59407e+16
1,-2282.64,-4755.77,-1.00859e+16
0,3976.88,-2259.72,8.65387e+16
1,-2400.01,-4699.73,-1.01561e+16
0,3922.66,-2358.62,8.7141e+16
1,-2515.98,-4640.75,-1.02268e+16
0,3865.97,-2456.16,8.77474e+16
1,-2630.46,-4578.87,-1.02979e+16
0,3806.84,-2552.29,8.8358e+16
1,-2743.4,-4514.13,-1.03696e+16
0,3745.3,-2646.92,8.89729e+16
1,-2854.71,-4446.57,-1.04418e+16
0,3681.4,-2740.02,8.95921e+16
1,-2964.33,-4376.22,-1.05144e+16
0,3615.18,-2831.51,9.02156e+16
1,-3072.18,-4303.13,-1.05876e+16
0,3546.66,-2921.34,9.08434e+16
1,-3178.21,-4227.34,-1.06613e+16
0,3475.9,-3009.45,9.14756e+16
1,-3282.33,-4148.9,-1.07355e+16
0,3402.94,-3095.79,9.21122e+16
1,-3384.49,-4067.86,-1.08102e+16
0,3327.82,-3180.3,9.27532e+16
1,-3484.62,-3984.26,-1.08854e+16
0,3250.59,-3262.93,9.33987e+16
1,-3582.66,-3898.16,-1.09612e+16
0,3171.29,-3343.62,9.40486e+16
1,-3678.54,-3809.61,-1.10375e+16
0,3089.97,-3422.33,9.47031e+16
1,-3772.2,-3718.66,-1.11143e+16
0,3006.69,-3498.99,9.53622e+16
1,-3863.58,-3625.37,-1.11916e+16
0,2921.49,-3573.57,9.60258e+16
1,-3952.63,-3529.8,-1.12695e+16
0,2834.43,-3646.02,9.66941e+16
1,-4039.28,-3432,-1.13479e+16
0,2745.56,-3716.28,9.7367e+16
1,-4123.49,-3332.03,-1.14269e+16
0,2654.93,-3784.32,9.80446e+16
1,-4205.19,-3229.96,-1.15064e+16
0,2562.61,-3850.09,9.87269e+16
1,-4284.33,-3125.84,-1.15865e+16
0,2468.64,-3913.54,9.94139e+16
1,-4360.87,-3019.75,-1.16671e+16
0,2373.08,-3974.64,1.00106e+17
1,-4434.76,-2911.74,-1.17483e+16
0,2276,-4033.35,1.00802e+17
1,-4505.93,-2801.89,-1.18301e+16
0,2177.45,-4089.63,1.01504e+17
1,-4574.36,-2690.26,-1.19124e+16
0,2077.5,-4143.43,1.0221e+17
1,-4640,-2576.91,-1.19953e+16
0,1976.2,-4194.74,1.02922e+17
1,-4702.8,-2461.93,-1.20788e+16
0,1873.62,-4243.51,1.03638e+17
1,-4762.71,-2345.38,-1.21628e+16
0,1769.82,-4289.7,1.04359e+17
1,-4819.72,-2227.33,-1.22475e+16
0,1664.87,-4333.3,1.05085e+17
1,-4873.76,-2107.86,-1.23327e+16
0,1558.83,-4374.28,1.05817e+17
1,-4924.82,-1987.03,-1.24185e+16
0,1451.77,-4412.59,1.06553e+17
1,-4972.85,-1864.93,-1.2505e+16
0,1343.75,-4448.23,1.07294e+17
1,-5017.83,-1741.63,-1.2592e+16
0,1234.85,-4481.16,1.08041e+17
1,-5059.72,-1617.21,-1.26796e+16
0,1125.12,-4511.36,1.08793e+17
1,-5098.5,-1491.74,-1.27678e+16
0,1014.64,-4538.82,1.0955e+17
1,-5134.14,-1365.3,-1.28567e+16
0,903.469,-4563.51,1.10312e+17
1,-5166.62,-1237.98,-1.29462e+16
0,791.687,-4585.42,1.1108e+17
1,-5195.9,-1109.84,-1.30363e+16
0,679.359,-4604.53,1.11853e+17
1,-5221.99,-980.97,-1.3127e+16
0,566.555,-4620.83,1.12632e+17
1,-5244.84,-851.45,-1.32183e+16
0,453.345,-4634.3,1.13415e+17
1,-5264.46,-721.36,-1.33103e+16
0,339.801,-4644.94,1.14205e+17
1,-5280.82,-590.781,-1.3403e+16
0,225.992,-4652.74,1.14999e+17
1,-5293.92,-459.794,-1.34962e+16
0,111.991,-4657.69,1.158e+17
1,-5303.73,-328.481,-1.35901e+16
0,-2.13279,-4659.79,1.16606e+17
1,-5310.27,-196.925,-1.36847e+16
0,-116.306,-4659.03,1.17417e+17
1,-5313.51,-65.2063,-1.378e+16
0,-230.459,-4655.41,1.18234e+17
1,-5313.45,66.5918,-1.38758e+16
0,-344.519,-4648.94,1.19057e+17
1,-5310.1,198.387,-1.39724e+16
0,-458.415,-4639.61,1.19886e+17
1,-5303.45,330.097,-1.40696e+16
0,-572.076,-4627.43,1.2072e+17
1,-5293.51,461.639,-1.41676e+16
0,-685.43,-4612.4,1.2156e+17
1,-5280.28,592.93,-1.42662e+16
0,-798.406,-4594.54,1.22406e+17
1,-5263.76,723.89,-1.43654e+16
0,-910.934,-4573.85,1.23258e+17
1,-5243.97,854.434,-1.44654e+16
0,-1022.94,-4550.35,1.24115e+17
1,-5220.91,984.482,-1.45661e+16
0,-1134.36,-4524.04,1.24979e+17
1,-5194.6,1113.95,-1.46674e+16
0,-1245.12,-4494.95,1.25849e+17
1,-5165.05,1242.76,-1.47695e+16
0,-1355.15,-4463.08,1.26725e+17
1,-5132.27,1370.83,-1.48723e+16
0,-1464.38,-4428.46,1.27607e+17
1,-5096.3,1498.08,-1.49758e+16
0,-1572.74,-4391.11,1.28495e+17
1,-5057.14,1624.43,-1.508e+16
0,-1680.17,-4351.04,1.29389e+17
1,-5014.82,1749.8,-1.5185e+16
0,-1786.59,-4308.29,1.30289e+17
1,-4969.37,1874.1,-1.52906e+16
0,-1891.94,-4262.88,1.31196e+17
1,-4920.81,1997.27,-1.5397e+16
0,-1996.15,-4214.83,1.32109e+17
1,-4869.17,2119.23,-1.55042e+16
0,-2099.16,-4164.17,1.33028e+17
1,-4814.48,2239.89,-1.56121e+16
0,-2200.91,-4110.93,1.33954e+17
1,-4756.77,2359.18,-1.57207e+16
0,-2301.31,-4055.15,1.34886e+17
1,-4696.08,2477.03,-1.58301e+16
0,-2400.33,-3996.86,1.35825e+17
1,-4632.44,2593.35,-1.59403e+16
0,-2497.88,-3936.09,1.3677e+17
1,-4565.89,2708.09,-1.60512e+16
0,-2593.91,-3872.88,1.37722e+17
1,-4496.47,2821.16,-1.61629e+16
0,-2688.36,-3807.26,1.3868e+17
1,-4424.23,2932.49,-1.62754e+16
0,-2781.16,-3739.29,1.39646e+17
1,-4349.2,3042.02,-1.63887e+16
0,-2872.27,-3668.99,1.40617e+17
1,-4271.44,3149.67,-1.65027e+16
0,-2961.61,-3596.41,1.41596e+17
1,-4190.98,3255.37,-1.66176e+16
0,-3049.14,-3521.6,1.42581e+17
1,-4107.88,3359.06,-1.67332e+16
0,-3134.8,-3444.6,1.43574e+17
1,-4022.19,3460.67,-1.68497e+16
0,-3218.53,-3365.46,1.44573e+17
1,-3933.96,3560.13,-1.69669e+16
0,-3300.27,-3284.22,1.45579e+17
1,-3843.24,3657.39,-1.7085e+16
0,-3379.99,-3200.93,1.46592e+17
1,-3750.09,3752.38,-1.72039e+16
0,-3457.62,-3115.66,1.47612e+17
1,-3654.57,3845.04,-1.73236e+16
0,-3533.12,-3028.44,1.48639e+17
1,-3556.73,3935.31,-1.74442e+16
0,-3606.43,-2939.33,1.49674e+17
1,-3456.63,4023.13,-1.75656e+16
0,-3677.52,-2848.39,1.50715e+17
1,-3354.34,4108.45,-1.76878e+16
0,-3746.33,-2755.67,1.51764e+17
1,-3249.92,4191.21,-1.78109e+16
0,-3812.82,-2661.23,1.5282e+17
1,-3143.43,4271.36,-1.79348e+16
0,-3876.95,-2565.13,1.53884e+17
1,-3034.93,4348.84,-1.80596e+16
0,-3938.67,-2467.42,1.54955e+17
1,-2924.5,4423.61,-1.81853e+16
0,-3997.95,-2368.17,1.56033e+17
1,-2812.2,4495.62,-1.83119e+16
0,-4054.75,-2267.44,1.57119e+17
1,-2698.1,4564.82,-1.84393e+16
0,-4109.03,-2165.29,1.58212e+17
1,-2582.28,4631.17,-1.85676e+16
0,-4160.75,-2061.78,1.59313e+17
1,-2464.79,4694.62,-1.86968e+16
0,-4209.88,-1956.98,1.60422e+17
1,-2345.72,4755.13,-1.8827e+16
0,-4256.39,-1850.94,1.61538e+17
1,-2225.14,4812.67,-1.8958e+16
0,-4300.25,-1743.75,1.62662e+17
1,-2103.12,4867.18,-1.90899e+16
0,-4341.43,-1635.46,1.63794e+17
1,-1979.74,4918.65,-1.92228e+16
0,-4379.9,-1526.14,1.64934e+17
1,-1855.07,4967.03,-1.93565e+16
0,-4415.63,-1415.85,1.66082e+17
1,-1729.2,5012.3,-1.94912e+16
0,-4448.61,-1304.68,1.67238e+17
1,-1602.2,5054.42,-1.96269e+16
0,-4478.81,-1192.68,1.68402e+17
1,-1474.14,5093.36,-1.97635e+16
0,-4506.2,-1079.92,1.69574e+17
1,-1345.11,5129.1,-1.9901e+16
0,-4530.78,-966.482,1.70754e+17
1,-1215.2,5161.61,-2.00395e+16
0,-4552.52,-852.428,1.71942e+17
1,-1084.47,5190.88,-2.0179e+16
0,-4571.4,-737.831,1.73139e+17
1,-953.006,5216.88,-2.03194e+16
0,-4587.42,-622.761,1.74343e+17
1,-820.898,5239.59,-2.04608e+16
0,-4600.57,-507.291,1.75557e+17
1,-688.224,5258.99,-2.06032e+16
0,-4610.82,-391.493,1.76778e+17
1,-555.067,5275.09,-2.07466e+16
0,-4618.18,-275.439,1.78009e+17
1,-421.51,5287.85,-2.08909e+16
0,-4622.64,-159.202,1.79247e+17
1,-287.636,5297.27,-2.10363e+16
0,-4624.19,-42.853,1.80495e+17
1,-153.528,5303.35,-2.11827e+16
0,-4622.84,73.534,1.81751e+17
1,-19.2708,5306.07,-2.13301e+16
0,-4618.57,189.887,1.83016e+17
1,115.053,5305.44,-2.14786e+16
0,-4611.4,306.132,1.84289e+17
1,249.358,5301.45,-2.1628e+16
0,-4601.31,422.198,1.85572e+17
1,383.562,5294.1,-2.17785e+16
0,-4588.33,538.011,1.86863e+17
1,517.58,5283.4,-2.19301e+16
0,-4572.45,653.498,1.88164e+17
1,651.328,5269.35,-2.20827e+16
0,-4553.68,768.589,1.89473e+17
1,784.722,5251.95,-2.22364e+16
0,-4532.04,883.209,1.90792e+17
1,917.679,5231.23,-2.23911e+16
0,-4507.53,997.288,1.92119e+17
1,1050.12,5207.17,-2.2547e+16
0,-4480.17,1110.75,1.93456e+17
1,1181.95,5179.81,-2.27039e+16
0,-4449.98,1223.53,1.94803e+17
1,1313.1,5149.16,-2.28619e+16
0,-4416.96,1335.56,1.96158e+17
1,1443.47,5115.22,-2.3021e+16
0,-4381.15,1446.76,1.97523e+17
1,1573,5078.03,-2.31812e+16
0,-4342.55,1557.06,1.98898e+17
1,1701.6,5037.6,-2.33425e+16
0,-4301.2,1666.4,2.00282e+17
1,1829.18,4993.96,-2.35049e+16
0,-4257.11,1774.7,2.01676e+17
1,1955.67,4947.13,-2.36685e+16
0,-4210.32,1881.9,2.03079e+17
1,2080.98,4897.14,-2.38332e+16
0,-4160.85,1987.93,2.04493e+17
1,2205.04,4844.02,-2.39991e+16
0,-4108.73,2092.73,2.05916e+17
1,2327.78,4787.79,-2.41661e+16
0,-4053.99,2196.21,2.07349e+17
1,2449.1,4728.51,-2.43343e+16
0,-3996.67,2298.33,2.08792e+17
1,2568.94,4666.19,-2.45036e+16
0,-3936.79,2399.02,2.10245e+17
1,2687.22,4600.87,-2.46741e+16
0,-3874.4,2498.21,2.11708e+17
1,2803.87,4532.6,-2.48458e+16
0,-3809.53,2595.84,2.13181e+17
1,2918.8,4461.42,-2.50187e+16
0,-3742.22,2691.84,2.14665e+17
1,3031.95,4387.37,-2.51928e+16
0,-3672.51,2786.16,2.16159e+17
1,3143.25,4310.49,-2.53682e+16
0,-3600.44,2878.74,2.17663e+17
1,3252.63,4230.82,-2.55447e+16
0,-3526.06,2969.52,2.19178e+17
1,3360.01,4148.43,-2.57225e+16
0,-3449.42,3058.44,2.20703e+17
1,3465.33,4063.36,-2.59015e+16
0,-3370.55,3145.44,2.22239e+17
1,3568.52,3975.65,-2.60817e+16
0,-3289.51,3230.46,2.23785e+17
1,3669.51,3885.37,-2.62632e+16
0,-3206.35,3313.46,2.25343e+17
1,3768.25,3792.57,-2.6446e+16
0,-3121.11,3394.39,2.26911e+17
1,3864.66,3697.3,-2.663e+16
0,-3033.85,3473.18,2.2849e+17
1,3958.69,3599.62,-2.68154e+16
0,-2944.62,3549.79,2.3008e+17
1,4050.28,3499.6,-2.7002e+16
0,-2853.48,3624.16,2.31681e+17
1,4139.36,3397.28,-2.71899e+16
0,-2760.49,3696.26,2.33294e+17
1,4225.89,3292.75,-2.73791e+16
0,-2665.69,3766.03,2.34917e+17
1,4309.79,3186.05,-2.75696e+16
0,-2569.15,3833.44,2.36552e+17
1,4391.03,3077.26,-2.77615e+16
0,-2470.93,3898.43,2.38198e+17
1,4469.55,2966.45,-2.79547e+16
0,-2371.09,3960.96,2.39856e+17
1,4545.29,2853.67,-2.81492e+16
0,-2269.69,4021,2.41525e+17
1,4618.22,2739.01,-2.83451e+16
0,-2166.78,4078.5,2.43206e+17
1,4688.27,2622.52,-2.85424e+16
0,-2062.45,4133.43,2.44898e+17
1,4755.41,2504.29,-2.8741e+16
0,-1956.74,4185.75,2.46602e+17
1,4819.6,2384.38,-2.8941e+16
0,-1849.73,4235.43,2.48319e+17
1,4880.78,2262.87,-2.91424e+16
0,-1741.47,4282.44,2.50047e+17
1,4938.92,2139.83,-2.93452e+16
0,-1632.05,4326.73,2.51787e+17
1,4993.99,2015.35,-2.95495e+16
0,-1521.52,4368.3,2.53539e+17
1,5045.94,1889.49,-2.97551e+16
0,-1409.96,4407.1,2.55303e+17
1,5094.75,1762.34,-2.99622e+16
0,-1297.42,4443.11,2.5708e+17
1,5140.38,1633.97,-3.01707e+16
0,-1184,4476.3,2.58869e+17
1,5182.79,1504.47,-3.03806e+16
0,-1069.74,4506.67,2.60671e+17
1,5221.97,1373.91,-3.0592e+16
0,-954.728,4534.17,2.62485e+17
1,5257.88,1242.37,-3.08049e+16
0,-839.032,4558.8,2.64311e+17
1,5290.5,1109.94,-3.10193e+16
0,-722.724,4580.54,2.66151e+17
1,5319.81,976.703,-3.12352e+16
0,-605.875,4599.38,2.68003e+17
1,5345.79,842.734,-3.14526e+16
0,-488.559,4615.29,2.69868e+17
1,5368.42,708.121,-3.16714e+16
0,-370.849,4628.27,2.71746e+17
1,5387.68,572.946,-3.18918e+16
0,-252.817,4638.31,2.73637e+17
1,5403.56,437.295,-3.21138e+16
0,-134.538,4645.4,2.75541e+17
1,5416.05,301.251,-3.23373e+16
0,-16.0858,4649.53,2.77459e+17
1,5425.14,164.899,-3.25623e+16
0,102.467,4650.7,2.7939e+17
1,5430.81,28.3249,-3.27889e+16
0,221.045,4648.91,2.81334e+17
1,5433.08,-108.386,-3.30171e+16
0,339.574,4644.16,2.83292e+17
1,5431.92,-245.15,-3.32469e+16
0,457.982,4636.44,2.85263e+17
1,5427.35,-381.879,-3.34782e+16
0,576.192,4625.77,2.87248e+17
1,5419.36,-518.489,-3.37112e+16
0,694.133,4612.14,2.89247e+17
1,5407.95,-654.895,-3.39458e+16
0,811.728,4595.56,2.9126e+17
1,5393.13,-791.011,-3.4182e+16
0,928.906,4576.05,2.93287e+17
1,5374.91,-926.751,-3.44199e+16
0,1045.59,4553.61,2.95328e+17
1,5353.29,-1062.03,-3.46594e+16
0,1161.71,4528.25,2.97383e+17
1,5328.3,-1196.76,-3.49006e+16
0,1277.2,4499.99,2.99453e+17
1,5299.93,-1330.87,-3.51435e+16
0,1391.97,4468.85,3.01537e+17
1,5268.22,-1464.26,-3.53881e+16
0,1505.96,4434.84,3.03635e+17
1,5233.16,-1596.85,-3.56344e+16
0,1619.1,4397.98,3.05748e+17
1,5194.8,-1728.56,-3.58823e+16
0,1731.31,4358.29,3.07876e+17
1,5153.14,-1859.31,-3.6132e+16
0,1842.52,4315.8,3.10019e+17
1,5108.22,-1989.01,-3.63835e+16
0,1952.67,4270.54,3.12176e+17
1,5060.05,-2117.58,-3.66367e+16
0,2061.69,4222.52,3.14349e+17
1,5008.67,-2244.95,-3.68917e+16
0,2169.5,4171.78,3.16536e+17
1,4954.1,-2371.02,-3.71484e+16
0,2276.04,4118.34,3.18739e+17
1,4896.39,-2495.73,-3.74069e+16
0,2381.23,4062.25,3.20957e+17
1,4835.56,-2618.98,-3.76672e+16
0,2485.02,4003.53,3.23191e+17
1,4771.64,-2740.71,-3.79294e+16
0,2587.34,3942.21,3.2544e+17
1,4704.69,-2860.84,-3.81933e+16
0,2688.13,3878.34,3.27705e+17
1,4634.73,-2979.29,-3.84591e+16
0,2787.31,3811.95,3.29985e+17
1,4561.82,-3095.99,-3.87267e+16
0,2884.83,3743.09,3.32282e+17
1,4485.99,-3210.85,-3.89962e+16
0,2980.62,3671.79,3.34594e+17
1,4407.29,-3323.82,-3.92676e+16
0,3074.63,3598.1,3.36922e+17
1,4325.76,-3434.81,-3.95409e+16
0,3166.79,3522.06,3.39267e+17
1,4241.46,-3543.77,-3.98161e+16
0,3257.05,3443.72,3.41628e+17
1,4154.45,-3650.6,-4.00931e+16
0,3345.34,3363.13,3.44005e+17
1,4064.76,-3755.26,-4.03722e+16
0,3431.62,3280.34,3.46399e+17
1,3972.45,-3857.67,-4.06531e+16
0,3515.82,3195.39,3.4881e+17
1,3877.59,-3957.77,-4.0936e+16
0,3597.9,3108.34,3.51237e+17
1,3780.23,-4055.5,-4.12209e+16
0,3677.79,3019.24,3.53682e+17
1,3680.43,-4150.78,-4.15078e+16
0,3755.46,2928.14,3.56143e+17
1,3578.25,-4243.56,-4.17966e+16
0,3830.84,2835.11,3.58622e+17
1,3473.75,-4333.79,-4.20875e+16
0,3903.89,2740.2,3.61117e+17
1,3367,-4421.4,-4.23804e+16
0,3974.57,2643.46,3.6363e+17
1,3258.06,-4506.33,-4.26753e+16
0,4042.83,2544.97,3.66161e+17
1,3146.99,-4588.54,-4.29723e+16
0,4108.62,2444.77,3.68709e+17
1,3033.88,-4667.96,-4.32713e+16
0,4171.9,2342.92,3.71275e+17
1,2918.79,-4744.56,-4.35725e+16
0,4232.63,2239.5,3.73859e+17
1,2801.78,-4818.27,-4.38757e+16
0,4290.78,2134.57,3.7646e+17
1,2682.93,-4889.05,-4.4181e+16
0,4346.29,2028.19,3.7908e+17
1,2562.31,-4956.85,-4.44885e+16
0,4399.15,1920.42,3.81718e+17
1,2440.01,-5021.64,-4.47981e+16
0,4449.31,1811.33,3.84375e+17
1,2316.08,-5083.37,-4.51098e+16
0,4496.73,1701,3.8705e+17
1,2190.62,-5141.99,-4.54238e+16
0,4541.4,1589.48,3.89743e+17
1,2063.69,-5197.47,-4.57399e+16
0,4583.27,1476.86,3.92455e+17
1,1935.38,-5249.77,-4.60582e+16
0,4622.33,1363.19,3.95186e+17
1,1805.77,-5298.87,-4.63787e+16
0,4658.54,1248.54,3.97937e+17
1,1674.93,-5344.71,-4.67015e+16
0,4691.89,1133,4.00706e+17
1,1542.95,-5387.29,-4.70265e+16
0,4722.34,1016.63,4.03494e+17
1,1409.91,-5426.56,-4.73537e+16
0,4749.88,899.499,4.06302e+17
1,1275.89,-5462.5,-4.76833e+16
0,4774.49,781.686,4.0913e+17
1,1140.97,-5495.08,-4.80151e+16
0,4796.15,663.262,4.11977e+17
1,1005.25,-5524.29,-4.83492e+16
0,4814.84,544.302,4.14844e+17
1,868.793,-5550.11,-4.86857e+16
0,4830.57,424.879,4.17731e+17
1,731.699,-5572.5,-4.90245e+16
0,4843.3,305.067,4.20638e+17
1,594.049,-5591.47,-4.93657e+16
0,4853.03,184.942,4.23565e+17
1,455.928,-5606.99,-4.97092e+16
0,4859.76,64.5788,4.26513e+17
1,317.422,-5619.06,-5.00551e+16
0,4863.48,-55.948,4.29481e+17
1,178.62,-5627.66,-5.04035e+16
0,4864.19,-176.563,4.3247e+17
1,39.6054,-5632.79,-5.07543e+16
0,4861.87,-297.191,4.35479e+17
1,-99.5329,-5634.44,-5.11075e+16
0,4856.54,-417.755,4.3851e+17
1,-238.709,-5632.61,-5.14631e+16
0,4848.2,-538.182,4.41562e+17
1,-377.834,-5627.29,-5.18213e+16
0,4836.84,-658.395,4.44635e+17
1,-516.823,-5618.5,-5.21819e+16
0,4822.47,-778.319,4.47729e+17
1,-655.588,-5606.22,-5.2545e+16
0,4805.1,-897.879,4.50845e+17
1,-794.042,-5590.48,-5.29107e+16
0,4784.74,-1017,4.53982e+17
1,-932.099,-5571.27,-5.32789e+16
0,4761.41,-1135.61,4.57141e+17
1,-1069.67,-5548.61,-5.36497e+16
0,4735.1,-1253.62,4.60323e+17
1,-1206.67,-5522.51,-5.4023e+16
0,4705.85,-1370.98,4.63526e+17
1,-1343.02,-5492.97,-5.4399e+16
0,4673.66,-1487.6,4.66752e+17
1,-1478.62,-5460.03,-5.47775e+16
0,4638.55,-1603.41,4.7e+17
1,-1613.39,-5423.7,-5.51588e+16
0,4600.55,-1718.33,4.73271e+17
1,-1747.26,-5383.99,-5.55426e+16
0,4559.67,-1832.3,4.76564e+17
1,-1880.12,-5340.94,-5.59291e+16
0,4515.94,-1945.25,4.79881e+17
1,-2011.91,-5294.56,-5.63183e+16
0,4469.39,-2057.09,4.8322e+17
1,-2142.53,-5244.89,-5.67103e+16
0,4420.04,-2167.77,4.86583e+17
1,-2271.9,-5191.95,-5.71049e+16
0,4367.92,-2277.21,4.89969e+17
1,-2399.95,-5135.77,-5.75023e+16
0,4313.06,-2385.34,4.93379e+17
1,-2526.59,-5076.39,-5.79025e+16
0,4255.51,-2492.09,4.96813e+17
1,-2651.74,-5013.84,-5.83054e+16
0,4195.28,-2597.4,5.0027e+17
1,-2775.32,-4948.17,-5.87112e+16
0,4132.42,-2701.2,5.03751e+17
1,-2897.26,-4879.4,-5.91198e+16
0,4066.96,-2803.42,5.07257e+17
1,-3017.47,-4807.58,-5.95312e+16
0,3998.95,-2904,5.10787e+17
1,-3135.88,-4732.76,-5.99455e+16
0,3928.42,-3002.88,5.14342e+17
1,-3252.42,-4654.97,-6.03626e+16
0,3855.42,-3099.98,5.17921e+17
1,-3367.01,-4574.27,-6.07827e+16
0,3779.99,-3195.26,5.21525e+17
1,-3479.58,-4490.71,-6.12057e+16
0,3702.18,-3288.65,5.25155e+17
1,-3590.05,-4404.33,-6.16316e+16
0,3622.04,-3380.08,5.28809e+17
1,-3698.36,-4315.19,-6.20605e+16
0,3539.61,-3469.51,5.32489e+17
1,-3804.44,-4223.34,-6.24924e+16
0,3454.94,-3556.87,5.36195e+17
1,-3908.22,-4128.83,-6.29273e+16
0,3368.09,-3642.11,5.39926e+17
1,-4009.63,-4031.73,-6.33652e+16
0,3279.11,-3725.18,5.43684e+17
1,-4108.61,-3932.1,-6.38062e+16
0,3188.06,-3806.01,5.47467e+17
1,-4205.1,-3829.99,-6.42502e+16
0,3094.98,-3884.56,5.51277e+17
1,-4299.03,-3725.47,-6.46974e+16
0,2999.94,-3960.79,5.55114e+17
1,-4390.34,-3618.6,-6.51476e+16
0,2902.99,-4034.63,5.58977e+17
1,-4478.98,-3509.45,-6.5601e+16
