Particle,vx,vy,vz
0,-145.27,172.736,5.19613e+44
1,193.425,166.609,-6.09813e+43
0,-145.27,172.736,5.22118e+44
1,193.425,166.609,-6.12753e+43
0,-145.271,172.736,5.24636e+44
1,193.425,166.609,-6.15707e+43
0,-145.271,172.736,5.27165e+44
1,193.425,166.609,-6.18676e+43
0,-145.271,172.736,5.29706e+44
1,193.425,166.609,-6.21658e+43
0,-145.271,172.736,5.3226e+44
1,193.425,166.61,-6.24655e+43
0,-145.271,172.736,5.34826e+44
1,193.425,166.61,-6.27667e+43
0,-145.271,172.736,5.37405e+44
1,193.425,166.61,-6.30693e+43
0,-145.271,172.736,5.39995e+44
1,193.425,166.61,-6.33733e+43
0,-145.271,172.736,5.42599e+44
1,193.425,166.61,-6.36789e+43
0,-145.271,172.736,5.45215e+44
1,193.425,166.61,-6.39859e+43
0,-145.271,172.736,5.47843e+44
1,193.425,166.61,-6.42943e+43
0,-145.271,172.736,5.50484e+44
1,193.425,166.61,-6.46043e+43
0,-145.271,172.736,5.53138e+44
1,193.425,166.61,-6.49158e+43
0,-145.271,172.736,5.55805e+44
1,193.425,166.61,-6.52287e+43
0,-145.271,172.737,5.58484e+44
1,193.425,166.61,-6.55432e+43
0,-145.271,172.737,5.61177e+44
1,193.425,166.61,-6.58592e+43
0,-145.271,172.737,5.63882e+44
1,193.425,166.61,-6.61767e+43
0,-145.271,172.737,5.66601e+44
1,193.425,166.61,-6.64957e+43
0,-145.271,172.737,5.69332e+44
1,193.425,166.61,-6.68163e+43
0,-145.271,172.737,5.72077e+44
1,193.425,166.61,-6.71384e+43
0,-145.271,172.737,5.74835e+44
1,193.425,166.61,-6.74621e+43
0,-145.271,172.737,5.77606e+44
1,193.425,166.61,-6.77873e+43
0,-145.271,172.737,5.80391e+44
1,193.425,166.61,-6.81142e+43
0,-145.271,172.737,5.83189e+44
1,193.425,166.61,-6.84425e+43
0,-145.271,172.737,5.86001e+44
1,193.426,166.61,-6.87725e+43
0,-145.271,172.737,5.88826e+44
1,193.426,166.61,-6.91041e+43
0,-145.271,172.737,5.91665e+44
1,193.426,166.61,-6.94372e+43
0,-145.271,172.737,5.94517e+44
1,193.426,166.61,-6.9772e+43
0,-145.271,172.737,5.97383e+44
1,193.426,166.61,-7.01083e+43
0,-145.271,172.737,6.00263e+44
1,193.426,166.61,-7.04463e+43
0,-145.271,172.737,6.03157e+44
1,193.426,166.61,-7.0786e+43
0,-145.271,172.737,6.06065e+44
1,193.426,166.61,-7.11272e+43
0,-145.271,172.737,6.08987e+44
1,193.426,166.61,-7.14701e+43
0,-145.271,172.737,6.11923e+44
1,193.426,166.61,-7.18147e+43
0,-145.271,172.737,6.14873e+44
1,193.426,166.61,-7.21609e+43
0,-145.271,172.737,6.17837e+44
1,193.426,166.61,-7.25088e+43
0,-145.271,172.737,6.20816e+44
1,193.426,166.61,-7.28584e+43
0,-145.271,172.737,6.23809e+44
1,193.426,166.61,-7.32096e+43
0,-145.271,172.737,6.26816e+44
1,193.426,166.61,-7.35626e+43
0,-145.271,172.737,6.29838e+44
1,193.426,166.61,-7.39172e+43
0,-145.271,172.737,6.32875e+44
1,193.426,166.61,-7.42736e+43
0,-145.271,172.737,6.35926e+44
1,193.426,166.61,-7.46316e+43
0,-145.271,172.737,6.38992e+44
1,193.426,166.61,-7.49914e+43
0,-145.271,172.737,6.42072e+44
1,193.426,166.61,-7.5353e+43
0,-145.271,172.737,6.45168e+44
1,193.426,166.61,-7.57163e+43
0,-145.271,172.737,6.48278e+44
1,193.426,166.61,-7.60813e+43
0,-145.271,172.737,6.51403e+44
1,193.426,166.61,-7.64481e+43
0,-145.271,172.737,6.54544e+44
1,193.426,166.61,-7.68166e+43
0,-145.271,172.737,6.57699e+44
1,193.426,166.61,-7.7187e+43
0,-145.271,172.737,6.6087e+44
1,193.426,166.61,-7.75591e+43
0,-145.271,172.737,6.64056e+44
1,193.426,166.61,-7.7933e+43
0,-145.271,172.737,6.67258e+44
1,193.426,166.61,-7.83087e+43
0,-145.271,172.737,6.70474e+44
1,193.426,166.61,-7.86862e+43
0,-145.271,172.737,6.73707e+44
1,193.426,166.61,-7.90656e+43
0,-145.271,172.737,6.76955e+44
1,193.426,166.61,-7.94468e+43
0,-145.271,172.737,6.80218e+44
1,193.426,166.61,-7.98298e+43
0,-145.271,172.737,6.83498e+44
1,193.426,166.61,-8.02147e+43
0,-145.271,172.738,6.86793e+44
1,193.426,166.61,-8.06014e+43
0,-145.271,172.738,6.90104e+44
1,193.426,166.61,-8.09899e+43
0,-145.271,172.738,6.93431e+44
1,193.426,166.61,-8.13804e+43
0,-145.271,172.738,6.96774e+44
1,193.427,166.61,-8.17727e+43
0,-145.271,172.738,7.00133e+44
1,193.427,166.61,-8.2167e+43
0,-145.271,172.738,7.03509e+44
1,193.427,166.61,-8.25631e+43
0,-145.271,172.738,7.069e+44
1,193.427,166.61,-8.29611e+43
0,-145.271,172.738,7.10308e+44
1,193.427,166.61,-8.33611e+43
0,-145.271,172.738,7.13733e+44
1,193.427,166.61,-8.3763e+43
0,-145.271,172.738,7.17174e+44
1,193.427,166.61,-8.41668e+43
0,-145.271,172.738,7.20631e+44
1,193.427,166.61,-8.45726e+43
0,-145.271,172.738,7.24105e+44
1,193.427,166.61,-8.49803e+43
0,-145.271,172.738,7.27596e+44
1,193.427,166.61,-8.539e+43
0,-145.271,172.738,7.31104e+44
1,193.427,166.61,-8.58017e+43
0,-145.271,172.738,7.34629e+44
1,193.427,166.61,-8.62153e+43
0,-145.271,172.738,7.3817e+44
1,193.427,166.61,-8.6631e+43
0,-145.271,172.738,7.41729e+44
1,193.427,166.61,-8.70486e+43
0,-145.271,172.738,7.45305e+44
1,193.427,166.61,-8.74683e+43
0,-145.271,172.738,7.48898e+44
1,193.427,166.61,-8.789e+43
0,-145.271,172.738,7.52509e+44
1,193.427,166.61,-8.83137e+43
0,-145.271,172.738,7.56136e+44
1,193.427,166.61,-8.87394e+43
0,-145.271,172.738,7.59782e+44
1,193.427,166.61,-8.91673e+43
0,-145.271,172.738,7.63445e+44
1,193.427,166.61,-8.95971e+43
0,-145.271,172.738,7.67125e+44
1,193.427,166.61,-9.00291e+43
0,-145.271,172.738,7.70824e+44
1,193.427,166.61,-9.04631e+43
0,-145.271,172.738,7.7454e+44
1,193.427,166.61,-9.08993e+43
0,-145.271,172.738,7.78274e+44
1,193.427,166.61,-9.13375e+43
0,-145.271,172.738,7.82026e+44
1,193.427,166.61,-9.17778e+43
0,-145.271,172.738,7.85796e+44
1,193.427,166.61,-9.22203e+43
0,-145.271,172.738,7.89584e+44
1,193.427,166.61,-9.26649e+43
0,-145.271,172.738,7.93391e+44
1,193.427,166.61,-9.31116e+43
0,-145.271,172.738,7.97216e+44
1,193.427,166.61,-9.35605e+43
0,-145.271,172.738,8.01059e+44
1,193.427,166.61,-9.40116e+43
0,-145.271,172.738,8.04921e+44
1,193.427,166.61,-9.44648e+43
0,-145.271,172.738,8.08802e+44
1,193.427,166.61,-9.49202e+43
0,-145.271,172.738,8.12701e+44
1,193.427,166.61,-9.53778e+43
0,-145.271,172.738,8.16619e+44
1,193.427,166.61,-9.58377e+43
0,-145.271,172.738,8.20556e+44
1,193.427,166.61,-9.62997e+43
0,-145.271,172.738,8.24512e+44
1,193.427,166.61,-9.6764e+43
0,-145.271,172.738,8.28487e+44
1,193.427,166.61,-9.72305e+43
0,-145.271,172.738,8.32481e+44
1,193.427,166.61,-9.76992e+43
0,-145.271,172.738,8.36495e+44
1,193.427,166.61,-9.81702e+43
0,-145.271,172.738,8.40527e+44
1,193.427,166.61,-9.86435e+43
0,-145.271,172.738,8.4458e+44
1,193.427,166.61,-9.91191e+43
0,-145.271,172.738,8.48651e+44
1,193.427,166.61,-9.95969e+43
0,-145.271,172.738,8.52743e+44
1,193.427,166.61,-1.00077e+44
0,-145.271,172.738,8.56854e+44
1,193.427,166.61,-1.0056e+44
0,-145.271,172.738,8.60985e+44
1,193.427,166.61,-1.01044e+44
0,-145.271,172.738,8.65136e+44
1,193.427,166.61,-1.01531e+44
0,-145.271,172.738,8.69306e+44
1,193.427,166.61,-1.02021e+44
0,-145.271,172.738,8.73497e+44
1,193.427,166.61,-1.02513e+44
0,-145.271,172.738,8.77709e+44
1,193.427,166.61,-1.03007e+44
0,-145.271,172.738,8.8194e+44
1,193.427,166.61,-1.03504e+44
0,-145.271,172.738,8.86192e+44
1,193.427,166.61,-1.04003e+44
0,-145.271,172.738,8.90464e+44
1,193.427,166.61,-1.04504e+44
0,-145.271,172.738,8.94757e+44
1,193.428,166.609,-1.05008e+44
0,-145.27,172.738,8.99071e+44
1,193.428,166.609,-1.05514e+44
0,-145.27,172.738,9.03405e+44
1,193.428,166.609,-1.06023e+44
0,-145.27,172.738,9.07761e+44
1,193.428,166.609,-1.06534e+44
0,-145.27,172.738,9.12137e+44
1,193.428,166.609,-1.07048e+44
0,-145.27,172.738,9.16534e+44
1,193.428,166.609,-1.07564e+44
0,-145.27,172.738,9.20953e+44
1,193.428,166.609,-1.08082e+44
0,-145.27,172.738,9.25393e+44
1,193.428,166.609,-1.08603e+44
0,-145.27,172.738,9.29854e+44
1,193.428,166.609,-1.09127e+44
0,-145.27,172.738,9.34337e+44
1,193.428,166.609,-1.09653e+44
0,-145.27,172.738,9.38842e+44
1,193.428,166.609,-1.10182e+44
0,-145.27,172.738,9.43368e+44
1,193.428,166.609,-1.10713e+44
0,-145.27,172.738,9.47916e+44
1,193.428,166.609,-1.11247e+44
0,-145.27,172.738,9.52486e+44
1,193.428,166.609,-1.11783e+44
0,-145.27,172.738,9.57078e+44
1,193.428,166.609,-1.12322e+44
0,-145.27,172.738,9.61692e+44
1,193.428,166.609,-1.12863e+44
0,-145.27,172.738,9.66328e+44
1,193.428,166.609,-1.13407e+44
0,-145.27,172.738,9.70987e+44
1,193.428,166.609,-1.13954e+44
0,-145.27,172.738,9.75668e+44
1,193.427,166.609,-1.14503e+44
0,-145.27,172.738,9.80372e+44
1,193.427,166.609,-1.15055e+44
0,-145.27,172.738,9.85098e+44
1,193.427,166.609,-1.1561e+44
0,-145.27,172.738,9.89847e+44
1,193.427,166.609,-1.16168e+44
0,-145.27,172.738,9.94619e+44
1,193.427,166.609,-1.16728e+44
0,-145.27,172.738,9.99415e+44
1,193.427,166.609,-1.1729e+44
0,-145.27,172.738,1.00423e+45
1,193.427,166.609,-1.17856e+44
0,-145.27,172.738,1.00907e+45
1,193.427,166.609,-1.18424e+44
0,-145.27,172.738,1.01394e+45
1,193.427,166.609,-1.18995e+44
0,-145.27,172.738,1.01883e+45
1,193.427,166.609,-1.19569e+44
0,-145.27,172.738,1.02374e+45
1,193.427,166.609,-1.20145e+44
0,-145.27,172.738,1.02867e+45
1,193.427,166.609,-1.20724e+44
0,-145.27,172.738,1.03363e+45
1,193.427,166.609,-1.21306e+44
0,-145.27,172.738,1.03862e+45
1,193.427,166.609,-1.21891e+44
0,-145.27,172.738,1.04362e+45
1,193.427,166.609,-1.22479e+44
0,-145.27,172.738,1.04866e+45
1,193.427,166.609,-1.23069e+44
0,-145.27,172.738,1.05371e+45
1,193.427,166.609,-1.23663e+44
0,-145.27,172.738,1.05879e+45
1,193.427,166.609,-1.24259e+44
0,-145.27,172.738,1.0639e+45
1,193.427,166.609,-1.24858e+44
0,-145.27,172.738,1.06902e+45
1,193.427,166.609,-1.2546e+44
0,-145.27,172.738,1.07418e+45
1,193.427,166.609,-1.26065e+44
0,-145.27,172.738,1.07936e+45
1,193.427,166.609,-1.26672e+44
0,-145.27,172.738,1.08456e+45
1,193.427,166.609,-1.27283e+44
0,-145.27,172.738,1.08979e+45
1,193.427,166.609,-1.27897e+44
0,-145.27,172.738,1.09504e+45
1,193.427,166.609,-1.28513e+44
0,-145.27,172.738,1.10032e+45
1,193.427,166.609,-1.29133e+44
0,-145.27,172.738,1.10563e+45
1,193.427,166.609,-1.29755e+44
0,-145.27,172.738,1.11096e+45
1,193.427,166.608,-1.30381e+44
0,-145.27,172.738,1.11631e+45
1,193.427,166.608,-1.31009e+44
0,-145.27,172.738,1.1217e+45
1,193.427,166.608,-1.31641e+44
0,-145.27,172.738,1.1271e+45
1,193.427,166.608,-1.32276e+44
0,-145.27,172.738,1.13254e+45
1,193.427,166.608,-1.32913e+44
0,-145.27,172.738,1.138e+45
1,193.427,166.608,-1.33554e+44
0,-145.27,172.738,1.14348e+45
1,193.427,166.608,-1.34198e+44
0,-145.27,172.738,1.149e+45
1,193.427,166.608,-1.34845e+44
0,-145.27,172.738,1.15454e+45
1,193.427,166.608,-1.35495e+44
0,-145.27,172.738,1.1601e+45
1,193.427,166.608,-1.36148e+44
0,-145.27,172.738,1.16569e+45
1,193.427,166.608,-1.36805e+44
0,-145.27,172.738,1.17131e+45
1,193.427,166.608,-1.37464e+44
0,-145.27,172.738,1.17696e+45
1,193.427,166.608,-1.38127e+44
0,-145.27,172.738,1.18263e+45
1,193.427,166.608,-1.38793e+44
0,-145.27,172.738,1.18834e+45
1,193.427,166.608,-1.39462e+44
0,-145.27,172.738,1.19407e+45
1,193.427,166.608,-1.40134e+44
0,-145.27,172.738,1.19982e+45
1,193.427,166.608,-1.4081e+44
0,-145.27,172.738,1.20561e+45
1,193.427,166.608,-1.41489e+44
0,-145.27,172.738,1.21142e+45
1,193.427,166.608,-1.42171e+44
0,-145.27,172.738,1.21726e+45
1,193.427,166.608,-1.42856e+44
0,-145.27,172.738,1.22313e+45
1,193.427,166.608,-1.43545e+44
0,-145.27,172.738,1.22902e+45
1,193.427,166.608,-1.44237e+44
0,-145.27,172.738,1.23495e+45
1,193.427,166.608,-1.44932e+44
0,-145.27,172.738,1.2409e+45
1,193.427,166.608,-1.45631e+44
0,-145.27,172.738,1.24689e+45
1,193.427,166.608,-1.46333e+44
0,-145.27,172.738,1.2529e+45
1,193.427,166.608,-1.47039e+44
0,-145.27,172.738,1.25894e+45
1,193.427,166.608,-1.47748e+44
0,-145.27,172.738,1.26501e+45
1,193.427,166.608,-1.4846e+44
0,-145.27,172.738,1.27111e+45
1,193.427,166.608,-1.49176e+44
0,-145.27,172.738,1.27723e+45
1,193.427,166.608,-1.49895e+44
0,-145.27,172.738,1.28339e+45
1,193.427,166.608,-1.50618e+44
0,-145.27,172.738,1.28958e+45
1,193.427,166.608,-1.51344e+44
0,-145.27,172.738,1.2958e+45
1,193.427,166.608,-1.52073e+44
0,-145.27,172.737,1.30204e+45
1,193.426,166.608,-1.52806e+44
0,-145.27,172.737,1.30832e+45
1,193.426,166.608,-1.53543e+44
0,-145.27,172.737,1.31463e+45
1,193.426,166.608,-1.54283e+44
0,-145.27,172.737,1.32096e+45
1,193.426,166.608,-1.55027e+44
0,-145.27,172.737,1.32733e+45
1,193.426,166.608,-1.55775e+44
0,-145.27,172.737,1.33373e+45
1,193.426,166.608,-1.56526e+44
0,-145.27,172.737,1.34016e+45
1,193.426,166.608,-1.5728e+44
0,-145.27,172.737,1.34662e+45
1,193.426,166.608,-1.58038e+44
0,-145.27,172.737,1.35312e+45
1,193.426,166.608,-1.588e+44
0,-145.27,172.737,1.35964e+45
1,193.426,166.608,-1.59566e+44
0,-145.27,172.737,1.36619e+45
1,193.426,166.608,-1.60335e+44
0,-145.27,172.737,1.37278e+45
1,193.426,166.608,-1.61108e+44
0,-145.27,172.737,1.3794e+45
1,193.426,166.608,-1.61885e+44
0,-145.27,172.737,1.38605e+45
1,193.426,166.608,-1.62665e+44
0,-145.27,172.737,1.39273e+45
1,193.426,166.608,-1.6345e+44
0,-145.27,172.737,1.39944e+45
1,193.426,166.608,-1.64238e+44
0,-145.27,172.737,1.40619e+45
1,193.426,166.608,-1.65029e+44
0,-145.27,172.737,1.41297e+45
1,193.426,166.608,-1.65825e+44
0,-145.27,172.737,1.41978e+45
1,193.426,166.608,-1.66624e+44
0,-145.27,172.737,1.42663e+45
1,193.426,166.608,-1.67428e+44
0,-145.27,172.737,1.43351e+45
1,193.426,166.608,-1.68235e+44
0,-145.27,172.737,1.44042e+45
1,193.426,166.608,-1.69046e+44
0,-145.27,172.737,1.44736e+45
1,193.426,166.608,-1.69861e+44
0,-145.27,172.737,1.45434e+45
1,193.426,166.608,-1.7068e+44
0,-145.27,172.737,1.46135e+45
1,193.426,166.608,-1.71503e+44
0,-145.27,172.737,1.4684e+45
1,193.426,166.608,-1.72329e+44
0,-145.27,172.737,1.47547e+45
1,193.426,166.609,-1.7316e+44
0,-145.27,172.737,1.48259e+45
1,193.426,166.609,-1.73995e+44
0,-145.27,172.737,1.48974e+45
1,193.426,166.609,-1.74834e+44
0,-145.27,172.737,1.49692e+45
1,193.426,166.609,-1.75677e+44
0,-145.27,172.737,1.50413e+45
1,193.426,166.609,-1.76524e+44
0,-145.27,172.737,1.51139e+45
1,193.426,166.609,-1.77375e+44
0,-145.27,172.737,1.51867e+45
1,193.426,166.609,-1.7823e+44
0,-145.27,172.737,1.52599e+45
1,193.426,166.609,-1.79089e+44
0,-145.27,172.737,1.53335e+45
1,193.426,166.609,-1.79953e+44
0,-145.27,172.737,1.54074e+45
1,193.426,166.609,-1.8082e+44
0,-145.27,172.737,1.54817e+45
1,193.426,166.609,-1.81692e+44
0,-145.27,172.737,1.55563e+45
1,193.426,166.609,-1.82568e+44
0,-145.27,172.737,1.56313e+45
1,193.426,166.609,-1.83448e+44
0,-145.27,172.737,1.57067e+45
1,193.426,166.609,-1.84332e+44
0,-145.27,172.737,1.57824e+45
1,193.426,166.609,-1.85221e+44
0,-145.27,172.737,1.58585e+45
1,193.426,166.609,-1.86114e+44
0,-145.27,172.737,1.5935e+45
1,193.426,166.609,-1.87011e+44
0,-145.27,172.737,1.60118e+45
1,193.426,166.609,-1.87913e+44
0,-145.27,172.737,1.6089e+45
1,193.426,166.609,-1.88819e+44
0,-145.27,172.737,1.61665e+45
1,193.426,166.609,-1.89729e+44
0,-145.27,172.737,1.62445e+45
1,193.426,166.609,-1.90644e+44
0,-145.27,172.737,1.63228e+45
1,193.426,166.609,-1.91563e+44
0,-145.27,172.737,1.64015e+45
1,193.426,166.609,-1.92486e+44
0,-145.27,172.737,1.64806e+45
1,193.426,166.609,-1.93414e+44
0,-145.27,172.737,1.656e+45
1,193.426,166.609,-1.94347e+44
0,-145.27,172.737,1.66399e+45
1,193.426,166.609,-1.95284e+44
0,-145.27,172.737,1.67201e+45
1,193.426,166.609,-1.96225e+44
0,-145.27,172.737,1.68007e+45
1,193.426,166.609,-1.97171e+44
0,-145.27,172.737,1.68817e+45
1,193.426,166.609,-1.98122e+44
0,-145.27,172.737,1.69631e+45
1,193.426,166.609,-1.99077e+44
0,-145.27,172.737,1.70448e+45
1,193.426,166.609,-2.00037e+44
0,-145.27,172.737,1.7127e+45
1,193.426,166.609,-2.01001e+44
0,-145.27,172.737,1.72096e+45
1,193.426,166.609,-2.0197e+44
0,-145.27,172.737,1.72926e+45
1,193.426,166.609,-2.02944e+44
0,-145.27,172.737,1.73759e+45
1,193.426,166.609,-2.03922e+44
0,-145.27,172.737,1.74597e+45
1,193.426,166.609,-2.04905e+44
0,-145.27,172.737,1.75439e+45
1,193.426,166.609,-2.05893e+44
0,-145.27,172.737,1.76284e+45
1,193.426,166.609,-2.06886e+44
0,-145.27,172.737,1.77134e+45
1,193.426,166.609,-2.07883e+44
0,-145.27,172.737,1.77988e+45
1,193.426,166.609,-2.08885e+44
0,-145.27,172.737,1.78846e+45
1,193.426,166.609,-2.09892e+44
0,-145.27,172.737,1.79709e+45
1,193.426,166.609,-2.10904e+44
0,-145.27,172.737,1.80575e+45
1,193.426,166.609,-2.11921e+44
0,-145.27,172.737,1.81446e+45
1,193.426,166.609,-2.12943e+44
0,-145.27,172.737,1.8232e+45
1,193.426,166.609,-2.13969e+44
0,-145.27,172.737,1.83199e+45
1,193.426,166.609,-2.15001e+44
0,-145.27,172.737,1.84083e+45
1,193.426,166.609,-2.16037e+44
0,-145.27,172.737,1.8497e+45
1,193.426,166.609,-2.17079e+44
0,-145.27,172.737,1.85862e+45
1,193.426,166.609,-2.18126e+44
0,-145.27,172.737,1.86758e+45
1,193.426,166.609,-2.19177e+44
0,-145.27,172.737,1.87658e+45
1,193.426,166.609,-2.20234e+44
0,-145.27,172.737,1.88563e+45
1,193.426,166.609,-2.21296e+44
0,-145.27,172.737,1.89472e+45
1,193.426,166.609,-2.22362e+44
0,-145.27,172.737,1.90385e+45
1,193.426,166.609,-2.23434e+44
0,-145.271,172.737,1.91303e+45
1,193.426,166.609,-2.24512e+44
0,-145.271,172.737,1.92225e+45
1,193.426,166.609,-2.25594e+44
0,-145.271,172.737,1.93152e+45
1,193.426,166.609,-2.26682e+44
0,-145.271,172.737,1.94083e+45
1,193.426,166.609,-2.27774e+44
0,-145.271,172.737,1.95019e+45
1,193.426,166.609,-2.28873e+44
0,-145.271,172.737,1.95959e+45
1,193.426,166.609,-2.29976e+44
0,-145.271,172.737,1.96904e+45
1,193.426,166.61,-2.31085e+44
0,-145.271,172.737,1.97853e+45
1,193.426,166.61,-2.32199e+44
0,-145.271,172.737,1.98807e+45
1,193.426,166.61,-2.33318e+44
0,-145.271,172.737,1.99766e+45
1,193.426,166.61,-2.34443e+44
0,-145.271,172.737,2.00729e+45
1,193.426,166.61,-2.35573e+44
0,-145.271,172.737,2.01696e+45
1,193.426,166.61,-2.36709e+44
0,-145.271,172.737,2.02669e+45
1,193.426,166.61,-2.3785e+44
0,-145.271,172.737,2.03646e+45
1,193.426,166.61,-2.38997e+44
0,-145.271,172.737,2.04628e+45
1,193.426,166.61,-2.40149e+44
0,-145.271,172.737,2.05614e+45
1,193.426,166.61,-2.41307e+44
0,-145.271,172.737,2.06605e+45
1,193.426,166.61,-2.4247e+44
0,-145.271,172.737,2.07601e+45
1,193.426,166.61,-2.43639e+44
0,-145.271,172.737,2.08602e+45
1,193.426,166.61,-2.44814e+44
0,-145.271,172.737,2.09608e+45
1,193.426,166.61,-2.45994e+44
0,-145.271,172.737,2.10619e+45
1,193.426,166.61,-2.4718e+44
0,-145.271,172.737,2.11634e+45
1,193.426,166.61,-2.48372e+44
0,-145.271,172.737,2.12654e+45
1,193.426,166.61,-2.49569e+44
0,-145.271,172.737,2.13679e+45
1,193.426,166.61,-2.50772e+44
0,-145.271,172.737,2.1471e+45
1,193.426,166.61,-2.51981e+44
0,-145.271,172.737,2.15745e+45
1,193.426,166.61,-2.53196e+44
0,-145.271,172.737,2.16785e+45
1,193.426,166.61,-2.54417e+44
0,-145.271,172.737,2.1783e+45
1,193.426,166.61,-2.55643e+44
0,-145.271,172.737,2.1888e+45
1,193.426,166.61,-2.56876e+44
0,-145.271,172.737,2.19935e+45
1,193.426,166.61,-2.58114e+44
0,-145.271,172.737,2.20996e+45
1,193.426,166.61,-2.59358e+44
0,-145.271,172.737,2.22061e+45
1,193.426,166.61,-2.60609e+44
0,-145.271,172.737,2.23132e+45
1,193.426,166.61,-2.61865e+44
0,-145.271,172.737,2.24207e+45
1,193.426,166.61,-2.63128e+44
0,-145.271,172.737,2.25288e+45
1,193.426,166.61,-2.64396e+44
0,-145.271,172.737,2.26374e+45
1,193.426,166.61,-2.65671e+44
0,-145.271,172.737,2.27466e+45
1,193.426,166.61,-2.66952e+44
0,-145.271,172.737,2.28562e+45
1,193.426,166.61,-2.68239e+44
0,-145.271,172.737,2.29664e+45
1,193.426,166.61,-2.69532e+44
0,-145.271,172.737,2.30772e+45
1,193.426,166.61,-2.70831e+44
0,-145.271,172.737,2.31884e+45
1,193.426,166.61,-2.72137e+44
0,-145.271,172.737,2.33002e+45
1,193.426,166.61,-2.73449e+44
0,-145.271,172.737,2.34125e+45
1,193.426,166.61,-2.74767e+44
0,-145.271,172.737,2.35254e+45
1,193.426,166.61,-2.76092e+44
0,-145.271,172.737,2.36388e+45
1,193.426,166.61,-2.77423e+44
0,-145.271,172.737,2.37528e+45
1,193.426,166.61,-2.7876e+44
0,-145.271,172.737,2.38673e+45
1,193.426,166.61,-2.80104e+44
0,-145.271,172.737,2.39824e+45
1,193.426,166.61,-2.81455e+44
0,-145.271,172.738,2.4098e+45
1,193.426,166.61,-2.82812e+44
0,-145.271,172.738,2.42142e+45
1,193.426,166.61,-2.84175e+44
0,-145.271,172.738,2.43309e+45
1,193.426,166.61,-2.85545e+44
0,-145.271,172.738,2.44482e+45
1,193.426,166.61,-2.86922e+44
0,-145.271,172.738,2.45661e+45
1,193.427,166.61,-2.88305e+44
0,-145.271,172.738,2.46845e+45
1,193.427,166.61,-2.89695e+44
0,-145.271,172.738,2.48035e+45
1,193.427,166.61,-2.91091e+44
0,-145.271,172.738,2.49231e+45
1,193.427,166.61,-2.92495e+44
0,-145.271,172.738,2.50432e+45
1,193.427,166.61,-2.93905e+44
0,-145.271,172.738,2.5164e+45
1,193.427,166.61,-2.95322e+44
0,-145.271,172.738,2.52853e+45
1,193.427,166.61,-2.96746e+44
0,-145.271,172.738,2.54072e+45
1,193.427,166.61,-2.98176e+44
0,-145.271,172.738,2.55297e+45
1,193.427,166.61,-2.99614e+44
0,-145.271,172.738,2.56528e+45
1,193.427,166.61,-3.01058e+44
0,-145.271,172.738,2.57764e+45
1,193.427,166.61,-3.0251e+44
0,-145.271,172.738,2.59007e+45
1,193.427,166.61,-3.03968e+44
0,-145.271,172.738,2.60256e+45
1,193.427,166.61,-3.05433e+44
0,-145.271,172.738,2.6151e+45
1,193.427,166.61,-3.06906e+44
0,-145.271,172.738,2.62771e+45
1,193.427,166.61,-3.08386e+44
0,-145.271,172.738,2.64038e+45
1,193.427,166.61,-3.09872e+44
0,-145.271,172.738,2.65311e+45
1,193.427,166.61,-3.11366e+44
0,-145.271,172.738,2.6659e+45
1,193.427,166.61,-3.12867e+44
0,-145.271,172.738,2.67875e+45
1,193.427,166.61,-3.14376e+44
0,-145.271,172.738,2.69167e+45
1,193.427,166.61,-3.15891e+44
0,-145.271,172.738,2.70464e+45
1,193.427,166.61,-3.17414e+44
0,-145.271,172.738,2.71768e+45
1,193.427,166.61,-3.18944e+44
0,-145.271,172.738,2.73078e+45
1,193.427,166.61,-3.20482e+44
0,-145.271,172.738,2.74395e+45
1,193.427,166.61,-3.22027e+44
0,-145.271,172.738,2.75718e+45
1,193.427,166.61,-3.2358e+44
0,-145.271,172.738,2.77047e+45
1,193.427,166.61,-3.2514e+44
0,-145.271,172.738,2.78383e+45
1,193.427,166.61,-3.26707e+44
0,-145.271,172.738,2.79725e+45
1,193.427,166.61,-3.28282e+44
0,-145.271,172.738,2.81073e+45
1,193.427,166.61,-3.29865e+44
0,-145.271,172.738,2.82428e+45
1,193.427,166.61,-3.31455e+44
0,-145.271,172.738,2.8379e+45
1,193.427,166.61,-3.33053e+44
0,-145.271,172.738,2.85158e+45
1,193.427,166.61,-3.34659e+44
0,-145.271,172.738,2.86533e+45
1,193.427,166.61,-3.36272e+44
0,-145.271,172.738,2.87914e+45
1,193.427,166.61,-3.37893e+44
0,-145.271,172.738,2.89302e+45
1,193.427,166.61,-3.39522e+44
0,-145.271,172.738,2.90697e+45
1,193.427,166.61,-3.41159e+44
0,-145.271,172.738,2.92098e+45
1,193.427,166.61,-3.42804e+44
0,-145.271,172.738,2.93507e+45
1,193.427,166.61,-3.44457e+44
0,-145.271,172.738,2.94922e+45
1,193.427,166.61,-3.46117e+44
0,-145.271,172.738,2.96343e+45
1,193.427,166.609,-3.47786e+44
0,-145.271,172.738,2.97772e+45
1,193.427,166.609,-3.49463e+44
0,-145.271,172.738,2.99208e+45
1,193.427,166.609,-3.51147e+44
0,-145.271,172.738,3.0065e+45
1,193.427,166.609,-3.5284e+44
0,-145.27,172.738,3.021e+45
1,193.427,166.609,-3.54541e+44
0,-145.27,172.738,3.03556e+45
1,193.427,166.609,-3.56251e+44
