Particle,x,y,z
0,-1131.22,-2151.72,2.66661e+17
1,-2793.86,561.669,-3.1295e+16
0,-1177.24,-2147.5,2.68516e+17
1,-2790.03,614.61,-3.15128e+16
0,-1223.12,-2142.12,2.70385e+17
1,-2784.85,667.444,-3.17321e+16
0,-1268.85,-2135.59,2.72267e+17
1,-2778.34,720.138,-3.19529e+16
0,-1314.38,-2127.9,2.74161e+17
1,-2770.49,772.657,-3.21753e+16
0,-1359.7,-2119.07,2.76069e+17
1,-2761.31,824.97,-3.23992e+16
0,-1404.78,-2109.1,2.7799e+17
1,-2750.81,877.041,-3.26247e+16
0,-1449.58,-2097.99,2.79925e+17
1,-2738.99,928.84,-3.28517e+16
0,-1494.08,-2085.75,2.81873e+17
1,-2725.86,980.331,-3.30803e+16
0,-1538.25,-2072.4,2.83835e+17
1,-2711.43,1031.48,-3.33106e+16
0,-1582.06,-2057.93,2.8581e+17
1,-2695.7,1082.26,-3.35424e+16
0,-1625.49,-2042.36,2.87799e+17
1,-2678.68,1132.64,-3.37758e+16
0,-1668.5,-2025.7,2.89802e+17
1,-2660.39,1182.58,-3.40108e+16
0,-1711.07,-2007.95,2.91818e+17
1,-2640.83,1232.05,-3.42475e+16
0,-1753.17,-1989.13,2.93849e+17
1,-2620.02,1281.02,-3.44859e+16
0,-1794.78,-1969.25,2.95894e+17
1,-2597.97,1329.46,-3.47258e+16
0,-1835.87,-1948.32,2.97953e+17
1,-2574.69,1377.34,-3.49675e+16
0,-1876.41,-1926.36,3.00027e+17
1,-2550.2,1424.63,-3.52108e+16
0,-1916.37,-1903.38,3.02115e+17
1,-2524.51,1471.29,-3.54559e+16
0,-1955.74,-1879.39,3.04217e+17
1,-2497.64,1517.3,-3.57026e+16
0,-1994.49,-1854.4,3.06334e+17
1,-2469.6,1562.62,-3.59511e+16
0,-2032.58,-1828.45,3.08466e+17
1,-2440.41,1607.24,-3.62013e+16
0,-2070,-1801.53,3.10613e+17
1,-2410.09,1651.11,-3.64532e+16
0,-2106.73,-1773.67,3.12774e+17
1,-2378.66,1694.21,-3.67069e+16
0,-2142.73,-1744.88,3.14951e+17
1,-2346.14,1736.52,-3.69623e+16
0,-2177.99,-1715.18,3.17143e+17
1,-2312.54,1778.01,-3.72196e+16
0,-2212.49,-1684.6,3.1935e+17
1,-2277.88,1818.64,-3.74786e+16
0,-2246.19,-1653.15,3.21572e+17
1,-2242.2,1858.4,-3.77394e+16
0,-2279.09,-1620.84,3.2381e+17
1,-2205.5,1897.25,-3.8002e+16
0,-2311.15,-1587.71,3.26063e+17
1,-2167.82,1935.18,-3.82665e+16
0,-2342.36,-1553.76,3.28332e+17
1,-2129.17,1972.15,-3.85328e+16
0,-2372.7,-1519.03,3.30617e+17
1,-2089.59,2008.15,-3.88009e+16
0,-2402.15,-1483.53,3.32918e+17
1,-2049.08,2043.14,-3.9071e+16
0,-2430.68,-1447.29,3.35235e+17
1,-2007.69,2077.11,-3.93429e+16
0,-2458.29,-1410.33,3.37568e+17
1,-1965.43,2110.04,-3.96166e+16
0,-2484.94,-1372.67,3.39917e+17
1,-1922.33,2141.9,-3.98923e+16
0,-2510.64,-1334.33,3.42283e+17
1,-1878.42,2172.68,-4.017e+16
0,-2535.35,-1295.35,3.44665e+17
1,-1833.73,2202.34,-4.04495e+16
0,-2559.06,-1255.74,3.47063e+17
1,-1788.27,2230.88,-4.0731e+16
0,-2581.75,-1215.53,3.49478e+17
1,-1742.09,2258.27,-4.10144e+16
0,-2603.42,-1174.74,3.5191e+17
1,-1695.21,2284.49,-4.12999e+16
0,-2624.05,-1133.41,3.54359e+17
1,-1647.66,2309.53,-4.15873e+16
0,-2643.61,-1091.55,3.56825e+17
1,-1599.46,2333.38,-4.18767e+16
0,-2662.11,-1049.2,3.59309e+17
1,-1550.65,2356.01,-4.21681e+16
0,-2679.53,-1006.37,3.61809e+17
1,-1501.26,2377.41,-4.24616e+16
0,-2695.85,-963.106,3.64327e+17
1,-1451.32,2397.56,-4.27571e+16
0,-2711.06,-919.423,3.66862e+17
1,-1400.86,2416.45,-4.30546e+16
0,-2725.16,-875.353,3.69415e+17
1,-1349.92,2434.08,-4.33542e+16
0,-2738.13,-830.921,3.71986e+17
1,-1298.51,2450.42,-4.36559e+16
0,-2749.97,-786.158,3.74575e+17
1,-1246.68,2465.46,-4.39597e+16
0,-2760.67,-741.092,3.77182e+17
1,-1194.46,2479.2,-4.42657e+16
0,-2770.22,-695.75,3.79806e+17
1,-1141.89,2491.62,-4.45737e+16
0,-2778.61,-650.162,3.82449e+17
1,-1088.98,2502.72,-4.48839e+16
0,-2785.84,-604.356,3.85111e+17
1,-1035.78,2512.49,-4.51963e+16
0,-2791.9,-558.363,3.87791e+17
1,-982.324,2520.92,-4.55108e+16
0,-2796.78,-512.21,3.9049e+17
1,-928.64,2528,-4.58275e+16
0,-2800.49,-465.927,3.93207e+17
1,-874.763,2533.73,-4.61464e+16
0,-2803.02,-419.544,3.95944e+17
1,-820.728,2538.1,-4.64676e+16
0,-2804.36,-373.09,3.98699e+17
1,-766.567,2541.11,-4.67909e+16
0,-2804.52,-326.595,4.01474e+17
1,-712.316,2542.76,-4.71166e+16
0,-2803.5,-280.088,4.04267e+17
1,-658.008,2543.05,-4.74444e+16
0,-2801.29,-233.599,4.07081e+17
1,-603.677,2541.96,-4.77746e+16
0,-2797.89,-187.157,4.09914e+17
1,-549.358,2539.51,-4.81071e+16
0,-2793.31,-140.793,4.12766e+17
1,-495.084,2535.69,-4.84419e+16
0,-2787.55,-94.535,4.15639e+17
1,-440.891,2530.51,-4.8779e+16
0,-2780.61,-48.4136,4.18531e+17
1,-386.811,2523.96,-4.91184e+16
0,-2772.49,-2.458,4.21444e+17
1,-332.88,2516.05,-4.94603e+16
0,-2763.2,43.3025,4.24377e+17
1,-279.131,2506.78,-4.98045e+16
0,-2752.75,88.8386,4.2733e+17
1,-225.598,2496.16,-5.0151e+16
0,-2741.13,134.121,4.30304e+17
1,-172.315,2484.19,-5.05001e+16
0,-2728.36,179.121,4.33298e+17
1,-119.316,2470.88,-5.08515e+16
0,-2714.44,223.809,4.36314e+17
1,-66.6336,2456.24,-5.12054e+16
0,-2699.38,268.158,4.3935e+17
1,-14.3019,2440.27,-5.15617e+16
0,-2683.19,312.138,4.42408e+17
1,37.6461,2422.99,-5.19205e+16
0,-2665.88,355.721,4.45486e+17
1,89.1775,2404.39,-5.22819e+16
0,-2647.45,398.879,4.48587e+17
1,140.26,2384.5,-5.26457e+16
0,-2627.92,441.584,4.51708e+17
1,190.86,2363.33,-5.30121e+16
0,-2607.31,483.809,4.54852e+17
1,240.947,2340.88,-5.3381e+16
0,-2585.61,525.527,4.58017e+17
1,290.488,2317.17,-5.37525e+16
0,-2562.85,566.71,4.61205e+17
1,339.452,2292.21,-5.41265e+16
0,-2539.04,607.333,4.64414e+17
1,387.807,2266.02,-5.45032e+16
0,-2514.19,647.368,4.67646e+17
1,435.524,2238.61,-5.48825e+16
0,-2488.32,686.79,4.709e+17
1,482.571,2210.01,-5.52644e+16
0,-2461.43,725.574,4.74177e+17
1,528.918,2180.21,-5.5649e+16
0,-2433.56,763.693,4.77477e+17
1,574.536,2149.25,-5.60363e+16
0,-2404.71,801.124,4.808e+17
1,619.396,2117.14,-5.64262e+16
0,-2374.91,837.842,4.84146e+17
1,663.469,2083.91,-5.68189e+16
0,-2344.16,873.823,4.87515e+17
1,706.727,2049.56,-5.72143e+16
0,-2312.49,909.044,4.90908e+17
1,749.141,2014.12,-5.76125e+16
0,-2279.92,943.481,4.94324e+17
1,790.686,1977.61,-5.80134e+16
0,-2246.47,977.112,4.97764e+17
1,831.333,1940.06,-5.84171e+16
0,-2212.15,1009.92,5.01228e+17
1,871.058,1901.49,-5.88237e+16
0,-2176.99,1041.87,5.04716e+17
1,909.834,1861.91,-5.9233e+16
0,-2141.01,1072.95,5.08229e+17
1,947.636,1821.35,-5.96452e+16
0,-2104.24,1103.15,5.11766e+17
1,984.44,1779.84,-6.00603e+16
0,-2066.68,1132.43,5.15327e+17
1,1020.22,1737.41,-6.04783e+16
0,-2028.37,1160.78,5.18913e+17
1,1054.96,1694.07,-6.08992e+16
0,-1989.33,1188.18,5.22524e+17
1,1088.63,1649.86,-6.1323e+16
0,-1949.59,1214.61,5.26161e+17
1,1121.21,1604.79,-6.17497e+16
0,-1909.16,1240.06,5.29822e+17
1,1152.68,1558.91,-6.21794e+16
0,-1868.07,1264.51,5.33509e+17
1,1183.02,1512.23,-6.26122e+16
0,-1826.36,1287.94,5.37222e+17
1,1212.21,1464.78,-6.30479e+16
0,-1784.03,1310.34,5.40961e+17
1,1240.23,1416.6,-6.34866e+16
0,-1741.12,1331.68,5.44725e+17
1,1267.05,1367.71,-6.39284e+16
0,-1697.66,1351.96,5.48516e+17
1,1292.68,1318.14,-6.43733e+16
0,-1653.67,1371.17,5.52333e+17
1,1317.08,1267.93,-6.48213e+16
0,-1609.17,1389.28,5.56177e+17
1,1340.24,1217.09,-6.52724e+16
0,-1564.21,1406.29,5.60048e+17
1,1362.14,1165.67,-6.57266e+16
0,-1518.79,1422.19,5.63945e+17
1,1382.78,1113.7,-6.6184e+16
0,-1472.96,1436.95,5.6787e+17
1,1402.14,1061.2,-6.66446e+16
0,-1426.74,1450.59,5.71821e+17
1,1420.19,1008.21,-6.71084e+16
0,-1380.15,1463.07,5.75801e+17
1,1436.94,954.764,-6.75754e+16
0,-1333.23,1474.4,5.79808e+17
1,1452.37,900.891,-6.80457e+16
0,-1286.01,1484.57,5.83843e+17
1,1466.47,846.625,-6.85192e+16
0,-1238.51,1493.56,5.87906e+17
1,1479.23,792,-6.89961e+16
0,-1190.77,1501.38,5.91997e+17
1,1490.64,737.049,-6.94762e+16
0,-1142.8,1508.01,5.96117e+17
1,1500.69,681.806,-6.99597e+16
0,-1094.66,1513.46,6.00265e+17
1,1509.38,626.305,-7.04466e+16
0,-1046.35,1517.7,6.04443e+17
1,1516.7,570.58,-7.09368e+16
0,-997.917,1520.75,6.08649e+17
1,1522.64,514.666,-7.14305e+16
0,-949.387,1522.6,6.12885e+17
1,1527.2,458.596,-7.19276e+16
0,-900.789,1523.25,6.1715e+17
1,1530.37,402.405,-7.24281e+16
0,-852.154,1522.69,6.21445e+17
1,1532.16,346.128,-7.29321e+16
0,-803.512,1520.92,6.25769e+17
1,1532.55,289.801,-7.34397e+16
0,-754.894,1517.95,6.30124e+17
1,1531.56,233.456,-7.39508e+16
0,-706.328,1513.78,6.34509e+17
1,1529.17,177.13,-7.44654e+16
0,-657.846,1508.39,6.38925e+17
1,1525.39,120.857,-7.49836e+16
0,-609.478,1501.81,6.43371e+17
1,1520.22,64.6722,-7.55054e+16
0,-561.253,1494.03,6.47848e+17
1,1513.67,8.60993,-7.60309e+16
0,-513.202,1485.05,6.52357e+17
1,1505.73,-47.2949,-7.656e+16
0,-465.355,1474.88,6.56897e+17
1,1496.41,-103.008,-7.70928e+16
0,-417.741,1463.52,6.61468e+17
1,1485.71,-158.494,-7.76293e+16
0,-370.39,1450.99,6.66071e+17
1,1473.64,-213.719,-7.81695e+16
0,-323.331,1437.28,6.70707e+17
1,1460.21,-268.648,-7.87135e+16
0,-276.595,1422.4,6.75374e+17
1,1445.43,-323.249,-7.92613e+16
0,-230.209,1406.37,6.80074e+17
1,1429.29,-377.486,-7.98129e+16
0,-184.204,1389.18,6.84807e+17
1,1411.82,-431.326,-8.03683e+16
0,-138.607,1370.86,6.89572e+17
1,1393.02,-484.735,-8.09276e+16
0,-93.4475,1351.41,6.94371e+17
1,1372.9,-537.681,-8.14908e+16
0,-48.7537,1330.84,6.99204e+17
1,1351.48,-590.13,-8.20579e+16
0,-4.5533,1309.16,7.04069e+17
1,1328.76,-642.049,-8.26289e+16
0,39.1259,1286.39,7.08969e+17
1,1304.76,-693.407,-8.32039e+16
0,82.2565,1262.53,7.13903e+17
1,1279.49,-744.171,-8.3783e+16
0,124.812,1237.61,7.18871e+17
1,1252.97,-794.309,-8.4366e+16
0,166.764,1211.64,7.23874e+17
1,1225.22,-843.791,-8.49531e+16
0,208.088,1184.63,7.28911e+17
1,1196.25,-892.585,-8.55443e+16
0,248.758,1156.59,7.33984e+17
1,1166.07,-940.661,-8.61396e+16
0,288.748,1127.55,7.39092e+17
1,1134.71,-987.988,-8.67391e+16
0,328.032,1097.52,7.44235e+17
1,1102.19,-1034.54,-8.73427e+16
0,366.586,1066.52,7.49414e+17
1,1068.52,-1080.28,-8.79505e+16
0,404.386,1034.57,7.54629e+17
1,1033.72,-1125.19,-8.85626e+16
0,441.408,1001.68,7.59881e+17
1,997.824,-1169.23,-8.91789e+16
0,477.628,967.883,7.65169e+17
1,960.84,-1212.38,-8.97995e+16
0,513.024,933.188,7.70494e+17
1,922.795,-1254.62,-9.04244e+16
0,547.574,897.619,7.75856e+17
1,883.713,-1295.9,-9.10537e+16
0,581.254,861.198,7.81255e+17
1,843.617,-1336.22,-9.16874e+16
0,614.046,823.947,7.86692e+17
1,802.531,-1375.54,-9.23254e+16
0,645.926,785.886,7.92167e+17
1,760.48,-1413.84,-9.29679e+16
0,676.876,747.041,7.97679e+17
1,717.489,-1451.1,-9.36149e+16
0,706.875,707.433,8.03231e+17
1,673.586,-1487.28,-9.42664e+16
0,735.905,667.087,8.0882e+17
1,628.796,-1522.38,-9.49224e+16
0,763.947,626.026,8.14449e+17
1,583.147,-1556.36,-9.5583e+16
0,790.983,584.276,8.20117e+17
1,536.667,-1589.2,-9.62481e+16
0,816.997,541.862,8.25824e+17
1,489.385,-1620.89,-9.69179e+16
0,841.97,498.81,8.31571e+17
1,441.328,-1651.41,-9.75924e+16
0,865.888,455.145,8.37358e+17
1,392.527,-1680.73,-9.82716e+16
0,888.736,410.894,8.43185e+17
1,343.012,-1708.83,-9.89554e+16
0,910.498,366.083,8.49053e+17
1,292.812,-1735.7,-9.96441e+16
0,931.16,320.74,8.54962e+17
1,241.959,-1761.33,-1.00338e+17
0,950.709,274.893,8.60912e+17
1,190.485,-1785.69,-1.01036e+17
0,969.134,228.569,8.66903e+17
1,138.42,-1808.76,-1.01739e+17
0,986.421,181.797,8.72936e+17
1,85.7963,-1830.55,-1.02447e+17
0,1002.56,134.604,8.79011e+17
1,32.647,-1851.02,-1.0316e+17
0,1017.54,87.0204,8.85128e+17
1,-20.9953,-1870.17,-1.03878e+17
0,1031.35,39.0742,8.91287e+17
1,-75.0977,-1887.98,-1.04601e+17
0,1043.98,-9.20506,8.9749e+17
1,-129.627,-1904.45,-1.05329e+17
0,1055.43,-57.7879,9.03736e+17
1,-184.548,-1919.56,-1.06062e+17
0,1065.68,-106.645,9.10025e+17
1,-239.829,-1933.31,-1.068e+17
0,1074.74,-155.745,9.16358e+17
1,-295.435,-1945.68,-1.07543e+17
0,1082.58,-205.06,9.22735e+17
1,-351.331,-1956.66,-1.08291e+17
0,1089.22,-254.558,9.29156e+17
1,-407.482,-1966.26,-1.09045e+17
0,1094.63,-304.21,9.35622e+17
1,-463.855,-1974.45,-1.09804e+17
0,1098.83,-353.985,9.42133e+17
1,-520.413,-1981.25,-1.10568e+17
0,1101.81,-403.852,9.4869e+17
1,-577.123,-1986.63,-1.11337e+17
0,1103.55,-453.781,9.55292e+17
1,-633.948,-1990.61,-1.12112e+17
0,1104.07,-503.741,9.6194e+17
1,-690.853,-1993.17,-1.12892e+17
0,1103.37,-553.702,9.68634e+17
1,-747.803,-1994.31,-1.13678e+17
0,1101.43,-603.632,9.75375e+17
1,-804.763,-1994.04,-1.14469e+17
0,1098.27,-653.501,9.82163e+17
1,-861.697,-1992.34,-1.15266e+17
0,1093.88,-703.278,9.88998e+17
1,-918.569,-1989.24,-1.16068e+17
0,1088.27,-752.934,9.9588e+17
1,-975.345,-1984.71,-1.16876e+17
0,1081.44,-802.436,1.00281e+18
1,-1031.99,-1978.77,-1.17689e+17
0,1073.4,-851.754,1.00979e+18
1,-1088.46,-1971.43,-1.18508e+17
0,1064.14,-900.858,1.01682e+18
1,-1144.74,-1962.67,-1.19333e+17
0,1053.67,-949.719,1.02389e+18
1,-1200.77,-1952.52,-1.20163e+17
0,1042,-998.304,1.03102e+18
1,-1256.53,-1940.97,-1.20999e+17
0,1029.15,-1046.59,1.03819e+18
1,-1311.99,-1928.04,-1.21841e+17
0,1015.1,-1094.53,1.04542e+18
1,-1367.1,-1913.72,-1.22689e+17
0,999.878,-1142.11,1.05269e+18
1,-1421.83,-1898.04,-1.23543e+17
0,983.487,-1189.3,1.06002e+18
1,-1476.16,-1880.99,-1.24403e+17
0,965.938,-1236.07,1.0674e+18
1,-1530.03,-1862.59,-1.25269e+17
0,947.241,-1282.38,1.07482e+18
1,-1583.43,-1842.85,-1.2614e+17
0,927.407,-1328.22,1.0823e+18
1,-1636.32,-1821.78,-1.27018e+17
0,906.449,-1373.54,1.08984e+18
1,-1688.66,-1799.4,-1.27902e+17
0,884.38,-1418.33,1.09742e+18
1,-1740.42,-1775.71,-1.28792e+17
0,861.212,-1462.56,1.10506e+18
1,-1791.57,-1750.74,-1.29688e+17
0,836.959,-1506.19,1.11275e+18
1,-1842.07,-1724.5,-1.30591e+17
0,811.638,-1549.2,1.12049e+18
1,-1891.9,-1696.99,-1.315e+17
0,785.263,-1591.56,1.12829e+18
1,-1941.02,-1668.25,-1.32415e+17
0,757.85,-1633.26,1.13614e+18
1,-1989.41,-1638.29,-1.33336e+17
0,729.416,-1674.25,1.14405e+18
1,-2037.03,-1607.13,-1.34264e+17
0,699.979,-1714.52,1.15201e+18
1,-2083.85,-1574.78,-1.35199e+17
0,669.556,-1754.04,1.16003e+18
1,-2129.84,-1541.27,-1.36139e+17
0,638.167,-1792.79,1.1681e+18
1,-2174.97,-1506.61,-1.37087e+17
0,605.831,-1830.74,1.17623e+18
1,-2219.22,-1470.84,-1.38041e+17
0,572.568,-1867.87,1.18441e+18
1,-2262.55,-1433.96,-1.39002e+17
0,538.398,-1904.15,1.19265e+18
1,-2304.94,-1396.01,-1.39969e+17
0,503.343,-1939.57,1.20095e+18
1,-2346.37,-1357,-1.40943e+17
0,467.424,-1974.09,1.20931e+18
1,-2386.8,-1316.97,-1.41924e+17
0,430.664,-2007.71,1.21773e+18
1,-2426.21,-1275.93,-1.42911e+17
0,393.084,-2040.39,1.2262e+18
1,-2464.58,-1233.91,-1.43906e+17
0,354.71,-2072.12,1.23474e+18
1,-2501.87,-1190.94,-1.44907e+17
0,315.564,-2102.88,1.24333e+18
1,-2538.07,-1147.05,-1.45916e+17
0,275.671,-2132.65,1.25198e+18
1,-2573.16,-1102.26,-1.46931e+17
0,235.055,-2161.4,1.26069e+18
1,-2607.11,-1056.59,-1.47954e+17
0,193.742,-2189.13,1.26947e+18
1,-2639.89,-1010.09,-1.48983e+17
0,151.758,-2215.81,1.2783e+18
1,-2671.5,-962.773,-1.5002e+17
0,109.128,-2241.42,1.2872e+18
1,-2701.9,-914.673,-1.51064e+17
0,65.8801,-2265.96,1.29615e+18
1,-2731.08,-865.819,-1.52115e+17
0,22.0403,-2289.41,1.30517e+18
1,-2759.02,-816.243,-1.53174e+17
0,-22.3638,-2311.74,1.31426e+18
1,-2785.7,-765.976,-1.5424e+17
0,-67.3044,-2332.95,1.3234e+18
1,-2811.11,-715.048,-1.55313e+17
0,-112.753,-2353.02,1.33261e+18
1,-2835.22,-663.493,-1.56394e+17
0,-158.683,-2371.95,1.34189e+18
1,-2858.02,-611.341,-1.57483e+17
0,-205.063,-2389.71,1.35123e+18
1,-2879.51,-558.627,-1.58579e+17
0,-251.865,-2406.3,1.36063e+18
1,-2899.65,-505.382,-1.59682e+17
0,-299.061,-2421.71,1.3701e+18
1,-2918.45,-451.641,-1.60793e+17
0,-346.62,-2435.92,1.37963e+18
1,-2935.88,-397.437,-1.61912e+17
0,-394.512,-2448.94,1.38923e+18
1,-2951.94,-342.805,-1.63039e+17
0,-442.708,-2460.74,1.3989e+18
1,-2966.61,-287.777,-1.64174e+17
0,-491.176,-2471.32,1.40864e+18
1,-2979.89,-232.39,-1.65316e+17
0,-539.888,-2480.68,1.41844e+18
1,-2991.77,-176.679,-1.66467e+17
0,-588.811,-2488.8,1.42831e+18
1,-3002.23,-120.677,-1.67625e+17
0,-637.916,-2495.7,1.43825e+18
1,-3011.28,-64.4206,-1.68792e+17
0,-687.171,-2501.35,1.44826e+18
1,-3018.9,-7.94527,-1.69966e+17
0,-736.546,-2505.75,1.45834e+18
1,-3025.09,48.7135,-1.71149e+17
0,-786.009,-2508.91,1.46849e+18
1,-3029.84,105.52,-1.7234e+17
0,-835.528,-2510.82,1.47871e+18
1,-3033.16,162.438,-1.73539e+17
0,-885.074,-2511.47,1.489e+18
1,-3035.03,219.432,-1.74747e+17
0,-934.614,-2510.88,1.49936e+18
1,-3035.46,276.466,-1.75963e+17
0,-984.117,-2509.03,1.50979e+18
1,-3034.45,333.504,-1.77188e+17
0,-1033.55,-2505.93,1.5203e+18
1,-3031.99,390.509,-1.78421e+17
0,-1082.89,-2501.59,1.53088e+18
1,-3028.09,447.445,-1.79662e+17
0,-1132.09,-2495.99,1.54153e+18
1,-3022.74,504.277,-1.80913e+17
0,-1181.14,-2489.16,1.55226e+18
1,-3015.96,560.969,-1.82172e+17
0,-1229.99,-2481.08,1.56306e+18
1,-3007.74,617.483,-1.83439e+17
0,-1278.61,-2471.77,1.57394e+18
1,-2998.09,673.786,-1.84716e+17
0,-1326.99,-2461.23,1.58489e+18
1,-2987.01,729.84,-1.86002e+17
0,-1375.07,-2449.47,1.59592e+18
1,-2974.52,785.61,-1.87296e+17
0,-1422.85,-2436.49,1.60703e+18
1,-2960.61,841.06,-1.88599e+17
0,-1470.27,-2422.31,1.61821e+18
1,-2945.29,896.156,-1.89912e+17
0,-1517.32,-2406.93,1.62947e+18
1,-2928.58,950.862,-1.91233e+17
0,-1563.96,-2390.36,1.64081e+18
1,-2910.49,1005.14,-1.92564e+17
0,-1610.17,-2372.6,1.65223e+18
1,-2891.02,1058.97,-1.93904e+17
0,-1655.91,-2353.69,1.66373e+18
1,-2870.18,1112.29,-1.95254e+17
0,-1701.15,-2333.61,1.67531e+18
1,-2847.99,1165.09,-1.96613e+17
0,-1745.87,-2312.39,1.68697e+18
1,-2824.47,1217.33,-1.97981e+17
0,-1790.04,-2290.04,1.69871e+18
1,-2799.62,1268.98,-1.99359e+17
0,-1833.63,-2266.57,1.71053e+18
1,-2773.46,1319.99,-2.00746e+17
0,-1876.61,-2242,1.72243e+18
1,-2746.01,1370.35,-2.02143e+17
0,-1918.96,-2216.34,1.73442e+18
1,-2717.28,1420.01,-2.0355e+17
0,-1960.64,-2189.61,1.74649e+18
1,-2687.3,1468.95,-2.04966e+17
0,-2001.63,-2161.83,1.75864e+18
1,-2656.07,1517.13,-2.06393e+17
0,-2041.91,-2133.01,1.77088e+18
1,-2623.62,1564.52,-2.07829e+17
0,-2081.44,-2103.16,1.7832e+18
1,-2589.96,1611.1,-2.09275e+17
0,-2120.2,-2072.32,1.79561e+18
1,-2555.13,1656.83,-2.10732e+17
0,-2158.18,-2040.49,1.80811e+18
1,-2519.13,1701.68,-2.12198e+17
0,-2195.33,-2007.71,1.82069e+18
1,-2481.99,1745.62,-2.13675e+17
0,-2231.65,-1973.98,1.83336e+18
1,-2443.74,1788.63,-2.15162e+17
0,-2267.1,-1939.33,1.84612e+18
1,-2404.39,1830.67,-2.16659e+17
0,-2301.66,-1903.78,1.85897e+18
1,-2363.98,1871.73,-2.18167e+17
0,-2335.31,-1867.35,1.87191e+18
1,-2322.52,1911.77,-2.19685e+17
0,-2368.03,-1830.07,1.88493e+18
1,-2280.04,1950.76,-2.21214e+17
0,-2399.8,-1791.96,1.89805e+18
1,-2236.57,1988.69,-2.22753e+17
0,-2430.59,-1753.04,1.91126e+18
1,-2192.13,2025.52,-2.24303e+17
0,-2460.38,-1713.34,1.92456e+18
1,-2146.76,2061.24,-2.25864e+17
0,-2489.17,-1672.88,1.93795e+18
1,-2100.47,2095.81,-2.27436e+17
0,-2516.92,-1631.69,1.95144e+18
1,-2053.3,2129.23,-2.29019e+17
0,-2543.62,-1589.79,1.96502e+18
1,-2005.28,2161.45,-2.30613e+17
0,-2569.25,-1547.22,1.97869e+18
1,-1956.44,2192.47,-2.32218e+17
0,-2593.8,-1503.98,1.99246e+18
1,-1906.8,2222.27,-2.33834e+17
0,-2617.24,-1460.13,2.00633e+18
1,-1856.41,2250.81,-2.35461e+17
0,-2639.57,-1415.67,2.02029e+18
1,-1805.28,2278.09,-2.371e+17
0,-2660.76,-1370.64,2.03435e+18
1,-1753.45,2304.09,-2.3875e+17
0,-2680.81,-1325.07,2.04851e+18
1,-1700.95,2328.78,-2.40411e+17
0,-2699.69,-1278.99,2.06276e+18
1,-1647.82,2352.16,-2.42084e+17
0,-2717.4,-1232.42,2.07712e+18
1,-1594.09,2374.2,-2.43769e+17
0,-2733.93,-1185.39,2.09157e+18
1,-1539.79,2394.89,-2.45465e+17
0,-2749.26,-1137.94,2.10613e+18
1,-1484.95,2414.22,-2.47173e+17
0,-2763.39,-1090.1,2.12079e+18
1,-1429.61,2432.17,-2.48893e+17
0,-2776.3,-1041.88,2.13555e+18
1,-1373.81,2448.73,-2.50626e+17
0,-2787.98,-993.337,2.15041e+18
1,-1317.58,2463.89,-2.5237e+17
0,-2798.42,-944.484,2.16537e+18
1,-1260.95,2477.64,-2.54126e+17
0,-2807.63,-895.358,2.18044e+18
1,-1203.96,2489.97,-2.55894e+17
0,-2815.58,-845.988,2.19561e+18
1,-1146.64,2500.87,-2.57675e+17
0,-2822.28,-796.407,2.21089e+18
1,-1089.03,2510.33,-2.59468e+17
0,-2827.72,-746.646,2.22628e+18
1,-1031.18,2518.35,-2.61274e+17
0,-2831.9,-696.735,2.24177e+18
1,-973.098,2524.91,-2.63092e+17
0,-2834.81,-646.708,2.25737e+18
1,-914.84,2530.01,-2.64923e+17
0,-2836.44,-596.595,2.27308e+18
1,-856.436,2533.66,-2.66767e+17
0,-2836.81,-546.429,2.2889e+18
1,-797.925,2535.84,-2.68623e+17
0,-2835.9,-496.24,2.30483e+18
1,-739.342,2536.55,-2.70493e+17
0,-2833.71,-446.062,2.32087e+18
1,-680.724,2535.79,-2.72375e+17
0,-2830.25,-395.925,2.33702e+18
1,-622.108,2533.56,-2.74271e+17
0,-2825.51,-345.862,2.35328e+18
1,-563.531,2529.85,-2.76179e+17
0,-2819.51,-295.905,2.36966e+18
1,-505.029,2524.68,-2.78101e+17
0,-2812.23,-246.085,2.38615e+18
1,-446.64,2518.05,-2.80037e+17
0,-2803.69,-196.434,2.40276e+18
1,-388.399,2509.94,-2.81985e+17
0,-2793.89,-146.984,2.41948e+18
1,-330.344,2500.38,-2.83948e+17
0,-2782.83,-97.7657,2.43632e+18
1,-272.511,2489.36,-2.85924e+17
0,-2770.52,-48.8112,2.45327e+18
1,-214.936,2476.89,-2.87913e+17
0,-2756.96,-0.151606,2.47034e+18
1,-157.656,2462.98,-2.89917e+17
0,-2742.17,48.1821,2.48753e+18
1,-100.706,2447.63,-2.91935e+17
0,-2726.16,96.159,2.50485e+18
1,-44.1238,2430.85,-2.93966e+17
0,-2708.92,143.748,2.52228e+18
1,12.0563,2412.65,-2.96012e+17
0,-2690.47,190.92,2.53983e+18
1,67.7985,2393.04,-2.98072e+17
0,-2670.82,237.643,2.5575e+18
1,123.068,2372.04,-3.00146e+17
0,-2649.99,283.888,2.5753e+18
1,177.829,2349.65,-3.02235e+17
0,-2627.98,329.625,2.59322e+18
1,232.047,2325.88,-3.04338e+17
0,-2604.81,374.825,2.61127e+18
1,285.688,2300.76,-3.06456e+17
0,-2580.49,419.459,2.62944e+18
1,338.718,2274.29,-3.08589e+17
0,-2555.03,463.498,2.64774e+18
