Particle,x,y,z
1,1666.09,-1934.27,-4.20602e+42
0,1727.38,1452.7,3.60117e+43
1,1666.09,-1934.27,-4.22629e+42
0,1727.38,1452.7,3.61853e+43
1,1666.09,-1934.27,-4.24667e+42
0,1727.38,1452.7,3.63597e+43
1,1666.09,-1934.27,-4.26714e+42
0,1727.38,1452.7,3.6535e+43
1,1666.09,-1934.27,-4.28771e+42
0,1727.38,1452.7,3.67111e+43
1,1666.09,-1934.27,-4.30839e+42
0,1727.38,1452.7,3.68881e+43
1,1666.09,-1934.27,-4.32916e+42
0,1727.38,1452.7,3.7066e+43
1,1666.09,-1934.27,-4.35003e+42
0,1727.38,1452.7,3.72447e+43
1,1666.09,-1934.27,-4.371e+42
0,1727.38,1452.7,3.74242e+43
1,1666.09,-1934.27,-4.39207e+42
0,1727.38,1452.7,3.76047e+43
1,1666.09,-1934.27,-4.41325e+42
0,1727.38,1452.7,3.77859e+43
1,1666.09,-1934.27,-4.43452e+42
0,1727.38,1452.7,3.79681e+43
1,1666.09,-1934.27,-4.4559e+42
0,1727.38,1452.7,3.81512e+43
1,1666.09,-1934.27,-4.47738e+42
0,1727.38,1452.7,3.83351e+43
1,1666.09,-1934.27,-4.49897e+42
0,1727.38,1452.7,3.85199e+43
1,1666.09,-1934.27,-4.52066e+42
0,1727.38,1452.7,3.87056e+43
1,1666.09,-1934.27,-4.54245e+42
0,1727.38,1452.7,3.88922e+43
1,1666.09,-1934.27,-4.56435e+42
0,1727.38,1452.7,3.90797e+43
1,1666.09,-1934.27,-4.58636e+42
0,1727.38,1452.7,3.92681e+43
1,1666.09,-1934.27,-4.60847e+42
0,1727.38,1452.7,3.94574e+43
1,1666.09,-1934.27,-4.63069e+42
0,1727.38,1452.7,3.96476e+43
1,1666.09,-1934.27,-4.65301e+42
0,1727.38,1452.7,3.98388e+43
1,1666.09,-1934.27,-4.67544e+42
0,1727.38,1452.7,4.00309e+43
1,1666.09,-1934.27,-4.69798e+42
0,1727.38,1452.7,4.02238e+43
1,1666.09,-1934.27,-4.72063e+42
0,1727.38,1452.7,4.04178e+43
1,1666.09,-1934.27,-4.74339e+42
0,1727.38,1452.7,4.06126e+43
1,1666.09,-1934.27,-4.76626e+42
0,1727.38,1452.7,4.08084e+43
1,1666.09,-1934.27,-4.78924e+42
0,1727.38,1452.7,4.10052e+43
1,1666.09,-1934.26,-4.81233e+42
0,1727.37,1452.7,4.12028e+43
1,1666.09,-1934.26,-4.83553e+42
0,1727.37,1452.7,4.14015e+43
1,1666.09,-1934.26,-4.85884e+42
0,1727.37,1452.7,4.16011e+43
1,1666.09,-1934.26,-4.88226e+42
0,1727.37,1452.7,4.18016e+43
1,1666.09,-1934.26,-4.9058e+42
0,1727.37,1452.7,4.20032e+43
1,1666.09,-1934.26,-4.92945e+42
0,1727.37,1452.7,4.22057e+43
1,1666.09,-1934.26,-4.95322e+42
0,1727.37,1452.7,4.24091e+43
1,1666.09,-1934.26,-4.9771e+42
0,1727.37,1452.7,4.26136e+43
1,1666.09,-1934.26,-5.00109e+42
0,1727.37,1452.7,4.2819e+43
1,1666.09,-1934.26,-5.0252e+42
0,1727.37,1452.7,4.30255e+43
1,1666.09,-1934.26,-5.04943e+42
0,1727.37,1452.7,4.32329e+43
1,1666.09,-1934.26,-5.07377e+42
0,1727.37,1452.7,4.34413e+43
1,1666.09,-1934.26,-5.09823e+42
0,1727.37,1452.7,4.36508e+43
1,1666.09,-1934.26,-5.12281e+42
0,1727.37,1452.7,4.38612e+43
1,1666.09,-1934.26,-5.14751e+42
0,1727.37,1452.7,4.40727e+43
1,1666.09,-1934.26,-5.17232e+42
0,1727.37,1452.7,4.42851e+43
1,1666.09,-1934.26,-5.19726e+42
0,1727.37,1452.7,4.44986e+43
1,1666.09,-1934.26,-5.22232e+42
0,1727.37,1452.7,4.47132e+43
1,1666.09,-1934.26,-5.24749e+42
0,1727.37,1452.7,4.49287e+43
1,1666.09,-1934.26,-5.27279e+42
0,1727.37,1452.7,4.51453e+43
1,1666.09,-1934.26,-5.29821e+42
0,1727.37,1452.7,4.5363e+43
1,1666.09,-1934.26,-5.32375e+42
0,1727.37,1452.7,4.55817e+43
1,1666.09,-1934.26,-5.34942e+42
0,1727.37,1452.7,4.58014e+43
1,1666.09,-1934.26,-5.37521e+42
0,1727.37,1452.7,4.60222e+43
1,1666.09,-1934.26,-5.40112e+42
0,1727.37,1452.7,4.62441e+43
1,1666.09,-1934.26,-5.42716e+42
0,1727.37,1452.7,4.6467e+43
1,1666.09,-1934.26,-5.45333e+42
0,1727.37,1452.7,4.66911e+43
1,1666.09,-1934.26,-5.47962e+42
0,1727.37,1452.7,4.69162e+43
1,1666.09,-1934.26,-5.50604e+42
0,1727.37,1452.7,4.71423e+43
1,1666.09,-1934.26,-5.53258e+42
0,1727.37,1452.7,4.73696e+43
1,1666.09,-1934.26,-5.55925e+42
0,1727.37,1452.7,4.7598e+43
1,1666.09,-1934.26,-5.58606e+42
0,1727.37,1452.7,4.78275e+43
1,1666.09,-1934.26,-5.61299e+42
0,1727.37,1452.7,4.8058e+43
1,1666.09,-1934.26,-5.64005e+42
0,1727.37,1452.7,4.82897e+43
1,1666.09,-1934.26,-5.66724e+42
0,1727.37,1452.7,4.85225e+43
1,1666.09,-1934.26,-5.69456e+42
0,1727.37,1452.7,4.87565e+43
1,1666.09,-1934.26,-5.72201e+42
0,1727.37,1452.7,4.89915e+43
1,1666.09,-1934.26,-5.7496e+42
0,1727.37,1452.7,4.92277e+43
1,1666.09,-1934.26,-5.77732e+42
0,1727.37,1452.7,4.9465e+43
1,1666.09,-1934.26,-5.80517e+42
0,1727.37,1452.7,4.97035e+43
1,1666.09,-1934.26,-5.83316e+42
0,1727.37,1452.7,4.99431e+43
1,1666.09,-1934.26,-5.86128e+42
0,1727.37,1452.7,5.01839e+43
1,1666.09,-1934.26,-5.88954e+42
0,1727.37,1452.7,5.04258e+43
1,1666.09,-1934.26,-5.91793e+42
0,1727.37,1452.7,5.0669e+43
1,1666.09,-1934.26,-5.94646e+42
0,1727.37,1452.7,5.09132e+43
1,1666.09,-1934.26,-5.97513e+42
0,1727.37,1452.7,5.11587e+43
1,1666.09,-1934.26,-6.00393e+42
0,1727.37,1452.7,5.14053e+43
1,1666.09,-1934.26,-6.03288e+42
0,1727.37,1452.7,5.16531e+43
1,1666.09,-1934.26,-6.06196e+42
0,1727.37,1452.7,5.19022e+43
1,1666.09,-1934.26,-6.09119e+42
0,1727.37,1452.7,5.21524e+43
1,1666.09,-1934.26,-6.12056e+42
0,1727.37,1452.7,5.24038e+43
1,1666.09,-1934.26,-6.15006e+42
0,1727.37,1452.7,5.26565e+43
1,1666.09,-1934.26,-6.17971e+42
0,1727.37,1452.7,5.29103e+43
1,1666.09,-1934.26,-6.2095e+42
0,1727.37,1452.7,5.31654e+43
1,1666.09,-1934.26,-6.23944e+42
0,1727.37,1452.7,5.34217e+43
1,1666.09,-1934.26,-6.26952e+42
0,1727.37,1452.7,5.36793e+43
1,1666.09,-1934.26,-6.29975e+42
0,1727.37,1452.7,5.3938e+43
1,1666.09,-1934.26,-6.33012e+42
0,1727.37,1452.7,5.41981e+43
1,1666.09,-1934.26,-6.36064e+42
0,1727.37,1452.7,5.44594e+43
1,1666.09,-1934.26,-6.3913e+42
0,1727.37,1452.7,5.47219e+43
1,1666.09,-1934.26,-6.42211e+42
0,1727.37,1452.7,5.49857e+43
1,1666.09,-1934.26,-6.45307e+42
0,1727.37,1452.7,5.52508e+43
1,1666.09,-1934.26,-6.48419e+42
0,1727.37,1452.7,5.55172e+43
1,1666.09,-1934.26,-6.51545e+42
0,1727.37,1452.7,5.57848e+43
1,1666.09,-1934.26,-6.54686e+42
0,1727.37,1452.7,5.60538e+43
1,1666.09,-1934.26,-6.57842e+42
0,1727.37,1452.7,5.6324e+43
1,1666.09,-1934.26,-6.61013e+42
0,1727.37,1452.7,5.65956e+43
1,1666.09,-1934.26,-6.642e+42
0,1727.37,1452.7,5.68684e+43
1,1666.09,-1934.26,-6.67402e+42
0,1727.37,1452.7,5.71426e+43
1,1666.09,-1934.26,-6.7062e+42
0,1727.37,1452.7,5.74181e+43
1,1666.09,-1934.26,-6.73853e+42
0,1727.37,1452.7,5.76949e+43
1,1666.09,-1934.26,-6.77102e+42
0,1727.37,1452.7,5.7973e+43
1,1666.09,-1934.26,-6.80366e+42
0,1727.37,1452.7,5.82525e+43
1,1666.09,-1934.26,-6.83646e+42
0,1727.37,1452.7,5.85334e+43
1,1666.09,-1934.26,-6.86942e+42
0,1727.37,1452.7,5.88155e+43
1,1666.09,-1934.26,-6.90254e+42
0,1727.37,1452.7,5.90991e+43
1,1666.09,-1934.26,-6.93581e+42
0,1727.37,1452.7,5.9384e+43
1,1666.09,-1934.26,-6.96925e+42
0,1727.37,1452.7,5.96703e+43
1,1666.09,-1934.26,-7.00285e+42
0,1727.37,1452.7,5.9958e+43
1,1666.09,-1934.26,-7.03661e+42
0,1727.37,1452.7,6.0247e+43
1,1666.09,-1934.26,-7.07054e+42
0,1727.37,1452.7,6.05375e+43
1,1666.09,-1934.26,-7.10462e+42
0,1727.37,1452.7,6.08293e+43
1,1666.09,-1934.26,-7.13887e+42
0,1727.37,1452.7,6.11226e+43
1,1666.09,-1934.26,-7.17329e+42
0,1727.37,1452.7,6.14173e+43
1,1666.09,-1934.26,-7.20787e+42
0,1727.37,1452.7,6.17134e+43
1,1666.09,-1934.26,-7.24262e+42
0,1727.37,1452.7,6.20109e+43
1,1666.09,-1934.26,-7.27754e+42
0,1727.37,1452.7,6.23099e+43
1,1666.09,-1934.26,-7.31262e+42
0,1727.37,1452.7,6.26102e+43
1,1666.09,-1934.26,-7.34788e+42
0,1727.37,1452.7,6.29121e+43
1,1666.09,-1934.26,-7.3833e+42
0,1727.37,1452.7,6.32154e+43
1,1666.09,-1934.26,-7.4189e+42
0,1727.37,1452.7,6.35202e+43
1,1666.09,-1934.26,-7.45467e+42
0,1727.37,1452.7,6.38264e+43
1,1666.09,-1934.26,-7.4906e+42
0,1727.37,1452.7,6.41341e+43
1,1666.09,-1934.26,-7.52672e+42
0,1727.37,1452.7,6.44433e+43
1,1666.09,-1934.26,-7.563e+42
0,1727.37,1452.71,6.4754e+43
1,1666.09,-1934.26,-7.59946e+42
0,1727.37,1452.71,6.50662e+43
1,1666.09,-1934.26,-7.6361e+42
0,1727.37,1452.71,6.53798e+43
1,1666.09,-1934.26,-7.67292e+42
0,1727.37,1452.71,6.5695e+43
1,1666.09,-1934.26,-7.70991e+42
0,1727.37,1452.71,6.60118e+43
1,1666.09,-1934.26,-7.74708e+42
0,1727.37,1452.71,6.633e+43
1,1666.09,-1934.26,-7.78443e+42
0,1727.37,1452.71,6.66498e+43
1,1666.09,-1934.26,-7.82195e+42
0,1727.37,1452.71,6.69711e+43
1,1666.09,-1934.26,-7.85966e+42
0,1727.37,1452.71,6.7294e+43
1,1666.09,-1934.26,-7.89756e+42
0,1727.37,1452.71,6.76184e+43
1,1666.09,-1934.26,-7.93563e+42
0,1727.37,1452.71,6.79444e+43
1,1666.09,-1934.26,-7.97389e+42
0,1727.37,1452.71,6.8272e+43
1,1666.09,-1934.26,-8.01233e+42
0,1727.37,1452.71,6.86011e+43
1,1666.09,-1934.26,-8.05096e+42
0,1727.37,1452.71,6.89318e+43
1,1666.09,-1934.26,-8.08977e+42
0,1727.37,1452.71,6.92641e+43
1,1666.09,-1934.26,-8.12877e+42
0,1727.37,1452.71,6.95981e+43
1,1666.1,-1934.26,-8.16796e+42
0,1727.37,1452.71,6.99336e+43
1,1666.1,-1934.26,-8.20734e+42
0,1727.37,1452.71,7.02708e+43
1,1666.1,-1934.26,-8.24691e+42
0,1727.37,1452.71,7.06095e+43
1,1666.1,-1934.26,-8.28667e+42
0,1727.37,1452.71,7.09499e+43
1,1666.1,-1934.26,-8.32662e+42
0,1727.37,1452.71,7.1292e+43
1,1666.1,-1934.26,-8.36676e+42
0,1727.37,1452.71,7.16357e+43
1,1666.1,-1934.26,-8.4071e+42
0,1727.37,1452.71,7.19811e+43
1,1666.1,-1934.26,-8.44763e+42
0,1727.37,1452.71,7.23281e+43
1,1666.1,-1934.26,-8.48835e+42
0,1727.37,1452.71,7.26768e+43
1,1666.1,-1934.26,-8.52928e+42
0,1727.37,1452.71,7.30271e+43
1,1666.1,-1934.26,-8.5704e+42
0,1727.37,1452.71,7.33792e+43
1,1666.1,-1934.26,-8.61171e+42
0,1727.37,1452.71,7.3733e+43
1,1666.1,-1934.26,-8.65323e+42
0,1727.37,1452.71,7.40884e+43
1,1666.1,-1934.26,-8.69495e+42
0,1727.37,1452.71,7.44456e+43
1,1666.1,-1934.26,-8.73687e+42
0,1727.37,1452.71,7.48045e+43
1,1666.1,-1934.26,-8.77899e+42
0,1727.37,1452.71,7.51652e+43
1,1666.1,-1934.26,-8.82131e+42
0,1727.38,1452.71,7.55275e+43
1,1666.1,-1934.26,-8.86384e+42
0,1727.38,1452.71,7.58917e+43
1,1666.1,-1934.26,-8.90657e+42
0,1727.38,1452.71,7.62575e+43
1,1666.1,-1934.26,-8.94951e+42
0,1727.38,1452.71,7.66252e+43
1,1666.1,-1934.26,-8.99266e+42
0,1727.38,1452.71,7.69946e+43
1,1666.1,-1934.26,-9.03601e+42
0,1727.38,1452.71,7.73658e+43
1,1666.1,-1934.26,-9.07957e+42
0,1727.38,1452.71,7.77388e+43
1,1666.1,-1934.27,-9.12335e+42
0,1727.38,1452.71,7.81135e+43
1,1666.1,-1934.27,-9.16733e+42
0,1727.38,1452.71,7.84901e+43
1,1666.1,-1934.27,-9.21153e+42
0,1727.38,1452.71,7.88685e+43
1,1666.1,-1934.27,-9.25594e+42
0,1727.38,1452.71,7.92488e+43
1,1666.1,-1934.27,-9.30056e+42
0,1727.38,1452.71,7.96308e+43
1,1666.1,-1934.27,-9.3454e+42
0,1727.38,1452.71,8.00147e+43
1,1666.1,-1934.27,-9.39045e+42
0,1727.38,1452.71,8.04005e+43
1,1666.1,-1934.27,-9.43572e+42
0,1727.38,1452.71,8.07881e+43
1,1666.1,-1934.27,-9.48121e+42
0,1727.38,1452.71,8.11776e+43
1,1666.1,-1934.27,-9.52692e+42
0,1727.38,1452.71,8.15689e+43
1,1666.1,-1934.27,-9.57285e+42
0,1727.38,1452.71,8.19622e+43
1,1666.09,-1934.27,-9.619e+42
0,1727.38,1452.71,8.23573e+43
1,1666.09,-1934.27,-9.66538e+42
0,1727.38,1452.71,8.27544e+43
1,1666.09,-1934.27,-9.71197e+42
0,1727.38,1452.71,8.31533e+43
1,1666.09,-1934.27,-9.7588e+42
0,1727.38,1452.71,8.35542e+43
1,1666.09,-1934.27,-9.80584e+42
0,1727.38,1452.71,8.3957e+43
1,1666.09,-1934.27,-9.85312e+42
0,1727.38,1452.71,8.43618e+43
1,1666.09,-1934.27,-9.90062e+42
0,1727.38,1452.71,8.47685e+43
1,1666.09,-1934.27,-9.94835e+42
0,1727.38,1452.71,8.51772e+43
1,1666.09,-1934.27,-9.99631e+42
0,1727.38,1452.71,8.55878e+43
1,1666.09,-1934.27,-1.00445e+43
0,1727.38,1452.71,8.60004e+43
1,1666.09,-1934.27,-1.00929e+43
0,1727.38,1452.71,8.6415e+43
1,1666.09,-1934.27,-1.01416e+43
0,1727.38,1452.71,8.68317e+43
1,1666.09,-1934.27,-1.01905e+43
0,1727.38,1452.71,8.72503e+43
1,1666.09,-1934.27,-1.02396e+43
0,1727.38,1452.71,8.76709e+43
1,1666.09,-1934.27,-1.0289e+43
0,1727.38,1452.7,8.80936e+43
1,1666.09,-1934.27,-1.03386e+43
0,1727.38,1452.7,8.85183e+43
1,1666.09,-1934.27,-1.03884e+43
0,1727.38,1452.7,8.8945e+43
1,1666.09,-1934.27,-1.04385e+43
0,1727.38,1452.7,8.93738e+43
1,1666.09,-1934.27,-1.04888e+43
0,1727.38,1452.7,8.98047e+43
1,1666.09,-1934.27,-1.05394e+43
0,1727.38,1452.7,9.02377e+43
1,1666.09,-1934.27,-1.05902e+43
0,1727.38,1452.7,9.06727e+43
1,1666.09,-1934.27,-1.06413e+43
0,1727.38,1452.7,9.11098e+43
1,1666.09,-1934.27,-1.06926e+43
0,1727.38,1452.7,9.15491e+43
1,1666.09,-1934.27,-1.07441e+43
0,1727.38,1452.7,9.19904e+43
1,1666.09,-1934.27,-1.07959e+43
0,1727.38,1452.7,9.24339e+43
1,1666.09,-1934.27,-1.0848e+43
0,1727.38,1452.7,9.28796e+43
1,1666.09,-1934.27,-1.09003e+43
0,1727.38,1452.7,9.33273e+43
1,1666.09,-1934.27,-1.09528e+43
0,1727.38,1452.7,9.37773e+43
1,1666.09,-1934.27,-1.10056e+43
0,1727.38,1452.7,9.42294e+43
1,1666.09,-1934.27,-1.10587e+43
0,1727.38,1452.7,9.46836e+43
1,1666.09,-1934.27,-1.1112e+43
0,1727.38,1452.7,9.51401e+43
1,1666.09,-1934.27,-1.11656e+43
0,1727.38,1452.7,9.55988e+43
1,1666.09,-1934.27,-1.12194e+43
0,1727.38,1452.7,9.60597e+43
1,1666.09,-1934.27,-1.12735e+43
0,1727.38,1452.7,9.65228e+43
1,1666.09,-1934.27,-1.13278e+43
0,1727.38,1452.7,9.69881e+43
1,1666.09,-1934.27,-1.13824e+43
0,1727.38,1452.7,9.74557e+43
1,1666.09,-1934.27,-1.14373e+43
0,1727.38,1452.7,9.79255e+43
1,1666.09,-1934.27,-1.14924e+43
0,1727.38,1452.7,9.83976e+43
1,1666.09,-1934.27,-1.15479e+43
0,1727.38,1452.7,9.8872e+43
1,1666.09,-1934.27,-1.16035e+43
0,1727.38,1452.7,9.93487e+43
1,1666.09,-1934.27,-1.16595e+43
0,1727.38,1452.7,9.98276e+43
1,1666.09,-1934.27,-1.17157e+43
0,1727.38,1452.7,1.00309e+44
1,1666.09,-1934.27,-1.17722e+43
0,1727.38,1452.7,1.00793e+44
1,1666.09,-1934.27,-1.18289e+43
0,1727.38,1452.7,1.01278e+44
1,1666.09,-1934.27,-1.18859e+43
0,1727.38,1452.7,1.01767e+44
1,1666.09,-1934.27,-1.19432e+43
0,1727.38,1452.7,1.02257e+44
1,1666.09,-1934.27,-1.20008e+43
0,1727.38,1452.7,1.0275e+44
1,1666.09,-1934.27,-1.20587e+43
0,1727.38,1452.7,1.03246e+44
1,1666.09,-1934.27,-1.21168e+43
0,1727.38,1452.7,1.03743e+44
1,1666.09,-1934.27,-1.21752e+43
0,1727.38,1452.7,1.04244e+44
1,1666.09,-1934.27,-1.22339e+43
0,1727.38,1452.7,1.04746e+44
1,1666.09,-1934.27,-1.22929e+43
0,1727.38,1452.7,1.05251e+44
1,1666.09,-1934.27,-1.23522e+43
0,1727.38,1452.7,1.05759e+44
1,1666.09,-1934.27,-1.24117e+43
0,1727.38,1452.7,1.06268e+44
1,1666.09,-1934.27,-1.24716e+43
0,1727.38,1452.7,1.06781e+44
1,1666.09,-1934.27,-1.25317e+43
0,1727.38,1452.7,1.07296e+44
1,1666.09,-1934.27,-1.25921e+43
0,1727.38,1452.7,1.07813e+44
1,1666.09,-1934.27,-1.26528e+43
0,1727.38,1452.7,1.08333e+44
1,1666.09,-1934.27,-1.27138e+43
0,1727.38,1452.7,1.08855e+44
1,1666.09,-1934.27,-1.27751e+43
0,1727.38,1452.7,1.0938e+44
1,1666.09,-1934.27,-1.28367e+43
0,1727.38,1452.7,1.09907e+44
1,1666.09,-1934.27,-1.28986e+43
0,1727.38,1452.7,1.10437e+44
1,1666.09,-1934.27,-1.29608e+43
0,1727.38,1452.7,1.10969e+44
1,1666.09,-1934.27,-1.30232e+43
0,1727.38,1452.7,1.11504e+44
1,1666.09,-1934.27,-1.3086e+43
0,1727.38,1452.7,1.12042e+44
1,1666.09,-1934.27,-1.31491e+43
0,1727.38,1452.7,1.12582e+44
1,1666.09,-1934.27,-1.32125e+43
0,1727.38,1452.7,1.13125e+44
1,1666.09,-1934.27,-1.32762e+43
0,1727.38,1452.7,1.1367e+44
1,1666.09,-1934.27,-1.33402e+43
0,1727.38,1452.7,1.14218e+44
1,1666.09,-1934.27,-1.34045e+43
0,1727.38,1452.7,1.14769e+44
1,1666.09,-1934.27,-1.34691e+43
0,1727.38,1452.7,1.15322e+44
1,1666.09,-1934.27,-1.35341e+43
0,1727.38,1452.7,1.15878e+44
1,1666.09,-1934.27,-1.35993e+43
0,1727.38,1452.7,1.16437e+44
1,1666.09,-1934.27,-1.36649e+43
0,1727.38,1452.7,1.16998e+44
1,1666.09,-1934.27,-1.37308e+43
0,1727.38,1452.7,1.17562e+44
1,1666.09,-1934.27,-1.3797e+43
0,1727.38,1452.7,1.18129e+44
1,1666.09,-1934.27,-1.38635e+43
0,1727.38,1452.7,1.18698e+44
1,1666.09,-1934.27,-1.39303e+43
0,1727.38,1452.7,1.19271e+44
1,1666.09,-1934.27,-1.39975e+43
0,1727.38,1452.7,1.19846e+44
1,1666.09,-1934.27,-1.4065e+43
0,1727.38,1452.7,1.20423e+44
1,1666.09,-1934.27,-1.41328e+43
0,1727.38,1452.7,1.21004e+44
1,1666.09,-1934.27,-1.42009e+43
0,1727.38,1452.7,1.21587e+44
1,1666.09,-1934.27,-1.42694e+43
0,1727.38,1452.7,1.22173e+44
1,1666.09,-1934.27,-1.43382e+43
0,1727.38,1452.7,1.22762e+44
1,1666.09,-1934.27,-1.44073e+43
0,1727.38,1452.7,1.23354e+44
1,1666.09,-1934.27,-1.44767e+43
0,1727.38,1452.7,1.23949e+44
1,1666.09,-1934.27,-1.45465e+43
0,1727.38,1452.7,1.24547e+44
1,1666.09,-1934.27,-1.46167e+43
0,1727.38,1452.7,1.25147e+44
1,1666.09,-1934.27,-1.46871e+43
0,1727.38,1452.7,1.2575e+44
1,1666.09,-1934.27,-1.47579e+43
0,1727.38,1452.7,1.26357e+44
1,1666.09,-1934.27,-1.48291e+43
0,1727.38,1452.7,1.26966e+44
1,1666.09,-1934.27,-1.49006e+43
0,1727.38,1452.7,1.27578e+44
1,1666.09,-1934.27,-1.49724e+43
0,1727.38,1452.7,1.28193e+44
1,1666.09,-1934.27,-1.50446e+43
0,1727.38,1452.7,1.28811e+44
1,1666.09,-1934.27,-1.51171e+43
0,1727.38,1452.7,1.29432e+44
1,1666.09,-1934.27,-1.519e+43
0,1727.38,1452.7,1.30056e+44
1,1666.09,-1934.27,-1.52632e+43
0,1727.38,1452.7,1.30683e+44
1,1666.09,-1934.27,-1.53368e+43
0,1727.38,1452.7,1.31313e+44
1,1666.09,-1934.27,-1.54108e+43
0,1727.38,1452.7,1.31946e+44
1,1666.09,-1934.27,-1.54851e+43
0,1727.38,1452.7,1.32582e+44
1,1666.09,-1934.27,-1.55597e+43
0,1727.38,1452.7,1.33221e+44
1,1666.09,-1934.27,-1.56347e+43
0,1727.38,1452.7,1.33864e+44
1,1666.09,-1934.27,-1.57101e+43
0,1727.38,1452.7,1.34509e+44
1,1666.09,-1934.27,-1.57858e+43
0,1727.38,1452.7,1.35157e+44
1,1666.09,-1934.27,-1.58619e+43
0,1727.38,1452.7,1.35809e+44
1,1666.09,-1934.27,-1.59384e+43
0,1727.38,1452.7,1.36464e+44
1,1666.09,-1934.27,-1.60153e+43
0,1727.38,1452.7,1.37122e+44
1,1666.09,-1934.27,-1.60925e+43
0,1727.38,1452.7,1.37783e+44
1,1666.09,-1934.27,-1.61701e+43
0,1727.38,1452.7,1.38447e+44
1,1666.09,-1934.27,-1.6248e+43
0,1727.38,1452.7,1.39114e+44
1,1666.09,-1934.27,-1.63263e+43
0,1727.38,1452.7,1.39785e+44
1,1666.09,-1934.27,-1.6405e+43
0,1727.38,1452.7,1.40459e+44
1,1666.09,-1934.27,-1.64841e+43
0,1727.38,1452.7,1.41136e+44
1,1666.09,-1934.27,-1.65636e+43
0,1727.38,1452.7,1.41817e+44
1,1666.09,-1934.27,-1.66435e+43
0,1727.38,1452.7,1.425e+44
1,1666.09,-1934.27,-1.67237e+43
0,1727.38,1452.7,1.43187e+44
1,1666.09,-1934.26,-1.68043e+43
0,1727.38,1452.7,1.43878e+44
1,1666.09,-1934.26,-1.68853e+43
0,1727.38,1452.7,1.44571e+44
1,1666.09,-1934.26,-1.69667e+43
0,1727.38,1452.7,1.45268e+44
1,1666.09,-1934.26,-1.70485e+43
0,1727.37,1452.7,1.45969e+44
1,1666.09,-1934.26,-1.71307e+43
0,1727.37,1452.7,1.46672e+44
1,1666.09,-1934.26,-1.72133e+43
0,1727.37,1452.7,1.47379e+44
1,1666.09,-1934.26,-1.72963e+43
0,1727.37,1452.7,1.4809e+44
1,1666.09,-1934.26,-1.73797e+43
0,1727.37,1452.7,1.48804e+44
1,1666.09,-1934.26,-1.74635e+43
0,1727.37,1452.7,1.49521e+44
1,1666.09,-1934.26,-1.75477e+43
0,1727.37,1452.7,1.50242e+44
1,1666.09,-1934.26,-1.76323e+43
0,1727.37,1452.7,1.50966e+44
1,1666.09,-1934.26,-1.77173e+43
0,1727.37,1452.7,1.51694e+44
1,1666.09,-1934.26,-1.78027e+43
0,1727.37,1452.7,1.52426e+44
1,1666.09,-1934.26,-1.78885e+43
0,1727.37,1452.7,1.5316e+44
1,1666.09,-1934.26,-1.79748e+43
0,1727.37,1452.7,1.53899e+44
1,1666.09,-1934.26,-1.80614e+43
0,1727.37,1452.7,1.54641e+44
1,1666.09,-1934.26,-1.81485e+43
0,1727.37,1452.7,1.55386e+44
1,1666.09,-1934.26,-1.8236e+43
0,1727.37,1452.7,1.56135e+44
1,1666.09,-1934.26,-1.83239e+43
0,1727.37,1452.7,1.56888e+44
1,1666.09,-1934.26,-1.84122e+43
0,1727.37,1452.7,1.57645e+44
1,1666.09,-1934.26,-1.8501e+43
0,1727.37,1452.7,1.58405e+44
1,1666.09,-1934.26,-1.85902e+43
0,1727.37,1452.7,1.59168e+44
1,1666.09,-1934.26,-1.86798e+43
0,1727.37,1452.7,1.59936e+44
1,1666.09,-1934.26,-1.87699e+43
0,1727.37,1452.7,1.60707e+44
1,1666.09,-1934.26,-1.88604e+43
0,1727.37,1452.7,1.61481e+44
1,1666.09,-1934.26,-1.89513e+43
0,1727.37,1452.7,1.6226e+44
1,1666.09,-1934.26,-1.90427e+43
0,1727.37,1452.7,1.63042e+44
1,1666.09,-1934.26,-1.91345e+43
0,1727.37,1452.7,1.63828e+44
1,1666.09,-1934.26,-1.92267e+43
0,1727.37,1452.7,1.64618e+44
1,1666.09,-1934.26,-1.93194e+43
0,1727.37,1452.7,1.65412e+44
1,1666.09,-1934.26,-1.94125e+43
0,1727.37,1452.7,1.66209e+44
1,1666.09,-1934.26,-1.95061e+43
0,1727.37,1452.7,1.6701e+44
1,1666.09,-1934.26,-1.96002e+43
0,1727.37,1452.7,1.67816e+44
1,1666.09,-1934.26,-1.96947e+43
0,1727.37,1452.7,1.68625e+44
1,1666.09,-1934.26,-1.97896e+43
0,1727.37,1452.7,1.69438e+44
1,1666.09,-1934.26,-1.9885e+43
0,1727.37,1452.7,1.70254e+44
1,1666.09,-1934.26,-1.99809e+43
0,1727.37,1452.7,1.71075e+44
1,1666.09,-1934.26,-2.00772e+43
0,1727.37,1452.7,1.719e+44
1,1666.09,-1934.26,-2.0174e+43
0,1727.37,1452.7,1.72729e+44
1,1666.09,-1934.26,-2.02713e+43
0,1727.37,1452.7,1.73561e+44
1,1666.09,-1934.26,-2.0369e+43
0,1727.37,1452.7,1.74398e+44
1,1666.09,-1934.26,-2.04672e+43
0,1727.37,1452.7,1.75239e+44
1,1666.09,-1934.26,-2.05659e+43
0,1727.37,1452.7,1.76084e+44
1,1666.09,-1934.26,-2.0665e+43
0,1727.37,1452.7,1.76933e+44
1,1666.09,-1934.26,-2.07646e+43
0,1727.37,1452.7,1.77786e+44
